SURVEY: SDSS
SNID: 9467
IAUC: UNKNOWN
RA: -31.0486760
DEC: 1.1807130
MWEBV: 0.049 # MW E(B-V)
REDSHIFT_HELIO: 0.21840 +- 0.00100
REDSHIFT_CMB: 0.21724 +- 0.00099
VPEC: 76.205
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53688.795
FILTERS: ABCfghijklrtuvLC

#==============================
NOBS: 98
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53616.230 SDSS-r VOID -3.4800 28.9800
OBS: 53623.219 SDSS-r VOID 25.3000 22.7010
OBS: 53626.207 SDSS-r VOID 36.3500 29.2840
OBS: 53628.191 SDSS-r VOID -13.6700 59.2020
OBS: 53635.199 SDSS-r VOID -27.9100 27.5500
OBS: 53637.191 SDSS-r VOID 82.7100 27.4810
OBS: 53644.184 SDSS-r VOID 6.6700 20.3690
OBS: 53654.219 SDSS-r VOID 46.8100 31.6300
OBS: 53656.164 SDSS-r VOID 10.2600 54.6760
OBS: 53668.168 SDSS-r VOID -23.4700 27.7660
OBS: 53670.172 SDSS-r VOID 22.4300 27.1560
OBS: 53673.141 SDSS-r VOID 27.0000 24.1830
OBS: 53675.137 SDSS-r VOID 91.8700 24.2820
OBS: 53677.156 SDSS-r VOID 125.2200 23.9570
OBS: 53680.145 SDSS-r VOID 225.3100 22.9050
OBS: 53686.211 SDSS-r VOID 330.9999 68.1720
OBS: 53693.145 SDSS-r VOID 320.1799 34.0030
OBS: 53702.141 SDSS-r VOID 213.7200 47.1680
OBS: 53703.148 SDSS-r VOID 268.8700 39.6060
OBS: 53704.125 SDSS-r VOID 209.7900 25.5600
OBS: 53616.230 SDSS-i VOID -23.5800 44.2150
OBS: 53623.219 SDSS-i VOID 26.7600 37.3430
OBS: 53626.207 SDSS-i VOID -23.5000 42.1450
OBS: 53628.191 SDSS-i VOID -85.1800 67.9510
OBS: 53635.199 SDSS-i VOID -41.8200 42.2830
OBS: 53637.191 SDSS-i VOID 19.5500 45.3190
OBS: 53644.184 SDSS-i VOID 15.2000 34.0030
OBS: 53654.219 SDSS-i VOID -29.5600 48.4100
OBS: 53656.164 SDSS-i VOID -159.3299 67.9240
OBS: 53668.168 SDSS-i VOID -65.3500 45.1260
OBS: 53670.172 SDSS-i VOID 16.0300 41.8970
OBS: 53673.141 SDSS-i VOID -18.8800 39.7440
OBS: 53675.137 SDSS-i VOID 67.6200 40.2960
OBS: 53677.156 SDSS-i VOID 62.8200 37.9220
OBS: 53680.145 SDSS-i VOID 213.4699 36.3220
OBS: 53686.211 SDSS-i VOID 437.3898 77.8320
OBS: 53693.145 SDSS-i VOID 368.9499 46.0640
OBS: 53703.148 SDSS-i VOID 205.2599 54.9520
OBS: 53704.125 SDSS-i VOID 180.5299 38.4470
OBS: 53616.230 SDSS-u VOID 62.6600 69.5240
OBS: 53623.219 SDSS-u VOID 49.1100 45.2920
OBS: 53626.207 SDSS-u VOID 50.4800 64.9150
OBS: 53628.191 SDSS-u VOID 89.3100 138.6069
OBS: 53635.199 SDSS-u VOID -16.5800 68.3930
OBS: 53637.191 SDSS-u VOID 14.1200 52.4120
OBS: 53644.184 SDSS-u VOID -13.2800 38.6400
OBS: 53654.219 SDSS-u VOID 25.1100 54.2060
OBS: 53656.164 SDSS-u VOID 45.3700 105.7360
OBS: 53668.168 SDSS-u VOID -5.2000 49.6520
OBS: 53670.172 SDSS-u VOID 8.3400 40.3240
OBS: 53673.141 SDSS-u VOID -65.8000 42.6700
OBS: 53675.137 SDSS-u VOID -2.5900 41.7040
OBS: 53677.156 SDSS-u VOID 131.0800 42.5320
OBS: 53680.145 SDSS-u VOID 105.2200 40.8480
OBS: 53686.211 SDSS-u VOID 188.1099 195.6559
OBS: 53693.145 SDSS-u VOID -9.2500 76.3690
OBS: 53702.141 SDSS-u VOID -15.9300 76.4240
OBS: 53703.148 SDSS-u VOID 55.3800 73.0020
OBS: 53704.125 SDSS-u VOID -2.0500 44.6840
OBS: 53623.219 SDSS-g VOID 12.8200 16.0710
OBS: 53626.207 SDSS-g VOID 18.2200 26.3110
OBS: 53628.191 SDSS-g VOID -102.9000 57.8500
OBS: 53635.199 SDSS-g VOID 43.1600 21.3790
OBS: 53637.191 SDSS-g VOID 1.5500 17.1640
OBS: 53644.184 SDSS-g VOID -2.7700 12.8750
OBS: 53654.219 SDSS-g VOID -35.9300 21.7930
OBS: 53656.164 SDSS-g VOID -52.1000 48.1070
OBS: 53668.168 SDSS-g VOID 4.9800 16.3280
OBS: 53670.172 SDSS-g VOID -15.2600 14.3020
OBS: 53673.141 SDSS-g VOID 12.4300 13.9790
OBS: 53675.137 SDSS-g VOID 54.2100 14.1560
OBS: 53677.156 SDSS-g VOID 133.0501 15.0060
OBS: 53680.145 SDSS-g VOID 249.2501 15.1660
OBS: 53686.211 SDSS-g VOID 363.1902 68.8070
OBS: 53693.145 SDSS-g VOID 273.3601 29.8910
OBS: 53702.141 SDSS-g VOID 151.8001 26.0320
OBS: 53703.148 SDSS-g VOID 108.8100 21.0860
OBS: 53704.125 SDSS-g VOID 118.8901 15.8560
OBS: 53623.219 SDSS-z VOID 145.3101 131.6801
OBS: 53626.207 SDSS-z VOID 118.6501 125.9661
OBS: 53628.191 SDSS-z VOID -263.5601 198.4441
OBS: 53635.199 SDSS-z VOID 2.0300 102.6720
OBS: 53637.191 SDSS-z VOID -136.8701 148.2401
OBS: 53644.184 SDSS-z VOID -139.1001 108.0260
OBS: 53654.219 SDSS-z VOID -134.2801 140.1801
OBS: 53656.164 SDSS-z VOID -70.6000 178.6001
OBS: 53668.168 SDSS-z VOID 254.1801 162.5091
OBS: 53670.172 SDSS-z VOID -249.9201 138.3591
OBS: 53673.141 SDSS-z VOID 185.3301 129.2511
OBS: 53675.137 SDSS-z VOID 155.6101 126.6561
OBS: 53677.156 SDSS-z VOID 24.6400 110.4001
OBS: 53680.145 SDSS-z VOID 51.4100 106.2320
OBS: 53686.211 SDSS-z VOID 575.1503 203.1081
OBS: 53693.145 SDSS-z VOID 153.0501 120.0881
OBS: 53699.164 SDSS-z VOID -112.8001 300.0121
OBS: 53702.141 SDSS-z VOID -198.7601 225.8511
OBS: 53703.148 SDSS-z VOID -175.9001 195.1601
OBS: 53704.125 SDSS-z VOID 51.1200 116.4441
END_PHOTOMETRY:

# =============================================
