SURVEY: SDSS
SNID: 19008
IAUC: UNKNOWN
RA: 331.9633333
DEC: -1.0699444
MWEBV: 0.077 # MW E(B-V)
REDSHIFT_HELIO: 0.21900 +- 0.00100
REDSHIFT_CMB: 0.21785 +- 0.00099
VPEC: 75.152
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54392.765
FILTERS: ABCfghijklrtuvLC

#==============================
NOBS: 85
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 54348.238 SDSS-g VOID 13.9800 16.0220
OBS: 54357.207 SDSS-g VOID 26.5300 15.5470
OBS: 54365.203 SDSS-g VOID 2.4800 39.1370
OBS: 54379.246 SDSS-g VOID 155.0801 15.7070
OBS: 54385.254 SDSS-g VOID 249.7101 18.5910
OBS: 54387.254 SDSS-g VOID 280.0001 20.5340
OBS: 54392.246 SDSS-g VOID 313.3601 24.0530
OBS: 54394.234 SDSS-g VOID 252.2601 50.9220
OBS: 54402.246 SDSS-g VOID 263.4501 50.0940
OBS: 54404.164 SDSS-g VOID 146.8201 16.1350
OBS: 54408.156 SDSS-g VOID 110.5500 15.4780
OBS: 54410.160 SDSS-g VOID 114.5401 32.2090
OBS: 54411.117 SDSS-g VOID 89.3000 16.1130
OBS: 54413.156 SDSS-g VOID 81.5800 17.8320
OBS: 54418.156 SDSS-g VOID 47.1800 15.3730
OBS: 54422.160 SDSS-g VOID 17.8500 33.6170
OBS: 54424.148 SDSS-g VOID 96.4400 37.0390
OBS: 54348.238 SDSS-r VOID -30.0200 23.7220
OBS: 54357.207 SDSS-r VOID 34.8100 25.7340
OBS: 54365.203 SDSS-r VOID -21.4700 39.5230
OBS: 54379.246 SDSS-r VOID 146.2500 22.0800
OBS: 54385.254 SDSS-r VOID 328.8699 28.7870
OBS: 54387.254 SDSS-r VOID 346.9599 29.7250
OBS: 54392.246 SDSS-r VOID 391.9199 32.4020
OBS: 54394.234 SDSS-r VOID 388.3199 51.9160
OBS: 54402.246 SDSS-r VOID 360.6799 44.3810
OBS: 54404.164 SDSS-r VOID 327.3499 25.1020
OBS: 54408.156 SDSS-r VOID 279.2500 23.6780
OBS: 54410.160 SDSS-r VOID 229.9400 39.0820
OBS: 54411.117 SDSS-r VOID 246.9300 24.8620
OBS: 54413.156 SDSS-r VOID 147.7600 27.7380
OBS: 54418.156 SDSS-r VOID 203.6600 24.2660
OBS: 54422.160 SDSS-r VOID 220.1500 37.4810
OBS: 54424.148 SDSS-r VOID 215.5100 34.0860
OBS: 54348.238 SDSS-i VOID -83.4100 38.0330
OBS: 54357.207 SDSS-i VOID 19.3200 37.3150
OBS: 54365.203 SDSS-i VOID -5.2300 50.4530
OBS: 54379.246 SDSS-i VOID 166.3399 34.2240
OBS: 54385.254 SDSS-i VOID 311.4299 36.0460
OBS: 54387.254 SDSS-i VOID 360.1799 41.4830
OBS: 54392.246 SDSS-i VOID 409.9798 42.9180
OBS: 54394.234 SDSS-i VOID 434.1698 63.8390
OBS: 54402.246 SDSS-i VOID 280.6899 52.1360
OBS: 54404.164 SDSS-i VOID 312.5799 37.4530
OBS: 54408.156 SDSS-i VOID 307.1299 35.7700
OBS: 54410.160 SDSS-i VOID 299.5299 57.9050
OBS: 54411.117 SDSS-i VOID 208.5499 41.6760
OBS: 54413.156 SDSS-i VOID 204.2999 38.3920
OBS: 54418.156 SDSS-i VOID 202.9699 37.6460
OBS: 54422.160 SDSS-i VOID 233.4799 46.3400
OBS: 54424.148 SDSS-i VOID 226.8199 42.7250
OBS: 54348.238 SDSS-z VOID -241.7301 126.6841
OBS: 54357.207 SDSS-z VOID 83.9600 119.5911
OBS: 54365.203 SDSS-z VOID 174.8101 177.9651
OBS: 54379.246 SDSS-z VOID -31.3200 110.8141
OBS: 54385.254 SDSS-z VOID 61.6200 117.5761
OBS: 54387.254 SDSS-z VOID 225.1401 146.5281
OBS: 54392.246 SDSS-z VOID 291.6101 146.6661
OBS: 54394.234 SDSS-z VOID 17.8900 178.7931
OBS: 54402.246 SDSS-z VOID 413.3402 157.4301
OBS: 54404.164 SDSS-z VOID 95.1100 118.5701
OBS: 54408.156 SDSS-z VOID 85.5300 120.0321
OBS: 54410.160 SDSS-z VOID 34.2300 234.9591
OBS: 54411.117 SDSS-z VOID 57.5100 127.1811
OBS: 54413.156 SDSS-z VOID 204.4801 141.0081
OBS: 54418.156 SDSS-z VOID 121.4601 123.7311
OBS: 54422.160 SDSS-z VOID -34.5300 137.3931
OBS: 54424.148 SDSS-z VOID 184.0201 124.2001
OBS: 54348.238 SDSS-u VOID 13.7800 44.0770
OBS: 54357.207 SDSS-u VOID 9.9900 46.0090
OBS: 54365.203 SDSS-u VOID -50.9400 96.1860
OBS: 54379.246 SDSS-u VOID 0.4800 41.8420
OBS: 54385.254 SDSS-u VOID 88.3700 51.1700
OBS: 54387.254 SDSS-u VOID 57.0600 58.7050
OBS: 54392.246 SDSS-u VOID 168.8299 64.6670
OBS: 54394.234 SDSS-u VOID 21.7200 112.5250
OBS: 54402.246 SDSS-u VOID -207.3399 151.4410
OBS: 54404.164 SDSS-u VOID 11.6200 41.3720
OBS: 54408.156 SDSS-u VOID 39.2500 43.1110
OBS: 54410.160 SDSS-u VOID 148.3799 83.9590
OBS: 54411.117 SDSS-u VOID 15.2600 41.4830
OBS: 54413.156 SDSS-u VOID -68.8900 46.1470
OBS: 54418.156 SDSS-u VOID -14.7200 41.8420
OBS: 54422.160 SDSS-u VOID -20.4500 88.4860
OBS: 54424.148 SDSS-u VOID 12.6400 85.9190
END_PHOTOMETRY:

# =============================================
