SURVEY: LOWZ
SNID: 2001bt
IAUC: UNKNOWN
RA: 288.4447900
DEC: -59.2896700
MWEBV: 0.056 # MW E(B-V)
REDSHIFT_HELIO: 0.01464 +- 0.00100
REDSHIFT_CMB: 0.01445 +- 0.00099
VPEC: -124.322
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52064.089
FILTERS: ABIRUVhjkltuvLC

#==============================
NOBS: 87
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52055.280 Bessell-B/B VOID 31332.8482 843.3435
OBS: 52061.320 Bessell-B/B VOID 59101.6869 793.2328
OBS: 52061.400 Bessell-B/B VOID 58775.9801 919.2681
OBS: 52064.270 Bessell-B/B VOID 61830.0899 2281.0068
OBS: 52067.330 Bessell-B/B VOID 54050.5205 792.1813
OBS: 52070.320 Bessell-B/B VOID 45456.9067 950.4964
OBS: 52073.420 Bessell-B/B VOID 33204.7245 1054.7075
OBS: 52076.360 Bessell-B/B VOID 25049.5468 695.4135
OBS: 52079.390 Bessell-B/B VOID 16672.4676 694.9139
OBS: 52082.250 Bessell-B/B VOID 11956.3850 569.3618
OBS: 52085.240 Bessell-B/B VOID 8402.3328 639.2747
OBS: 52088.200 Bessell-B/B VOID 6686.5159 558.5664
OBS: 52091.180 Bessell-B/B VOID 5465.1222 567.4503
OBS: 52094.310 Bessell-B/B VOID 4325.1371 879.4627
OBS: 52097.170 Bessell-B/B VOID 3876.1438 607.7740
OBS: 52101.250 Bessell-B/B VOID 3718.7748 758.1324
OBS: 52106.140 Bessell-B/B VOID 3045.0882 575.8524
OBS: 52115.360 Bessell-B/B VOID 2744.0996 529.5392
OBS: 52122.170 Bessell-B/B VOID 2696.4966 575.4526
OBS: 52123.150 Bessell-B/B VOID 2703.9576 535.5628
OBS: 52128.250 Bessell-B/B VOID 2246.9835 544.1404
OBS: 52131.260 Bessell-B/B VOID 2479.7042 528.6439
OBS: 52061.320 Bessell-I/I VOID 76630.2384 917.4938
OBS: 52061.400 Bessell-I/I VOID 75509.2535 1043.1603
OBS: 52064.270 Bessell-I/I VOID 71845.6000 2779.1315
OBS: 52067.330 Bessell-I/I VOID 65463.6434 844.0882
OBS: 52070.320 Bessell-I/I VOID 59319.8680 1038.0384
OBS: 52073.420 Bessell-I/I VOID 49659.2516 1600.7660
OBS: 52076.360 Bessell-I/I VOID 43291.2544 996.7811
OBS: 52079.390 Bessell-I/I VOID 44463.1449 1433.2695
OBS: 52082.250 Bessell-I/I VOID 49158.6758 860.2277
OBS: 52085.240 Bessell-I/I VOID 49613.5357 1782.0685
OBS: 52088.200 Bessell-I/I VOID 50257.4182 1434.8995
OBS: 52091.180 Bessell-I/I VOID 48128.2617 1152.4793
OBS: 52094.310 Bessell-I/I VOID 38229.6364 2781.5501
OBS: 52096.280 Bessell-I/I VOID 31974.2362 1855.2411
OBS: 52097.170 Bessell-I/I VOID 33113.1248 1311.3791
OBS: 52101.250 Bessell-I/I VOID 25281.3448 2444.8324
OBS: 52106.140 Bessell-I/I VOID 20267.4996 1138.6484
OBS: 52115.360 Bessell-I/I VOID 15066.0761 416.2757
OBS: 52122.170 Bessell-I/I VOID 11534.5371 892.3579
OBS: 52123.150 Bessell-I/I VOID 10934.5313 271.9090
OBS: 52128.250 Bessell-I/I VOID 9078.2089 518.3839
OBS: 52131.260 Bessell-I/I VOID 7855.9765 303.8849
OBS: 52055.280 Bessell-R/R VOID 47119.4388 651.0307
OBS: 52061.320 Bessell-R/R VOID 82413.8320 1214.5377
OBS: 52061.400 Bessell-R/R VOID 82262.1602 757.7753
OBS: 52064.270 Bessell-R/R VOID 87337.3697 5871.9731
OBS: 52067.330 Bessell-R/R VOID 86696.2091 1437.3268
OBS: 52070.320 Bessell-R/R VOID 78270.8607 1874.3229
OBS: 52076.360 Bessell-R/R VOID 54300.0352 1150.2844
OBS: 52079.390 Bessell-R/R VOID 48842.7503 1259.5959
OBS: 52082.250 Bessell-R/R VOID 47467.9101 961.8430
