SURVEY: SNLS3_LC
SNID: 05D4cn
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0259 MW E(B-V)
REDSHIFT_HELIO: 0.763 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53583.876

NOBS: 128
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53536.540 g  -2.9844 1.3599
OBS: 53551.600 g  -2.0288 1.6146
OBS: 53554.590 g  0.4865 0.8035
OBS: 53582.550 g  3.7290 1.3532
OBS: 53583.400 g  3.2902 0.9422
OBS: 53586.530 g  3.3115 0.9603
OBS: 53587.390 g  3.0859 0.7825
OBS: 53592.430 g  3.4756 0.8619
OBS: 53594.460 g  2.3443 1.0434
OBS: 53609.420 g  1.2214 1.1158
OBS: 53613.430 g  -0.5144 1.2494
OBS: 53617.420 g  0.9340 0.9349
OBS: 53622.340 g  2.0019 1.0172
OBS: 53624.390 g  0.3974 1.1098
OBS: 53639.310 g  -0.9238 1.1327
OBS: 53642.290 g  0.2783 0.8486
OBS: 53648.310 g  -0.7994 0.7959
OBS: 53651.300 g  0.7296 0.9148
OBS: 53654.290 g  3.8275 2.0804
OBS: 53666.340 g  -1.2783 1.1652
OBS: 53670.230 g  1.1325 0.8106
OBS: 53674.290 g  1.6096 0.9537
OBS: 53678.270 g  0.2667 1.0659
OBS: 53700.200 g  -0.8398 0.7532
OBS: 53705.240 g  0.5555 0.8471
OBS: 53915.560 g  -2.7474 2.3854
OBS: 53916.510 g  0.4799 1.3746
OBS: 53921.510 g  1.1706 1.3500
OBS: 53935.560 g  0.2398 1.2769
OBS: 53535.530 i  3.5886 2.1986
OBS: 53550.520 i  -1.7514 1.1711
OBS: 53554.550 i  2.5875 1.6556
OBS: 53558.520 i  7.6125 1.4024
OBS: 53564.500 i  14.9564 5.7194
OBS: 53565.480 i  18.1487 1.9543
OBS: 53577.570 i  42.5449 1.6231
OBS: 53582.460 i  44.9717 2.2312
OBS: 53586.440 i  44.3772 1.1000
OBS: 53591.440 i  39.7931 2.9472
OBS: 53594.400 i  36.2771 2.0901
OBS: 53609.360 i  17.0808 1.3527
OBS: 53613.350 i  14.2957 1.7812
OBS: 53615.380 i  11.6411 2.9465
OBS: 53617.360 i  12.7601 2.0094
OBS: 53622.340 i  11.6290 1.9113
OBS: 53624.320 i  9.0101 1.8590
OBS: 53639.290 i  7.1998 1.9196
OBS: 53642.250 i  9.6257 1.8722
OBS: 53647.340 i  8.6775 1.2688
OBS: 53651.260 i  3.0345 2.0595
OBS: 53654.240 i  4.6622 2.0875
OBS: 53666.270 i  10.5985 2.1994
OBS: 53667.330 i  1.8998 4.1603
OBS: 53670.210 i  0.9662 1.8544
OBS: 53674.230 i  3.3007 1.4632
OBS: 53678.200 i  4.4658 2.5474
OBS: 53681.210 i  4.2383 1.2231
OBS: 53699.220 i  2.1491 1.2048
OBS: 53705.220 i  3.6339 1.7886
OBS: 53709.200 i  2.7879 3.1766
OBS: 53888.600 i  3.4925 2.0252
OBS: 53908.600 i  -2.4635 6.1491
OBS: 53909.550 i  -0.2534 2.0896
OBS: 53913.520 i  6.2471 4.1495
OBS: 53914.540 i  1.9025 6.7224
OBS: 53915.540 i  -3.4419 2.6638
OBS: 53920.500 i  3.0930 1.7843
OBS: 53935.520 i  1.8249 1.8909
OBS: 53535.560 r  2.6013 1.2852
OBS: 53551.580 r  -0.6247 1.3938
OBS: 53554.570 r  1.0533 1.2845
OBS: 53558.560 r  6.2727 1.3908
OBS: 53564.570 r  15.0547 3.8729
OBS: 53565.570 r  15.4302 1.3137
OBS: 53577.600 r  23.6792 2.3943
OBS: 53578.490 r  24.7689 2.8798
OBS: 53579.510 r  30.9756 3.7964
OBS: 53582.490 r  27.6652 1.4630
OBS: 53586.500 r  25.1895 0.9871
OBS: 53591.470 r  22.9050 2.3432
OBS: 53592.410 r  18.9334 1.0687
OBS: 53594.440 r  16.3421 1.2803
OBS: 53609.400 r  5.7557 1.2047
OBS: 53613.400 r  6.0314 1.2758
OBS: 53617.400 r  2.2997 0.9893
OBS: 53622.390 r  0.8566 1.4829
OBS: 53624.360 r  4.0082 1.3092
OBS: 53639.350 r  0.3853 1.5337
OBS: 53642.270 r  1.3213 1.2040
OBS: 53648.260 r  1.0127 1.0140
OBS: 53651.280 r  -0.9881 1.0415
OBS: 53654.270 r  3.4688 1.6704
OBS: 53666.320 r  -0.8910 1.4259
OBS: 53670.250 r  1.8868 1.0737
OBS: 53674.270 r  -0.2836 1.2950
OBS: 53678.240 r  0.5075 1.6703
OBS: 53681.250 r  -0.5027 1.3136
OBS: 53699.250 r  1.7085 0.9680
OBS: 53705.260 r  0.0674 1.0054
OBS: 53709.230 r  -0.0326 1.8918
OBS: 53889.600 r  0.5528 1.3238
OBS: 53909.590 r  0.8463 1.3160
OBS: 53915.580 r  1.3859 1.3434
OBS: 53920.550 r  2.1934 1.3998
OBS: 53935.490 r  0.0320 1.8657
OBS: 53550.580 z  6.1103 2.8757
OBS: 53558.590 z  7.5019 4.6108
OBS: 53565.530 z  33.3599 4.5179
OBS: 53579.550 z  40.3974 5.1827
OBS: 53587.420 z  40.5819 3.9584
OBS: 53593.390 z  35.1376 2.6892
OBS: 53609.450 z  35.2612 3.9597
OBS: 53613.460 z  18.6674 4.8215
OBS: 53617.300 z  14.8652 4.8572
OBS: 53624.420 z  13.5120 3.9594
OBS: 53639.380 z  14.2096 4.4575
OBS: 53642.330 z  8.7131 3.2617
OBS: 53648.350 z  14.2822 4.4514
OBS: 53654.330 z  11.0829 4.8102
OBS: 53668.220 z  5.0117 6.4740
OBS: 53674.320 z  9.2153 4.3813
OBS: 53681.280 z  24.0884 12.5501
OBS: 53682.220 z  3.6723 4.8448
OBS: 53700.230 z  5.5920 2.5536
OBS: 53909.600 z  6.9062 7.2318
OBS: 53911.570 z  9.4884 4.9885
OBS: 53921.540 z  10.5191 7.1024
OBS: 53935.590 z  3.2747 4.7605
END_PHOTOMETRY:

# =============================================
