SURVEY: SDSS
SNID: 13135.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0281 MW E(B-V)
REDSHIFT_HELIO: 0.10467 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54003.666

NOBS: 209
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53974.324 g  -0.3400 12.3950
OBS: 53975.316 g  6.7900 14.3380
OBS: 53989.324 g  97.8100 36.9010
OBS: 53990.328 g  244.9101 30.3320
OBS: 53994.340 g  855.7604 18.7980
OBS: 53996.324 g  1240.4405 24.4290
OBS: 53997.422 g  1491.3707 33.9200
OBS: 53998.293 g  1603.9307 26.5180
OBS: 54000.301 g  1819.6608 36.0460
OBS: 54005.320 g  1806.3008 24.8320
OBS: 54006.250 g  1765.1808 42.8630
OBS: 54007.352 g  1674.8907 31.9060
OBS: 54008.281 g  1609.8507 22.5220
OBS: 54009.277 g  1512.1106 25.1880
OBS: 54010.277 g  1395.6706 25.8780
OBS: 54011.340 g  1306.1106 28.8970
OBS: 54012.270 g  1197.7705 36.1560
OBS: 54019.289 g  545.8602 32.7060
OBS: 54021.344 g  459.4402 20.2420
OBS: 54024.355 g  312.2001 20.1870
OBS: 54025.340 g  326.0401 18.7870
OBS: 54029.270 g  216.6001 18.3320
OBS: 54030.270 g  211.6501 13.7860
OBS: 54031.258 g  203.9701 14.4980
OBS: 54035.344 g  82.7500 26.6530
OBS: 54036.262 g  148.7401 19.0410
OBS: 54037.250 g  128.6701 14.2660
OBS: 54039.258 g  117.4601 25.9580
OBS: 54040.266 g  176.2301 35.9080
OBS: 54048.254 g  142.9201 29.9460
OBS: 54049.289 g  -7.0800 46.8370
OBS: 54052.258 g  29.9800 23.8660
OBS: 54053.254 g  99.8400 14.4900
OBS: 54054.273 g  114.3200 24.8760
OBS: 54055.254 g  93.6800 15.8230
OBS: 54056.254 g  101.9200 18.6580
OBS: 54058.250 g  74.4400 15.9720
OBS: 54059.250 g  66.8600 20.4870
OBS: 54060.273 g  109.6200 16.4830
OBS: 54062.254 g  45.2200 19.3230
OBS: 54063.242 g  56.3500 15.1860
OBS: 54068.234 g  141.8601 47.8310
OBS: 53974.324 r  2.5000 19.6760
OBS: 53975.316 r  -4.1100 23.3330
OBS: 53989.324 r  228.0400 37.8400
OBS: 53990.328 r  238.6200 29.5320
OBS: 53994.340 r  761.1899 22.4420
OBS: 53996.324 r  1160.7898 43.8560
OBS: 53997.422 r  1269.2898 33.3960
OBS: 53998.293 r  1425.5097 26.3220
OBS: 54000.301 r  1636.7297 30.4700
OBS: 54005.320 r  1993.3496 58.4020
OBS: 54007.352 r  1829.7097 28.8420
OBS: 54008.281 r  1797.9597 29.9180
OBS: 54009.277 r  1718.6097 31.6850
OBS: 54010.277 r  1690.3597 32.6510
OBS: 54011.340 r  1565.9397 38.5850
OBS: 54012.270 r  1484.4698 45.8160
OBS: 54019.289 r  1034.5298 29.2560
OBS: 54021.344 r  908.4998 28.7040
OBS: 54024.355 r  890.2698 37.0940
