SURVEY: SDSS
SNID: 18804.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0287 MW E(B-V)
REDSHIFT_HELIO: 0.192 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54392.826

NOBS: 102
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.391 g  -40.2000 33.0100
OBS: 54348.395 g  21.8200 19.3560
OBS: 54358.352 g  -10.0700 19.7060
OBS: 54359.344 g  13.3100 26.8000
OBS: 54365.383 g  -4.8900 14.4210
OBS: 54381.402 g  378.9302 21.3680
OBS: 54384.410 g  575.8303 18.1880
OBS: 54386.395 g  687.2703 20.3050
OBS: 54388.398 g  713.7303 19.7730
OBS: 54392.398 g  723.6603 23.5570
OBS: 54393.402 g  680.3403 20.6940
OBS: 54396.266 g  701.3403 63.0940
OBS: 54403.313 g  548.8902 61.0240
OBS: 54404.371 g  459.4402 27.4680
OBS: 54405.371 g  385.9802 24.2630
OBS: 54406.309 g  367.9102 17.6360
OBS: 54412.332 g  217.2001 19.6930
OBS: 54416.305 g  157.3901 14.8430
OBS: 54421.313 g  100.5000 16.5930
OBS: 54423.289 g  77.9000 26.9490
OBS: 54432.305 g  103.5500 153.5941
OBS: 54433.309 g  71.1200 43.3600
OBS: 54346.391 r  -33.6900 35.2450
OBS: 54348.395 r  -2.7500 24.4870
OBS: 54358.352 r  15.0300 27.2300
OBS: 54365.383 r  -15.8200 19.7010
OBS: 54381.402 r  382.6299 29.4770
OBS: 54384.410 r  536.7599 24.1470
OBS: 54386.395 r  670.8999 25.1440
OBS: 54388.398 r  710.3599 26.1650
OBS: 54392.398 r  683.3899 31.9610
OBS: 54393.402 r  759.0899 28.0420
OBS: 54396.266 r  728.9199 68.6410
OBS: 54403.313 r  434.1799 130.4650
OBS: 54405.371 r  566.7699 31.7680
OBS: 54406.309 r  518.2799 23.2250
OBS: 54412.332 r  327.0499 30.1120
OBS: 54416.305 r  318.9999 27.7660
OBS: 54421.313 r  257.9100 26.9070
OBS: 54423.289 r  267.8700 31.9880
OBS: 54433.309 r  174.8900 43.8560
OBS: 54346.391 i  17.8600 40.2410
OBS: 54348.395 i  -9.3200 33.8930
OBS: 54358.352 i  -37.7200 37.0390
OBS: 54359.344 i  92.1100 106.3980
OBS: 54365.383 i  1.9200 30.8020
OBS: 54381.402 i  360.8499 39.1920
OBS: 54384.410 i  530.0298 32.2090
OBS: 54386.395 i  682.4897 36.3220
OBS: 54388.398 i  599.7998 32.7060
OBS: 54392.398 i  683.7497 41.7860
OBS: 54393.402 i  699.6997 41.9240
OBS: 54396.266 i  579.1398 69.4420
OBS: 54403.313 i  428.5798 109.9030
OBS: 54404.371 i  607.0398 45.4570
OBS: 54405.371 i  469.6398 33.4240
OBS: 54406.309 i  500.9998 30.5260
OBS: 54412.332 i  315.4999 38.8330
OBS: 54416.305 i  438.1998 57.3250
OBS: 54421.313 i  305.6999 40.7380
OBS: 54423.289 i  247.3499 37.3700
OBS: 54432.305 i  333.8399 174.9559
OBS: 54433.309 i  127.0400 56.6350
OBS: 54346.391 z  100.1700 107.4740
OBS: 54348.395 z  -5.0600 103.7480
OBS: 54358.352 z  -30.3400 134.1911
OBS: 54359.344 z  91.5700 243.7081
OBS: 54365.383 z  -125.3901 101.1260
OBS: 54381.402 z  179.7001 114.9261
OBS: 54384.410 z  274.8401 103.4720
OBS: 54386.395 z  351.4902 118.6251
OBS: 54388.398 z  269.7001 100.1880
OBS: 54392.398 z  351.4902 162.7021
OBS: 54393.402 z  315.2301 124.8901
OBS: 54396.266 z  671.1403 180.7801
OBS: 54404.371 z  121.4601 130.2441
OBS: 54405.371 z  101.3300 106.9220
OBS: 54406.309 z  253.9101 87.4920
OBS: 54412.332 z  306.6701 135.4611
OBS: 54416.305 z  224.4001 102.5620
OBS: 54421.313 z  29.7700 131.4041
OBS: 54423.289 z  -7.2400 112.9391
OBS: 54432.305 z  425.6302 518.0522
OBS: 54433.309 z  396.2702 177.1641
OBS: 54346.391 u  -5.6900 81.9170
OBS: 54348.395 u  -25.5500 59.5330
OBS: 54358.352 u  2.8600 55.5310
OBS: 54365.383 u  18.2000 45.0980
OBS: 54381.402 u  195.0699 58.5950
OBS: 54384.410 u  291.7499 50.4530
OBS: 54386.395 u  312.4099 62.1550
OBS: 54388.398 u  321.7999 55.7240
OBS: 54392.398 u  179.0499 70.2970
OBS: 54393.402 u  214.0699 50.7560
OBS: 54403.313 u  -104.5900 185.9689
OBS: 54404.371 u  38.6300 101.9270
OBS: 54405.371 u  136.4900 66.4610
OBS: 54406.309 u  45.5200 42.9180
OBS: 54412.332 u  22.1100 59.7820
OBS: 54421.313 u  30.9900 54.3720
OBS: 54423.289 u  190.3999 76.3970
OBS: 54433.309 u  233.5899 149.0949
END_PHOTOMETRY:

# =============================================
