SURVEY: SNLS3_LC
SNID: 04D1jg
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0272 MW E(B-V)
REDSHIFT_HELIO: 0.5842 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53273.5
FILTERS: griz

NOBS: 83
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53229.590 g  NULL    -1.5184 0.9078
OBS: 53231.600 g  NULL    -1.8039 1.2276
OBS: 53236.600 g  NULL    0.6885 1.1128
OBS: 53257.570 g  NULL    10.8451 1.1546
OBS: 53266.570 g  NULL    31.3938 2.8366
OBS: 53267.530 g  NULL    33.4740 1.8892
OBS: 53287.490 g  NULL    8.6074 1.0299
OBS: 53293.540 g  NULL    4.9332 1.2557
OBS: 53297.400 g  NULL    3.0763 1.4035
OBS: 53313.360 g  NULL    1.6806 1.0111
OBS: 53316.380 g  NULL    1.8342 0.6777
OBS: 53350.330 g  NULL    0.6590 1.4257
OBS: 53353.310 g  NULL    1.2503 1.0633
OBS: 53356.270 g  NULL    4.4443 1.8471
OBS: 53376.330 g  NULL    0.0014 1.8111
OBS: 53587.570 g  NULL    -0.6281 1.1525
OBS: 53227.570 i  NULL    -0.5468 2.0790
OBS: 53231.560 i  NULL    -4.7884 2.7941
OBS: 53234.610 i  NULL    1.4425 1.3635
OBS: 53253.540 i  NULL    15.7918 1.7724
OBS: 53257.520 i  NULL    33.1067 1.8912
OBS: 53266.520 i  NULL    71.7215 3.1046
OBS: 53270.530 i  NULL    74.8659 1.6251
OBS: 53282.460 i  NULL    66.8945 1.9085
OBS: 53287.430 i  NULL    53.5416 1.8954
OBS: 53293.400 i  NULL    46.4253 2.7421
OBS: 53297.380 i  NULL    44.6318 2.8049
OBS: 53300.350 i  NULL    31.7944 2.0050
OBS: 53311.420 i  NULL    20.5633 2.3322
OBS: 53315.460 i  NULL    12.7643 6.9772
OBS: 53316.380 i  NULL    11.1685 2.3930
OBS: 53322.340 i  NULL    10.3944 2.0867
OBS: 53328.330 i  NULL    12.0228 2.2852
OBS: 53330.420 i  NULL    9.9857 2.1628
OBS: 53343.330 i  NULL    3.4414 3.5016
OBS: 53350.290 i  NULL    6.5289 2.3955
OBS: 53353.250 i  NULL    6.7401 1.9213
OBS: 53356.230 i  NULL    3.1158 3.2140
OBS: 53358.300 i  NULL    4.0888 3.7070
OBS: 53376.260 i  NULL    0.7030 2.5581
OBS: 53379.240 i  NULL    1.0744 3.6829
OBS: 53385.260 i  NULL    1.2110 4.0610
OBS: 53390.350 i  NULL    -8.6315 14.3920
OBS: 53586.560 i  NULL    4.7474 1.8439
OBS: 53227.610 r  NULL    -1.3075 3.1505
OBS: 53231.580 r  NULL    -0.2940 1.7068
OBS: 53236.570 r  NULL    -0.4765 2.5508
OBS: 53253.580 r  NULL    17.1661 2.6799
OBS: 53257.560 r  NULL    36.6403 1.7402
OBS: 53265.590 r  NULL    66.6420 3.9335
OBS: 53266.540 r  NULL    72.5610 2.8133
OBS: 53270.570 r  NULL    75.3774 1.8706
OBS: 53282.500 r  NULL    59.0338 2.8920
OBS: 53287.460 r  NULL    48.7155 1.8332
OBS: 53293.430 r  NULL    31.3927 2.9653
OBS: 53297.360 r  NULL    20.6788 2.4084
OBS: 53300.380 r  NULL    16.2010 2.2939
OBS: 53311.380 r  NULL    11.7148 2.9755
OBS: 53316.410 r  NULL    6.1694 1.4130
OBS: 53322.380 r  NULL    4.6098 1.8776
OBS: 53328.350 r  NULL    3.9515 1.9746
OBS: 53343.380 r  NULL    1.4243 3.7247
OBS: 53350.310 r  NULL    5.1377 1.6150
OBS: 53353.290 r  NULL    3.3483 1.5813
OBS: 53356.260 r  NULL    1.5890 2.2659
OBS: 53376.320 r  NULL    -0.3351 2.5089
OBS: 53385.300 r  NULL    2.6748 4.0065
OBS: 53586.600 r  NULL    -0.6882 1.5817
OBS: 53228.610 z  NULL    -1.9359 4.2288
OBS: 53240.560 z  NULL    -11.1797 5.6709
OBS: 53253.610 z  NULL    11.4318 8.4700
OBS: 53256.510 z  NULL    18.2944 7.8864
OBS: 53270.610 z  NULL    65.6081 4.9684
OBS: 53282.540 z  NULL    61.7217 6.6807
OBS: 53299.370 z  NULL    41.4098 4.6917
OBS: 53322.420 z  NULL    17.0479 4.7303
OBS: 53328.420 z  NULL    15.9159 3.1746
OBS: 53330.470 z  NULL    23.1826 6.5401
OBS: 53343.420 z  NULL    25.8034 14.3931
OBS: 53344.360 z  NULL    20.9413 7.3260
OBS: 53353.350 z  NULL    -0.0042 4.8430
OBS: 53358.390 z  NULL    -0.5668 8.2386
OBS: 53386.260 z  NULL    0.3606 9.1183
END_PHOTOMETRY:

# =============================================

NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR DQ

SPECTRUM_ID: 1
SPECTRUM_MJD:  53269.00
SPECTRUM_NLAM:     1045
SPEC:   3732.03   3737.03 0.00000e+00 1.16700e-17 1
SPEC:   3737.03   3742.03 4.07390e-17 1.42930e-17 1
SPEC:   3742.03   3747.03 3.69210e-17 1.29330e-17 1
SPEC:   3747.03   3752.03 2.59400e-17 1.22830e-17 1
SPEC:   3752.03   3757.03 2.59510e-17 1.18200e-17 1
SPEC:   3757.03   3762.02 0.00000e+00 9.67700e-18 1
SPEC:   3762.03   3767.02 1.28630e-17 1.09970e-17 1
SPEC:   3767.02   3772.02 7.12000e-18 1.10050e-17 1
SPEC:   3772.02   3777.02 1.47890e-17 1.13060e-17 1
SPEC:   3777.02   3782.02 1.13360e-17 1.02900e-17 1
SPEC:   3782.02   3787.02 0.00000e+00 9.58200e-18 1
SPEC:   3787.02   3792.02 1.38720e-17 1.07050e-17 1
SPEC:   3792.02   3797.02 1.20910e-17 1.04310e-17 1
SPEC:   3797.02   3802.02 0.00000e+00 8.75000e-18 1
SPEC:   3802.02   3807.02 2.41300e-18 9.69700e-18 1
SPEC:   3807.02   3812.02 0.00000e+00 8.92300e-18 1
SPEC:   3812.02   3817.02 2.57980e-17 1.07010e-17 1
SPEC:   3817.02   3822.02 1.33000e-17 1.00210e-17 1
SPEC:   3822.02   3827.02 1.95270e-17 9.34000e-18 1
SPEC:   3827.02   3832.02 1.20240e-17 1.07820e-17 1
SPEC:   3832.02   3837.02 1.52510e-17 1.04100e-17 1
SPEC:   3837.02   3842.01 1.50200e-17 9.79300e-18 1
SPEC:   3842.02   3847.01 1.82380e-17 9.82800e-18 1
SPEC:   3847.01   3852.01 1.70000e-20 9.06900e-18 1
SPEC:   3852.01   3857.01 7.19700e-18 9.00000e-18 1
SPEC:   3857.01   3862.01 3.00000e-21 8.69400e-18 1
SPEC:   3862.01   3867.01 2.35510e-17 8.76100e-18 1
SPEC:   3867.01   3872.01 1.23430e-17 8.08900e-18 1
SPEC:   3872.01   3877.01 1.89590e-17 8.21000e-18 1
SPEC:   3877.01   3882.01 1.90000e-20 8.04800e-18 1
SPEC:   3882.01   3887.01 2.08690e-17 7.85300e-18 1
SPEC:   3887.01   3892.01 0.00000e+00 7.04400e-18 1
SPEC:   3892.01   3897.01 9.60300e-18 7.79600e-18 1
SPEC:   3897.01   3902.01 1.00250e-17 7.95900e-18 1
SPEC:   3902.01   3907.01 3.01800e-18 8.65800e-18 1
SPEC:   3907.01   3912.01 1.36970e-17 9.04600e-18 1
SPEC:   3912.01   3917.01 9.51200e-18 8.36900e-18 1
SPEC:   3917.01   3922.00 0.00000e+00 6.68600e-18 1
SPEC:   3922.00   3927.00 0.00000e+00 6.68400e-18 1
SPEC:   3927.00   3932.00 0.00000e+00 6.25800e-18 1
SPEC:   3932.00   3937.00 1.33360e-17 6.85800e-18 1
SPEC:   3937.00   3942.00 6.02900e-18 7.73000e-18 1
SPEC:   3942.00   3947.00 0.00000e+00 6.92300e-18 1
SPEC:   3947.00   3952.00 4.00000e-20 8.01200e-18 1
SPEC:   3952.00   3957.00 3.53870e-17 7.86500e-18 1
SPEC:   3957.00   3962.00 2.35730e-17 7.62000e-18 1
SPEC:   3962.00   3967.00 5.60900e-18 6.58800e-18 1
SPEC:   3967.00   3972.00 0.00000e+00 6.08200e-18 1
SPEC:   3972.00   3977.00 1.68780e-17 7.72200e-18 1
SPEC:   3977.00   3982.00 1.04070e-17 7.95800e-18 1
