SURVEY: SDSS
SNID: 3592.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0297 MW E(B-V)
REDSHIFT_HELIO: 0.08642 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53645.077

NOBS: 102
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.367 g  13.3300 18.5440
OBS: 53626.344 g  43.1100 15.2080
OBS: 53628.328 g  91.5900 40.1860
OBS: 53635.336 g  1783.1508 34.7760
OBS: 53637.332 g  2339.8810 34.7760
OBS: 53639.375 g  2820.9512 86.3880
OBS: 53641.375 g  3256.8414 47.5820
OBS: 53644.324 g  3454.6015 68.6690
OBS: 53654.359 g  2238.6910 22.0550
OBS: 53663.320 g  947.9004 30.3050
OBS: 53666.391 g  735.7603 27.2990
OBS: 53668.309 g  618.1703 24.4980
OBS: 53670.313 g  515.0702 22.2930
OBS: 53673.281 g  415.1402 16.5570
OBS: 53675.277 g  401.5902 17.3910
OBS: 53677.301 g  349.3902 15.2930
OBS: 53680.285 g  320.3701 16.5790
OBS: 53686.285 g  228.1001 49.0180
OBS: 53693.285 g  195.2901 31.9060
OBS: 53698.285 g  218.4101 16.6950
OBS: 53704.270 g  154.5001 15.7760
OBS: 53616.367 r  34.0400 28.7320
OBS: 53626.344 r  49.2800 21.8010
OBS: 53628.328 r  177.6800 32.3200
OBS: 53635.336 r  1420.2598 39.0540
OBS: 53637.332 r  1982.3696 35.6040
OBS: 53639.375 r  2472.7996 47.4720
OBS: 53641.375 r  2723.8995 35.3830
OBS: 53644.324 r  2989.4595 46.0370
OBS: 53654.359 r  2518.7795 43.8560
OBS: 53663.320 r  1558.7398 42.3940
OBS: 53666.391 r  1413.7397 62.4860
OBS: 53668.309 r  1370.1397 37.8950
OBS: 53670.313 r  1270.4598 32.3470
OBS: 53673.281 r  1124.9998 29.3660
OBS: 53675.277 r  1019.3898 33.0370
OBS: 53677.301 r  905.9898 27.9040
OBS: 53680.285 r  818.6699 27.8480
OBS: 53686.285 r  656.2299 54.7860
OBS: 53693.285 r  518.2799 33.5340
OBS: 53698.285 r  469.1599 25.0140
OBS: 53704.270 r  397.3799 26.6510
OBS: 53616.367 i  200.8899 56.9660
OBS: 53626.344 i  36.1800 32.7610
OBS: 53628.328 i  114.9500 43.6080
OBS: 53635.336 i  1437.2495 42.2560
OBS: 53637.332 i  1873.9592 56.0280
OBS: 53639.375 i  2157.5891 42.2830
OBS: 53641.375 i  2248.9092 40.1300
OBS: 53644.324 i  2155.6091 48.9070
OBS: 53654.359 i  1713.7694 46.6720
OBS: 53663.320 i  1284.4395 43.0010
OBS: 53666.391 i  1285.6295 41.0960
OBS: 53668.309 i  1248.2695 44.0770
OBS: 53670.313 i  1363.7194 43.8290
OBS: 53673.281 i  1309.5395 40.6550
OBS: 53675.277 i  1239.1095 43.8290
OBS: 53677.301 i  1064.3296 35.0520
OBS: 53680.285 i  876.2297 38.2260
OBS: 53686.285 i  533.9598 61.3270
OBS: 53693.285 i  479.2798 42.6970
OBS: 53698.285 i  408.4698 38.1430
OBS: 53704.270 i  333.2299 45.8990
OBS: 53616.367 z  -30.2100 138.8281
OBS: 53626.344 z  97.8800 99.8020
OBS: 53628.328 z  113.4501 137.0341
OBS: 53635.336 z  1060.4805 101.3470
OBS: 53637.332 z  1342.4106 166.3181
OBS: 53639.375 z  1628.9408 102.7270
OBS: 53641.375 z  1699.7307 98.0350
OBS: 53644.324 z  1518.3507 108.4130
OBS: 53654.359 z  1105.7805 123.5381
OBS: 53663.320 z  969.8204 101.9270
OBS: 53666.391 z  1037.0605 105.4870
OBS: 53668.309 z  1166.9805 131.1001
OBS: 53670.313 z  1049.6805 128.1191
OBS: 53673.281 z  1175.6805 117.1901
OBS: 53675.277 z  964.4204 156.6021
OBS: 53677.301 z  1024.5905 91.6870
OBS: 53680.285 z  1091.4805 100.0500
OBS: 53686.285 z  651.7903 134.5501
OBS: 53693.285 z  473.0902 107.4470
OBS: 53698.285 z  455.5902 116.6381
OBS: 53704.270 z  323.9901 130.2721
OBS: 53616.367 u  -69.9900 56.8840
OBS: 53626.344 u  6.6800 37.4530
OBS: 53635.336 u  877.9897 77.2800
OBS: 53637.332 u  1303.6195 83.9590
OBS: 53639.375 u  1333.9895 60.9680
OBS: 53641.375 u  1465.4195 67.2610
OBS: 53644.324 u  1310.8396 65.7710
OBS: 53654.359 u  333.9199 45.4570
OBS: 53663.320 u  103.8300 68.5310
OBS: 53666.391 u  45.9600 68.0340
OBS: 53668.309 u  37.6700 53.4340
OBS: 53670.313 u  9.9100 46.2580
OBS: 53675.277 u  51.6600 41.2900
OBS: 53677.301 u  37.8900 38.3640
OBS: 53680.285 u  0.8900 41.8970
OBS: 53693.285 u  -28.0100 81.3650
OBS: 53698.285 u  -47.6500 44.0770
OBS: 53704.270 u  36.2200 48.3830
END_PHOTOMETRY:

# =============================================
