SURVEY: SDSS
SNID: 17811.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0444 MW E(B-V)
REDSHIFT_HELIO: 0.2 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54355.272

NOBS: 98
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.328 g  540.8502 36.5700
OBS: 54348.359 g  592.5203 20.2580
OBS: 54358.316 g  586.0003 22.4470
OBS: 54359.313 g  543.8502 40.0480
OBS: 54365.352 g  459.4402 16.0690
OBS: 54381.371 g  105.8000 14.6030
OBS: 54384.375 g  105.3100 15.6240
OBS: 54386.363 g  67.5600 18.9200
OBS: 54388.367 g  58.5200 14.6560
OBS: 54393.352 g  68.2700 15.2320
OBS: 54396.234 g  -39.0700 59.2020
OBS: 54403.277 g  43.2000 50.5360
OBS: 54404.336 g  54.8500 27.0040
OBS: 54405.336 g  15.9800 21.3840
OBS: 54406.273 g  15.3200 15.0890
OBS: 54412.277 g  32.8200 16.5570
OBS: 54416.270 g  46.0800 13.2840
OBS: 54421.277 g  29.7300 17.0760
OBS: 54423.254 g  0.8200 30.5530
OBS: 54431.281 g  437.9402 246.2471
OBS: 54433.273 g  -1.3400 59.3400
OBS: 54346.328 r  444.7199 39.1090
OBS: 54348.359 r  568.3399 26.1230
OBS: 54358.316 r  659.2599 29.6700
OBS: 54359.313 r  667.8199 54.1510
OBS: 54365.352 r  560.0199 22.5080
OBS: 54381.371 r  275.9199 21.3710
OBS: 54384.375 r  232.0800 24.1000
OBS: 54386.363 r  190.6700 32.2640
OBS: 54388.367 r  199.5400 21.6770
OBS: 54393.352 r  176.3600 21.6160
OBS: 54396.234 r  61.7200 71.7320
OBS: 54404.336 r  111.3400 28.9250
OBS: 54405.336 r  127.8300 25.1550
OBS: 54406.273 r  103.3400 23.3030
OBS: 54412.277 r  89.7100 22.3590
OBS: 54416.270 r  73.1800 19.9440
OBS: 54421.277 r  66.6400 24.6270
OBS: 54423.254 r  61.4200 35.6320
OBS: 54433.273 r  76.2800 37.3430
OBS: 54346.328 i  467.0398 49.4040
OBS: 54348.359 i  510.3398 35.4380
OBS: 54358.316 i  569.0698 47.6650
OBS: 54359.313 i  455.9598 80.4540
OBS: 54365.352 i  515.0798 33.5620
OBS: 54381.371 i  275.5199 32.5400
OBS: 54384.375 i  245.2899 35.3280
OBS: 54386.363 i  236.9799 44.4360
OBS: 54388.367 i  249.6699 32.0440
OBS: 54393.352 i  202.7799 31.3810
OBS: 54396.234 i  264.4899 63.0660
OBS: 54404.336 i  63.0200 37.9780
OBS: 54405.336 i  95.8100 35.6590
OBS: 54412.277 i  60.5100 34.4720
OBS: 54416.270 i  99.4500 34.2520
OBS: 54421.277 i  30.0100 38.1160
OBS: 54423.254 i  45.3900 40.9310
OBS: 54433.273 i  77.2200 49.4040
OBS: 54346.328 z  320.0801 140.5391
OBS: 54348.359 z  520.3202 115.6441
OBS: 54358.316 z  270.2701 158.2311
OBS: 54359.313 z  585.6303 353.5562
OBS: 54365.352 z  185.7701 101.3200
OBS: 54381.371 z  190.8401 102.7820
OBS: 54384.375 z  468.5402 116.7481
OBS: 54386.363 z  108.8501 139.1591
OBS: 54388.367 z  164.0401 104.9630
OBS: 54393.352 z  298.9101 107.0330
OBS: 54396.234 z  353.9602 171.8651
OBS: 54403.277 z  57.0700 187.1001
OBS: 54404.336 z  157.0001 140.6501
OBS: 54405.336 z  185.3301 114.1261
OBS: 54406.273 z  -58.7000 127.7601
OBS: 54412.277 z  186.6401 128.6991
OBS: 54416.270 z  201.4801 101.7610
OBS: 54421.277 z  -4.3700 142.7201
OBS: 54423.254 z  86.6300 116.2791
OBS: 54433.273 z  242.2101 187.4041
OBS: 54346.328 u  211.2999 80.1230
OBS: 54348.359 u  215.2699 50.6460
OBS: 54358.316 u  171.3699 55.8350
OBS: 54359.313 u  123.8700 113.2980
OBS: 54365.352 u  29.2400 37.3980
OBS: 54381.371 u  51.6000 44.6570
OBS: 54384.375 u  8.1000 47.7200
OBS: 54386.363 u  1.8200 62.4590
OBS: 54388.367 u  30.3700 43.6080
OBS: 54393.352 u  60.9700 42.8080
OBS: 54396.234 u  79.5700 151.2199
OBS: 54403.277 u  4.7900 119.3420
OBS: 54404.336 u  18.9100 72.7810
OBS: 54405.336 u  113.9700 61.3000
OBS: 54406.273 u  23.9800 46.2850
OBS: 54412.277 u  -18.6500 46.8370
OBS: 54416.270 u  18.1700 40.9580
OBS: 54421.277 u  -22.6300 55.4480
OBS: 54423.254 u  108.6800 78.0530
OBS: 54433.273 u  332.9899 122.3780
END_PHOTOMETRY:

# =============================================
