SURVEY: SDSS
SNID: 17389.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0463 MW E(B-V)
REDSHIFT_HELIO: 0.172 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54353.025

NOBS: 115
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.191 g  446.0902 18.1030
OBS: 54356.234 g  483.3402 21.9450
OBS: 54358.180 g  429.1502 19.9410
OBS: 54359.121 g  416.2902 20.1340
OBS: 54366.172 g  233.4301 49.2940
OBS: 54373.211 g  123.6301 29.0080
OBS: 54381.223 g  64.7800 19.0080
OBS: 54382.219 g  118.5501 23.9600
OBS: 54383.227 g  69.5800 24.5940
OBS: 54386.223 g  58.5700 17.6420
OBS: 54388.227 g  50.2900 17.5070
OBS: 54393.211 g  48.4500 22.5410
OBS: 54396.141 g  92.6300 113.8501
OBS: 54403.137 g  27.9100 15.1140
OBS: 54406.133 g  8.1400 14.8790
OBS: 54412.133 g  45.0400 15.6130
OBS: 54415.172 g  56.2500 15.3900
OBS: 54416.129 g  49.5100 16.1100
OBS: 54421.137 g  17.8700 40.6270
OBS: 54423.125 g  95.1000 48.0240
OBS: 54425.129 g  -9.1000 42.3940
OBS: 54431.137 g  96.9900 75.0440
OBS: 54433.133 g  43.5400 21.0090
OBS: 54346.191 r  447.5999 26.0020
OBS: 54356.234 r  456.3499 28.1520
OBS: 54358.180 r  511.6399 30.7460
OBS: 54359.121 r  551.3099 27.7100
OBS: 54366.172 r  438.6099 50.4800
OBS: 54373.211 r  248.3100 35.0800
OBS: 54381.223 r  186.4700 31.8230
OBS: 54382.219 r  188.9100 30.2770
OBS: 54383.227 r  226.9800 35.2730
OBS: 54386.223 r  180.5100 24.6850
OBS: 54388.227 r  164.6300 27.0670
OBS: 54393.211 r  102.1700 23.9040
OBS: 54396.141 r  14.1300 70.4080
OBS: 54403.137 r  89.3700 22.0360
OBS: 54406.133 r  77.6200 24.3680
OBS: 54412.133 r  48.9800 23.0270
OBS: 54415.172 r  78.3000 23.2810
OBS: 54416.129 r  42.2000 23.1760
OBS: 54421.137 r  107.3200 41.9800
OBS: 54423.125 r  -53.9400 46.6440
OBS: 54425.129 r  117.1400 39.9650
OBS: 54431.137 r  -19.2400 43.6080
OBS: 54433.133 r  56.2700 31.2710
OBS: 54346.191 i  519.3698 39.5510
OBS: 54356.234 i  544.9098 43.2490
OBS: 54358.180 i  467.9098 43.2770
OBS: 54359.121 i  487.3098 41.5660
OBS: 54366.172 i  409.5998 58.5120
OBS: 54373.211 i  278.6099 40.7380
OBS: 54381.223 i  231.0899 46.4510
OBS: 54382.219 i  256.9699 43.1390
OBS: 54383.227 i  320.2099 52.7990
OBS: 54386.223 i  221.7999 32.9820
OBS: 54388.227 i  256.4899 38.8330
OBS: 54393.211 i  188.8499 34.0860
OBS: 54396.141 i  297.8699 84.0140
OBS: 54403.137 i  95.9100 33.8380
OBS: 54406.133 i  111.8900 37.8400
OBS: 54412.133 i  144.7599 35.6320
OBS: 54415.172 i  103.3200 33.9760
OBS: 54416.129 i  43.4500 35.8800
OBS: 54421.137 i  98.4800 54.5100
OBS: 54423.125 i  28.5200 63.8940
OBS: 54425.129 i  6.6300 46.7270
OBS: 54431.137 i  36.0400 52.1360
OBS: 54433.133 i  90.4800 48.2450
OBS: 54346.191 z  337.6801 116.9141
OBS: 54356.234 z  705.5003 154.6151
OBS: 54358.180 z  343.8402 134.8541
OBS: 54359.121 z  194.6501 138.7181
OBS: 54366.172 z  345.5602 145.5351
OBS: 54373.211 z  240.1201 128.2301
OBS: 54381.223 z  137.2101 158.6721
OBS: 54382.219 z  261.5801 164.8551
OBS: 54383.227 z  611.1803 167.8081
OBS: 54386.223 z  130.5901 105.1560
OBS: 54388.227 z  346.6102 131.2101
OBS: 54393.211 z  89.6500 106.4530
OBS: 54396.141 z  176.7201 203.7711
OBS: 54403.137 z  22.9800 115.1201
OBS: 54406.133 z  58.0900 136.3991
OBS: 54412.133 z  142.0801 127.1811
OBS: 54415.172 z  181.4201 116.1411
OBS: 54416.129 z  -2.7400 126.8771
OBS: 54421.137 z  2.3100 153.7041
OBS: 54423.125 z  61.1800 184.0641
OBS: 54425.129 z  -160.4301 140.4291
OBS: 54431.137 z  189.5101 168.6361
OBS: 54433.133 z  -202.9001 164.9651
OBS: 54346.191 u  123.8700 48.7140
OBS: 54356.234 u  131.8200 56.5250
OBS: 54358.180 u  7.8000 58.4020
OBS: 54359.121 u  14.9400 53.1020
OBS: 54366.172 u  119.6100 116.7200
OBS: 54373.211 u  56.3000 70.6280
OBS: 54381.223 u  26.0200 54.0680
OBS: 54382.219 u  61.5300 64.5560
OBS: 54383.227 u  139.3400 74.5750
OBS: 54386.223 u  32.9800 51.7780
OBS: 54388.227 u  39.8800 58.7880
OBS: 54393.211 u  -8.1100 55.4480
OBS: 54396.141 u  46.2600 163.8339
OBS: 54403.137 u  63.9300 41.0690
OBS: 54406.133 u  39.7900 41.8690
OBS: 54412.133 u  42.5400 47.5550
OBS: 54415.172 u  -28.4900 44.6840
OBS: 54416.129 u  38.9000 46.0090
OBS: 54421.137 u  104.4200 90.9700
OBS: 54423.125 u  88.1100 117.4660
OBS: 54425.129 u  17.4700 114.5950
OBS: 54431.137 u  335.7699 142.7469
OBS: 54433.133 u  -22.2300 64.3630
END_PHOTOMETRY:

# =============================================
