SURVEY: SDSS
SNID: 17435.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0314 MW E(B-V)
REDSHIFT_HELIO: 0.218 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54359.375

NOBS: 106
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.352 g  284.4201 37.3430
OBS: 54348.379 g  365.5402 23.0070
OBS: 54358.336 g  591.4203 19.8420
OBS: 54359.332 g  527.0802 41.8690
OBS: 54365.371 g  452.3002 15.6300
OBS: 54381.391 g  134.5501 15.3950
OBS: 54384.398 g  95.9000 14.1920
OBS: 54386.383 g  74.6500 20.8130
OBS: 54388.387 g  79.9800 15.4390
OBS: 54392.383 g  76.0000 18.9140
OBS: 54393.391 g  43.3300 15.5610
OBS: 54396.254 g  -21.1200 86.8300
OBS: 54403.301 g  41.8800 31.5190
OBS: 54404.359 g  83.8500 42.0350
OBS: 54405.355 g  16.0500 19.8030
OBS: 54406.293 g  17.2200 14.1450
OBS: 54412.320 g  7.7200 16.0710
OBS: 54416.293 g  -15.3100 12.6490
OBS: 54421.297 g  5.1800 15.2790
OBS: 54423.273 g  19.1100 28.4560
OBS: 54432.289 g  466.7002 94.2260
OBS: 54433.297 g  96.3500 45.9540
OBS: 54346.352 r  173.7600 42.7520
OBS: 54348.379 r  345.6799 30.4430
OBS: 54358.336 r  533.7999 29.5320
OBS: 54359.332 r  560.5299 42.9730
OBS: 54365.371 r  509.2799 22.3060
OBS: 54381.391 r  310.2799 22.8360
OBS: 54384.398 r  229.7300 21.7100
OBS: 54386.383 r  162.6500 33.6720
OBS: 54388.387 r  212.5300 23.0430
OBS: 54392.383 r  162.5000 28.0420
OBS: 54393.391 r  163.4100 22.8720
OBS: 54396.254 r  115.3900 55.5040
OBS: 54403.301 r  102.7500 32.1540
OBS: 54404.359 r  64.7800 31.7400
OBS: 54405.355 r  57.1200 25.7430
OBS: 54406.293 r  95.3400 19.9080
OBS: 54412.320 r  82.0700 34.0860
OBS: 54416.293 r  70.1100 19.9110
OBS: 54421.297 r  0.7700 23.8880
OBS: 54423.273 r  43.9700 32.3200
OBS: 54433.297 r  46.6100 44.6570
OBS: 54346.352 i  175.6799 54.1240
OBS: 54348.379 i  301.7599 39.0820
OBS: 54358.336 i  409.5998 43.2220
OBS: 54359.332 i  642.1798 64.6670
OBS: 54365.371 i  529.0498 32.6510
OBS: 54381.391 i  315.1999 32.7340
OBS: 54384.398 i  304.8599 35.8520
OBS: 54386.383 i  253.8799 56.0000
OBS: 54388.387 i  203.5399 33.8930
OBS: 54392.383 i  219.5399 39.3580
OBS: 54393.391 i  193.4999 35.6870
OBS: 54396.254 i  135.8199 72.4220
OBS: 54403.301 i  166.9699 40.4620
OBS: 54405.355 i  160.7899 36.3220
OBS: 54406.293 i  140.5500 29.8910
OBS: 54412.320 i  73.9800 48.2170
OBS: 54416.293 i  53.7400 30.3050
OBS: 54421.297 i  106.6900 36.9840
OBS: 54423.273 i  72.0300 41.7310
OBS: 54433.297 i  73.4500 60.7200
OBS: 54346.352 z  284.4501 170.3471
OBS: 54348.379 z  217.7801 130.6581
OBS: 54358.336 z  10.6300 137.6691
OBS: 54359.332 z  137.7701 303.6001
OBS: 54365.371 z  205.8801 95.2200
OBS: 54381.391 z  300.1401 105.5980
OBS: 54384.398 z  170.2101 105.4600
OBS: 54386.383 z  128.6001 148.0741
OBS: 54388.387 z  126.2601 108.7441
OBS: 54392.383 z  -44.8400 147.1361
OBS: 54393.391 z  331.6102 122.8201
OBS: 54396.254 z  -103.1800 231.4811
OBS: 54403.301 z  87.9000 124.6971
OBS: 54404.359 z  -11.4700 166.4561
OBS: 54405.355 z  45.9500 114.5681
OBS: 54406.293 z  -55.6300 90.1140
OBS: 54412.320 z  -98.5600 138.2481
OBS: 54416.293 z  168.7501 95.8550
OBS: 54421.297 z  14.6000 134.4401
OBS: 54423.273 z  -86.9700 114.3741
OBS: 54432.289 z  -225.4301 396.3362
OBS: 54433.297 z  5.3100 255.0791
OBS: 54346.352 u  -259.7799 133.5290
OBS: 54348.379 u  259.3799 62.2100
OBS: 54358.336 u  178.0499 61.6310
OBS: 54359.332 u  -35.9100 100.2710
OBS: 54365.371 u  47.8200 37.1770
OBS: 54381.391 u  -31.7900 45.2640
OBS: 54384.398 u  44.7800 43.3600
OBS: 54386.383 u  117.8100 60.4440
OBS: 54388.387 u  20.7800 46.2300
OBS: 54392.383 u  94.1700 63.3420
OBS: 54393.391 u  30.3400 48.7140
OBS: 54403.301 u  -15.8700 70.4350
OBS: 54404.359 u  -234.1599 111.6970
OBS: 54405.355 u  4.2600 59.8640
OBS: 54406.293 u  33.3800 41.1520
OBS: 54412.320 u  111.4000 75.2100
OBS: 54416.293 u  -31.5900 37.9500
OBS: 54421.297 u  14.7000 50.0390
OBS: 54423.273 u  132.4400 71.5390
OBS: 54432.289 u  207.2199 272.1359
OBS: 54433.297 u  45.7600 174.7629
END_PHOTOMETRY:

# =============================================
