SURVEY: SDSS
SNID: 18486.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0956 MW E(B-V)
REDSHIFT_HELIO: 0.246 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54390.163

NOBS: 87
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54357.434 g  1.6500 12.4860
OBS: 54362.484 g  1.7200 12.6330
OBS: 54376.480 g  188.2001 19.1430
OBS: 54382.465 g  395.7102 15.5720
OBS: 54385.484 g  432.3302 15.8760
OBS: 54387.484 g  440.7802 17.0790
OBS: 54390.477 g  467.5602 23.1090
OBS: 54391.484 g  398.6402 19.6460
OBS: 54394.465 g  371.3202 22.5130
OBS: 54396.488 g  317.7301 22.1850
OBS: 54402.477 g  274.3701 51.6670
OBS: 54408.391 g  147.2301 14.2530
OBS: 54411.352 g  136.0501 15.6710
OBS: 54413.391 g  103.3600 18.8450
OBS: 54415.402 g  55.7000 13.1070
OBS: 54418.391 g  64.9100 14.8960
OBS: 54422.395 g  28.7500 16.8080
OBS: 54424.332 g  31.9600 23.6280
OBS: 54357.434 r  10.5200 19.5900
OBS: 54362.484 r  -9.6400 20.0620
OBS: 54376.480 r  207.2800 24.3980
OBS: 54382.465 r  397.0099 25.6020
OBS: 54385.484 r  434.9799 25.2840
OBS: 54387.484 r  542.2399 27.9590
OBS: 54390.477 r  401.0599 40.5170
OBS: 54391.484 r  474.3799 35.4940
OBS: 54394.465 r  457.6199 61.4930
OBS: 54396.488 r  476.5699 38.4740
OBS: 54402.477 r  361.0099 55.1170
OBS: 54408.391 r  288.9700 23.7170
OBS: 54411.352 r  244.4300 23.9350
OBS: 54413.391 r  232.0800 28.4000
OBS: 54415.402 r  216.1100 21.7160
OBS: 54418.391 r  134.0800 27.8210
OBS: 54422.395 r  114.1000 28.6490
OBS: 54424.332 r  135.0900 28.4000
OBS: 54357.434 i  -22.0500 30.8570
OBS: 54362.484 i  -13.8900 32.5130
OBS: 54376.480 i  234.7799 36.7910
OBS: 54382.465 i  354.2299 38.9160
OBS: 54385.484 i  422.2898 38.6680
OBS: 54387.484 i  496.8598 38.5850
OBS: 54390.477 i  536.9198 59.1470
OBS: 54391.484 i  442.2598 50.5630
OBS: 54396.488 i  419.1798 55.0340
OBS: 54402.477 i  340.3999 62.9280
OBS: 54408.391 i  268.9499 35.8800
OBS: 54411.352 i  233.2599 37.1500
OBS: 54413.391 i  215.0699 46.7270
OBS: 54415.402 i  203.1599 33.6170
OBS: 54418.391 i  200.8899 42.4490
OBS: 54422.395 i  211.2899 45.4570
OBS: 54424.332 i  196.7899 37.8950
OBS: 54357.434 z  -1.3700 100.0220
OBS: 54362.484 z  76.9800 160.1081
OBS: 54376.480 z  -39.1700 110.2901
OBS: 54382.465 z  130.2301 116.5271
OBS: 54385.484 z  221.9301 102.8100
OBS: 54387.484 z  118.4801 137.0891
OBS: 54390.477 z  202.4001 202.9431
OBS: 54391.484 z  298.9101 166.6761
OBS: 54394.465 z  141.5101 213.7621
OBS: 54396.488 z  190.4001 179.2071
OBS: 54402.477 z  94.3000 146.3901
OBS: 54408.391 z  231.1501 108.4130
OBS: 54411.352 z  136.4601 105.4040
OBS: 54413.391 z  154.0301 162.2601
OBS: 54415.402 z  111.7401 99.9120
OBS: 54418.391 z  83.0200 130.5481
OBS: 54422.395 z  158.7901 159.3621
OBS: 54424.332 z  -52.5900 106.3700
OBS: 54357.434 u  -11.9200 39.7990
OBS: 54362.484 u  -6.2200 38.4470
OBS: 54376.480 u  108.3700 51.6950
OBS: 54382.465 u  142.3800 47.6930
OBS: 54385.484 u  177.7199 47.4440
OBS: 54387.484 u  84.3500 51.1430
OBS: 54391.484 u  62.0900 68.8620
OBS: 54394.465 u  15.2600 179.7859
OBS: 54396.488 u  124.8100 73.1680
OBS: 54402.477 u  219.4999 162.9499
OBS: 54408.391 u  36.6400 40.5720
OBS: 54411.352 u  -4.7000 48.9070
OBS: 54413.391 u  48.3800 101.6230
OBS: 54418.391 u  30.1500 51.1150
OBS: 54422.395 u  -143.8100 54.8960
OBS: 54424.332 u  -48.9300 62.5970
END_PHOTOMETRY:

# =============================================
