SURVEY: SDSS
SNID: 5635.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0615 MW E(B-V)
REDSHIFT_HELIO: 0.1795 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53662.321

NOBS: 94
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.242 r  -6.1000 27.3870
OBS: 53623.230 r  -16.8100 21.9450
OBS: 53626.219 r  -12.5800 30.8290
OBS: 53628.203 r  -82.6200 47.0860
OBS: 53635.211 r  -34.1900 28.0140
OBS: 53637.203 r  -48.7200 26.0790
OBS: 53644.195 r  20.7100 21.0950
OBS: 53654.230 r  324.6399 29.5870
OBS: 53656.176 r  297.6400 48.6860
OBS: 53663.191 r  468.2899 27.1830
OBS: 53668.180 r  361.3399 31.5740
OBS: 53670.184 r  379.4599 29.4220
OBS: 53673.152 r  387.9599 26.2340
OBS: 53675.148 r  292.4599 28.2900
OBS: 53677.168 r  260.0600 21.9170
OBS: 53680.156 r  198.8000 27.9040
OBS: 53686.223 r  168.5100 73.2500
OBS: 53693.156 r  120.9400 33.8380
OBS: 53702.148 r  85.7700 48.2170
OBS: 53704.137 r  67.0400 24.3630
OBS: 53616.242 i  -94.5400 42.2280
OBS: 53623.230 i  -6.8100 39.7720
OBS: 53626.219 i  -28.1100 39.5510
OBS: 53628.203 i  -20.3200 54.3170
OBS: 53635.211 i  -51.9300 36.3220
OBS: 53637.203 i  16.4300 50.8670
OBS: 53644.195 i  25.1700 40.5720
OBS: 53654.230 i  356.1999 40.4620
OBS: 53656.176 i  438.1998 57.0770
OBS: 53663.191 i  421.8998 34.0860
OBS: 53668.180 i  437.3898 47.7200
OBS: 53670.184 i  340.3999 42.3380
OBS: 53673.152 i  242.7899 38.4190
OBS: 53675.148 i  240.7599 39.0820
OBS: 53677.168 i  246.6599 40.0750
OBS: 53680.156 i  218.1099 37.4530
OBS: 53686.223 i  172.8899 83.1310
OBS: 53693.156 i  124.2700 51.9980
OBS: 53702.148 i  122.8500 95.9100
OBS: 53704.137 i  68.6800 35.4380
OBS: 53616.242 u  -7.7100 57.9600
OBS: 53623.230 u  -95.8700 40.7100
OBS: 53626.219 u  120.6300 68.0060
OBS: 53628.203 u  -87.9100 121.8260
OBS: 53635.211 u  148.3799 78.9080
OBS: 53637.203 u  1.6700 49.4320
OBS: 53644.195 u  -36.6700 38.3640
OBS: 53654.230 u  57.3500 54.0130
OBS: 53656.176 u  151.4699 103.5830
OBS: 53663.191 u  97.0100 58.6500
OBS: 53668.180 u  45.9100 52.2470
OBS: 53670.184 u  80.3500 40.7100
OBS: 53673.152 u  88.5400 44.8220
OBS: 53675.148 u  35.5500 43.9940
OBS: 53677.168 u  53.0200 38.5850
OBS: 53680.156 u  60.6600 49.2660
OBS: 53693.156 u  89.0500 79.1840
OBS: 53704.137 u  24.9400 45.9260
OBS: 53623.230 g  2.3700 16.3060
OBS: 53628.203 g  18.6000 49.1000
OBS: 53635.211 g  -19.4300 23.3050
OBS: 53637.203 g  4.1700 19.1020
OBS: 53644.195 g  42.6400 14.3110
OBS: 53654.230 g  300.3401 21.0780
OBS: 53656.176 g  358.8602 50.3420
OBS: 53663.191 g  417.0602 24.0060
OBS: 53668.180 g  305.3701 22.6130
OBS: 53670.184 g  302.5601 16.0080
OBS: 53673.152 g  251.7901 17.0210
OBS: 53675.148 g  185.0901 15.9750
OBS: 53677.168 g  180.5201 15.5830
OBS: 53680.156 g  133.9201 17.2580
OBS: 53686.223 g  -16.6800 89.6450
OBS: 53693.156 g  65.0300 31.6570
OBS: 53699.176 g  65.3400 35.6870
OBS: 53704.137 g  26.2100 15.9580
OBS: 53623.230 z  -15.3000 104.6870
OBS: 53628.203 z  -32.7100 161.1561
OBS: 53635.211 z  -148.8001 99.8020
OBS: 53637.203 z  -17.5000 143.1061
OBS: 53644.195 z  -11.7500 100.3260
OBS: 53654.230 z  408.9102 157.8171
OBS: 53656.176 z  333.9602 180.8901
OBS: 53663.191 z  194.2001 92.9020
OBS: 53668.180 z  103.8200 174.8181
OBS: 53670.184 z  29.9100 117.1341
OBS: 53673.152 z  172.5001 117.0521
OBS: 53675.148 z  155.2201 127.1261
OBS: 53677.168 z  53.0000 97.4000
OBS: 53680.156 z  73.6100 113.9881
OBS: 53686.223 z  136.2801 255.2171
OBS: 53693.156 z  96.0900 121.0541
OBS: 53702.148 z  111.0601 267.0851
OBS: 53704.137 z  294.0301 117.8521
END_PHOTOMETRY:

# =============================================
