SURVEY: SDSS
SNID: 14782.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0888 MW E(B-V)
REDSHIFT_HELIO: 0.179 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54020.801

NOBS: 116
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.176 g  25.8900 17.6890
OBS: 53975.176 r  58.3300 27.8210
OBS: 53975.176 i  19.0900 42.9180
OBS: 53975.176 z  37.8800 163.6960
OBS: 53975.176 u  -14.7800 48.2450
OBS: 53996.184 g  -0.4400 15.9690
OBS: 53996.184 r  -8.1500 26.3860
OBS: 53996.184 i  61.7600 39.7160
OBS: 53996.184 z  37.1700 131.6240
OBS: 53996.184 u  -39.1500 47.3620
OBS: 53998.152 g  6.9300 15.2740
OBS: 53998.152 r  33.9200 25.5710
OBS: 53998.152 i  16.6900 38.9710
OBS: 53998.152 z  75.7500 115.9480
OBS: 53998.152 u  4.2900 41.2900
OBS: 54005.188 g  39.1800 14.8050
OBS: 54005.188 r  36.1500 22.9740
OBS: 54005.188 i  109.0000 34.3340
OBS: 54005.188 z  187.5200 107.0050
OBS: 54005.188 u  7.6700 38.3360
OBS: 54008.141 g  219.6200 18.8340
OBS: 54008.141 r  283.1500 26.2230
OBS: 54008.141 i  271.9600 36.2390
OBS: 54008.141 z  344.1800 108.0820
OBS: 54008.141 u  31.3700 44.8220
OBS: 54010.137 g  407.9300 24.2000
OBS: 54010.137 r  422.3300 27.8480
OBS: 54010.137 i  451.3500 36.4600
OBS: 54010.137 z  347.6500 105.1560
OBS: 54010.137 u  68.7100 54.7030
OBS: 54012.129 g  558.0700 41.6760
OBS: 54012.129 r  581.0500 38.8610
OBS: 54012.129 i  544.4100 46.4230
OBS: 54012.129 z  548.9300 126.7390
OBS: 54012.129 u  164.4700 86.9950
OBS: 54020.133 g  992.5800 20.8710
OBS: 54020.133 r  921.1400 29.6980
OBS: 54020.133 i  917.5600 42.0900
OBS: 54020.133 z  621.1000 145.9210
OBS: 54020.133 u  302.1800 47.1410
OBS: 54022.184 r  931.3800 29.9740
OBS: 54022.184 i  841.4000 41.5930
OBS: 54022.184 z  747.1400 139.3250
OBS: 54022.184 u  318.2500 49.6800
OBS: 54028.125 g  779.0100 23.5760
OBS: 54028.125 r  928.8100 33.7000
OBS: 54028.125 i  882.7100 46.3960
OBS: 54028.125 z  672.4100 154.2290
OBS: 54028.125 u  14.9400 52.2190
OBS: 54030.129 g  728.3400 19.3500
OBS: 54030.129 r  870.0000 26.3880
OBS: 54030.129 i  770.1300 37.5640
OBS: 54030.129 z  622.2800 110.2620
OBS: 54030.129 u  56.2500 40.2960
OBS: 54032.117 g  553.9700 22.8560
OBS: 54032.117 r  766.8200 39.1370
OBS: 54032.117 i  924.3500 62.3760
OBS: 54032.117 z  -291.0600 153.9250
OBS: 54032.117 u  97.8500 58.2360
OBS: 54034.188 g  397.5400 29.7250
OBS: 54034.188 r  661.6900 39.5780
OBS: 54034.188 u  -104.9900 69.8830
OBS: 54037.109 g  381.3800 20.3800
OBS: 54037.109 r  661.6900 28.5660
OBS: 54037.109 i  592.6500 38.6120
OBS: 54037.109 z  277.7200 116.5270
OBS: 54037.109 u  59.2000 47.7480
OBS: 54040.121 g  267.3700 36.1010
OBS: 54040.121 r  533.3100 42.0070
OBS: 54040.121 i  515.5500 51.9430
OBS: 54040.121 z  495.0000 152.5180
OBS: 54040.121 u  11.0900 85.5880
OBS: 54047.113 g  99.3800 38.8610
OBS: 54047.113 r  395.1800 37.5640
OBS: 54047.113 i  415.3200 57.4910
OBS: 54047.113 z  646.2700 205.4540
OBS: 54047.113 u  79.5700 107.3920
OBS: 54050.105 g  98.3600 18.6880
OBS: 54050.105 r  269.6100 31.1330
OBS: 54050.105 i  406.9600 49.2380
OBS: 54050.105 z  339.7200 166.9800
OBS: 54050.105 u  65.6900 57.9320
OBS: 54053.113 g  82.5100 19.7340
OBS: 54053.113 r  235.5500 32.2640
OBS: 54053.113 i  478.3900 48.2170
OBS: 54053.113 z  337.6800 172.9970
OBS: 54053.113 u  21.1000 49.5420
OBS: 54056.113 g  77.4600 23.7280
OBS: 54056.113 r  155.1000 35.1350
OBS: 54056.113 i  430.5700 56.3870
OBS: 54056.113 u  66.2800 67.6750
OBS: 54057.082 g  67.6200 17.8410
OBS: 54057.082 r  164.0200 31.1330
OBS: 54057.082 i  336.0200 48.6040
OBS: 54057.082 z  736.6900 164.2480
OBS: 54057.082 u  83.8600 51.1980
OBS: 54059.105 g  34.0800 19.6590
OBS: 54059.105 r  246.2500 32.2370
OBS: 54059.105 i  322.0000 47.8310
OBS: 54059.105 z  339.3800 166.5380
OBS: 54059.105 u  17.1600 58.2640
OBS: 54061.117 g  75.2200 23.3690
OBS: 54061.117 r  156.1200 36.3770
OBS: 54061.117 i  230.4500 56.0560
OBS: 54061.117 z  810.6400 209.2080
OBS: 54061.117 u  -86.9000 58.9810
OBS: 54062.113 g  95.4500 23.1230
OBS: 54062.113 r  159.0600 39.2750
OBS: 54062.113 i  305.7000 56.6630
OBS: 54062.113 z  252.8300 223.2010
OBS: 54062.113 u  -49.7200 62.5140
OBS: 54068.102 g  51.3900 53.1300
OBS: 54068.102 r  127.7100 63.6730
OBS: 54068.102 i  57.4000 76.8660
OBS: 54068.102 z  133.1500 215.9980
OBS: 54068.102 u  -55.1400 146.3630
END_PHOTOMETRY:

# =============================================
