SURVEY: SDSS
SNID: 15868.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0284 MW E(B-V)
REDSHIFT_HELIO: 0.242 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54044.253

NOBS: 118
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.406 g  5.8400 14.5980
OBS: 53994.434 g  7.2700 15.3180
OBS: 53996.414 g  15.5800 15.2960
OBS: 54005.430 g  11.6800 12.9030
OBS: 54008.375 g  15.1300 14.9540
OBS: 54009.441 g  12.2900 13.2310
OBS: 54010.371 g  5.5800 12.0000
OBS: 54012.363 g  20.2900 28.6490
OBS: 54020.371 g  7.6500 51.1980
OBS: 54024.449 g  57.2300 19.6540
OBS: 54028.441 g  98.8200 18.2680
OBS: 54030.395 g  147.3601 14.1230
OBS: 54035.438 g  336.7401 19.2810
OBS: 54037.344 g  408.3102 15.3790
OBS: 54040.359 g  472.3302 23.0740
OBS: 54047.391 g  501.9502 88.5960
OBS: 54049.387 g  383.8502 33.5890
OBS: 54053.363 g  286.5301 22.1930
OBS: 54056.352 g  250.8701 17.9370
OBS: 54059.344 g  186.6401 16.6510
OBS: 54061.355 g  135.6801 25.1270
OBS: 54062.352 g  149.1501 15.4040
OBS: 54064.348 g  117.3501 17.2000
OBS: 54068.332 g  63.0100 28.1240
OBS: 53975.406 r  -6.0700 24.3400
OBS: 53994.434 r  -11.0100 20.9260
OBS: 53996.414 r  11.6900 24.8870
OBS: 54005.430 r  13.4400 19.6710
OBS: 54008.375 r  15.3200 23.4880
OBS: 54009.441 r  -8.5700 19.4860
OBS: 54010.371 r  -4.3800 17.7910
OBS: 54012.363 r  -8.8800 28.2070
OBS: 54020.371 r  -27.9100 42.0350
OBS: 54024.449 r  65.5400 25.2930
OBS: 54028.441 r  116.8100 29.8630
OBS: 54030.395 r  161.5900 22.2460
OBS: 54035.438 r  336.5499 33.0650
OBS: 54037.344 r  360.6799 20.6060
OBS: 54040.359 r  412.6999 28.8700
OBS: 54047.391 r  420.3799 90.9700
OBS: 54049.387 r  401.4299 35.6040
OBS: 54053.363 r  375.9699 26.9540
OBS: 54056.352 r  357.6899 27.4180
OBS: 54059.344 r  239.9500 29.2560
OBS: 54061.355 r  173.7600 35.9350
OBS: 54062.352 r  206.3200 25.2240
OBS: 54064.348 r  203.0900 24.4920
OBS: 54068.332 r  154.8200 54.9520
OBS: 53975.406 i  21.6500 32.7340
OBS: 53994.434 i  6.2600 30.4980
OBS: 53996.414 i  20.9500 32.9540
OBS: 54005.430 i  13.1700 28.8140
OBS: 54008.375 i  4.6800 33.6720
OBS: 54009.441 i  -8.4700 28.8970
OBS: 54010.371 i  12.4000 27.1640
OBS: 54012.363 i  -28.4500 35.3280
OBS: 54020.371 i  32.6500 49.5140
OBS: 54024.449 i  125.7100 33.9200
OBS: 54028.441 i  137.6400 43.9120
OBS: 54030.395 i  174.6899 32.0440
OBS: 54035.438 i  288.6199 43.2770
OBS: 54037.344 i  310.5599 28.2620
OBS: 54040.359 i  370.3199 36.1560
OBS: 54047.391 i  402.0998 83.6280
OBS: 54049.387 i  383.9299 40.2680
OBS: 54053.363 i  396.1898 37.9220
OBS: 54056.352 i  284.8899 37.3700
OBS: 54059.344 i  275.5199 37.2600
OBS: 54061.355 i  271.7099 46.5890
OBS: 54062.352 i  260.5799 33.9200
OBS: 54064.348 i  186.3799 33.3960
OBS: 54068.332 i  233.2599 59.5060
OBS: 53975.406 z  -22.1800 109.1861
OBS: 53994.434 z  44.9500 98.2840
OBS: 53996.414 z  -53.1600 115.3961
OBS: 54005.430 z  106.6600 93.6190
OBS: 54008.375 z  166.6901 113.6571
OBS: 54009.441 z  84.2700 96.4620
OBS: 54010.371 z  65.3300 80.3440
OBS: 54012.363 z  24.2200 110.8141
OBS: 54024.449 z  67.8700 117.3551
OBS: 54028.441 z  35.7700 156.5201
OBS: 54030.395 z  19.8100 105.4320
OBS: 54035.438 z  285.0401 146.1701
OBS: 54037.344 z  397.0502 85.0360
OBS: 54040.359 z  277.7201 116.6651
OBS: 54047.391 z  342.4602 209.3741
OBS: 54049.387 z  369.8002 136.0961
OBS: 54053.363 z  354.3102 156.1881
OBS: 54056.352 z  253.1001 122.9031
OBS: 54059.344 z  331.2802 126.4361
OBS: 54061.355 z  289.5101 170.5681
OBS: 54062.352 z  402.5502 131.4591
OBS: 54064.348 z  101.3300 114.4301
OBS: 54068.332 z  202.4001 168.3051
OBS: 53975.406 u  -45.4000 47.3340
OBS: 53994.434 u  41.7000 46.1470
OBS: 53996.414 u  15.7000 46.6160
OBS: 54005.430 u  -46.7900 42.5590
OBS: 54008.375 u  -7.3400 50.5360
OBS: 54009.441 u  11.4600 42.7800
OBS: 54010.371 u  41.7400 37.9500
OBS: 54012.363 u  89.4800 72.7260
OBS: 54020.371 u  -81.9800 90.1420
OBS: 54024.449 u  20.6200 59.0360
OBS: 54028.441 u  69.1900 60.1960
OBS: 54030.395 u  147.4100 45.3470
OBS: 54035.438 u  304.1499 71.1530
OBS: 54037.344 u  359.5399 44.8780
OBS: 54040.359 u  381.4299 56.8840
OBS: 54047.391 u  -290.8399 448.4998
OBS: 54049.387 u  263.9899 106.3150
OBS: 54056.352 u  181.7399 59.8090
OBS: 54059.344 u  117.1500 62.7620
OBS: 54061.355 u  213.0799 90.6110
OBS: 54062.352 u  3.2500 50.8120
OBS: 54064.348 u  21.0000 52.6060
OBS: 54068.332 u  15.0800 120.3640
END_PHOTOMETRY:

# =============================================
