SURVEY: SDSS
SNID: sn2006ob
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0331 MW E(B-V)
REDSHIFT_HELIO: 0.05916 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54062.985

NOBS: 158
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53989.391 g  3.2400 35.9630
OBS: 53995.430 g  14.0800 14.0430
OBS: 54007.418 g  -69.1400 16.7610
OBS: 54009.340 g  11.2000 14.1280
OBS: 54011.406 g  16.0000 12.7950
OBS: 54025.406 g  42.5100 17.7050
OBS: 54029.336 g  13.8500 14.4620
OBS: 54031.324 g  19.4000 13.3530
OBS: 54036.328 g  48.1700 19.2400
OBS: 54039.324 g  14.6500 17.0070
OBS: 54041.297 g  9.6500 28.4000
OBS: 54048.320 g  104.3300 26.0240
OBS: 54052.324 g  1159.7705 29.8080
OBS: 54055.320 g  2749.1312 31.2430
OBS: 54058.316 g  4246.1819 47.0300
OBS: 54060.340 g  5109.7422 42.6420
OBS: 54063.309 g  5340.7123 68.3380
OBS: 53989.391 r  56.3300 40.7930
OBS: 53995.430 r  -7.2700 21.8590
OBS: 54000.367 r  25.3700 27.1340
OBS: 54007.418 r  63.2000 25.4610
OBS: 54009.340 r  54.0000 22.8110
OBS: 54011.406 r  17.7900 20.5840
OBS: 54025.406 r  48.9800 27.6830
OBS: 54029.336 r  -0.2400 25.3260
OBS: 54031.324 r  -5.6400 21.9890
OBS: 54036.328 r  73.5300 31.5470
OBS: 54039.324 r  58.4500 29.3390
OBS: 54041.297 r  -13.6400 31.2160
OBS: 54048.320 r  142.6100 26.3250
OBS: 54052.324 r  1272.7998 51.1980
OBS: 54055.320 r  2423.1996 46.7820
OBS: 54058.316 r  3715.3093 53.2130
OBS: 54060.340 r  4475.0392 67.3990
OBS: 54063.309 r  5034.9691 48.4380
OBS: 53989.391 i  -22.0100 42.5040
OBS: 53995.430 i  24.9700 32.6230
OBS: 54000.367 i  52.5000 41.0960
OBS: 54007.418 i  77.8500 37.0670
OBS: 54009.340 i  -18.5500 33.1750
OBS: 54011.406 i  -3.7900 30.5260
OBS: 54021.410 i  -16.8800 40.0480
OBS: 54025.406 i  44.4900 39.4130
OBS: 54029.336 i  -15.4300 38.6950
OBS: 54031.324 i  16.3200 33.3960
OBS: 54036.328 i  171.2699 47.4720
OBS: 54039.324 i  7.0300 41.4830
OBS: 54041.297 i  5.3500 36.9560
OBS: 54048.320 i  139.2200 33.8650
OBS: 54052.324 i  1131.0696 62.0450
OBS: 54055.320 i  2303.4191 63.0110
OBS: 54058.316 i  3483.2787 64.4180
OBS: 54060.340 i  3784.3385 75.7340
OBS: 54063.309 i  3429.1587 60.6920
OBS: 53989.391 z  -48.8400 120.6401
OBS: 53995.430 z  86.0000 96.7100
OBS: 54000.367 z  130.4101 136.3721
OBS: 54007.418 z  -42.8400 127.4571
OBS: 54009.340 z  -34.6700 102.9760
OBS: 54011.406 z  4.9000 89.3960
OBS: 54025.406 z  -100.6900 139.4631
OBS: 54029.336 z  207.7601 121.0811
OBS: 54031.324 z  -139.1001 103.7210
OBS: 54036.328 z  323.3402 153.2901
OBS: 54039.324 z  65.1800 129.9961
OBS: 54041.297 z  -79.1600 103.9970
OBS: 54048.320 z  160.4001 100.3810
OBS: 54052.324 z  313.0001 199.8241
OBS: 54055.320 z  1687.2008 136.2341
OBS: 54058.316 z  3060.1814 156.2441
OBS: 54060.340 z  2790.5813 172.9141
OBS: 54063.309 z  2739.5713 139.4081
OBS: 53989.391 u  -40.9900 86.8300
OBS: 53995.430 u  9.5600 39.4400
OBS: 54000.367 u  27.9200 48.8240
OBS: 54007.418 u  67.6200 47.0030
OBS: 54009.340 u  21.6500 40.1030
OBS: 54011.406 u  0.5800 34.8590
OBS: 54021.410 u  66.6800 66.3780
OBS: 54025.406 u  -34.7900 54.0410
OBS: 54029.336 u  5.8600 56.3590
OBS: 54031.324 u  21.5500 44.7120
OBS: 54036.328 u  -44.3800 51.4190
OBS: 54039.324 u  -19.2500 48.9620
OBS: 54041.297 u  54.4200 72.1460
OBS: 54048.320 u  100.1300 64.3080
OBS: 54055.320 u  1964.1593 72.5600
OBS: 54058.316 u  2986.6890 92.5150
OBS: 54060.340 u  3022.6690 87.9610
OBS: 54063.309 u  2472.7792 75.6520
OBS: 54058.218 h  3580.9672 112.1344
OBS: 54059.199 h  4242.2898 140.6574
