SURVEY: SDSS
SNID: 14284.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0557 MW E(B-V)
REDSHIFT_HELIO: 0.18107 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54014.632

NOBS: 101
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53989.449 g  36.9700 36.7080
OBS: 53997.473 g  33.3000 17.5480
OBS: 54000.426 g  174.6001 21.5830
OBS: 54007.477 g  672.2403 21.3840
OBS: 54009.398 g  718.3403 19.6870
OBS: 54011.465 g  838.5904 20.2670
OBS: 54012.477 g  767.6104 26.4460
OBS: 54019.457 g  684.7403 36.2110
OBS: 54021.469 g  527.5602 29.3940
OBS: 54025.461 g  401.2202 23.8270
OBS: 54029.473 g  341.1101 20.8320
OBS: 54031.379 g  233.8601 18.8150
OBS: 54036.387 g  97.3500 22.2430
OBS: 54039.383 g  73.4600 18.7180
OBS: 54041.355 g  62.0500 34.4170
OBS: 54048.406 g  43.2000 32.5130
OBS: 54052.383 g  -3.9500 28.2900
OBS: 54055.395 g  43.4600 20.9700
OBS: 54058.375 g  1.3800 22.2400
OBS: 54060.398 g  39.3400 23.2720
OBS: 54065.375 g  4.6700 20.1420
OBS: 53989.449 r  40.5700 37.9500
OBS: 53997.473 r  136.6100 27.2330
OBS: 54000.426 r  206.7000 33.5340
OBS: 54007.477 r  566.2499 29.7800
OBS: 54009.398 r  614.0899 28.3180
OBS: 54011.465 r  731.6199 27.7660
OBS: 54012.477 r  759.7899 35.3560
OBS: 54021.469 r  770.3599 36.4320
OBS: 54025.461 r  647.2199 40.1860
OBS: 54029.473 r  513.0499 33.4240
OBS: 54031.379 r  407.3999 30.1670
OBS: 54036.387 r  294.6299 38.3640
OBS: 54039.383 r  293.5499 30.0010
OBS: 54041.355 r  307.1399 36.4040
OBS: 54048.406 r  283.9399 38.8610
OBS: 54052.383 r  145.7100 39.2200
OBS: 54055.395 r  152.2400 34.9970
OBS: 54058.375 r  154.5300 34.5280
OBS: 54065.375 r  94.9800 30.7460
OBS: 53989.449 i  121.2100 43.1110
OBS: 53997.473 i  39.8500 36.4600
OBS: 54000.426 i  240.0899 43.9120
OBS: 54007.477 i  579.6698 38.7500
OBS: 54009.398 i  638.0498 37.0940
OBS: 54011.465 i  733.3997 35.8250
OBS: 54012.477 i  729.3497 44.7400
OBS: 54021.469 i  708.7897 40.6550
OBS: 54025.461 i  517.4598 42.9180
OBS: 54029.473 i  463.5998 41.2070
OBS: 54031.379 i  439.8198 39.4960
OBS: 54036.387 i  300.9199 50.9500
OBS: 54039.383 i  325.2899 39.7720
OBS: 54041.355 i  448.0198 44.6570
OBS: 54048.406 i  401.3598 41.6760
OBS: 54052.383 i  230.0199 49.4590
OBS: 54055.395 i  115.7300 44.4360
OBS: 54058.375 i  280.9499 47.2510
OBS: 54065.375 i  140.5500 41.0410
OBS: 53989.449 z  -78.8500 112.2491
OBS: 53997.473 z  342.1202 109.0200
OBS: 54000.426 z  188.8501 152.1861
OBS: 54007.477 z  677.5003 124.5041
OBS: 54009.398 z  525.3302 107.6120
OBS: 54011.465 z  505.0802 103.0860
OBS: 54012.477 z  387.4002 138.9381
OBS: 54019.457 z  428.9602 138.1381
OBS: 54021.469 z  554.1903 128.4231
OBS: 54025.461 z  66.6700 128.6991
OBS: 54029.473 z  291.3101 134.1911
OBS: 54031.379 z  135.7201 127.7881
OBS: 54036.387 z  -255.5801 163.7511
OBS: 54039.383 z  274.2601 123.4551
OBS: 54041.355 z  291.6101 128.6711
OBS: 54048.406 z  374.2302 114.8711
OBS: 54052.383 z  558.9603 155.5541
OBS: 54055.395 z  171.2501 149.0951
OBS: 54058.375 z  -32.9900 158.6171
OBS: 54060.398 z  402.5502 170.9821
OBS: 54065.375 z  50.1100 140.9261
OBS: 53989.449 u  169.7799 91.6320
OBS: 53997.473 u  44.9800 41.4000
OBS: 54000.426 u  88.2000 58.2640
OBS: 54007.477 u  395.7799 53.0750
OBS: 54009.398 u  354.2599 46.5890
OBS: 54011.465 u  325.0799 45.7330
OBS: 54012.477 u  301.3499 59.3120
OBS: 54019.457 u  212.8799 95.5240
OBS: 54021.469 u  42.4400 71.0980
OBS: 54025.461 u  68.3000 60.4990
OBS: 54029.473 u  95.7200 58.0150
OBS: 54031.379 u  -12.0300 45.2090
OBS: 54036.387 u  -3.5800 57.2420
OBS: 54039.383 u  1.6900 49.0730
OBS: 54041.355 u  -31.3600 74.3820
OBS: 54048.406 u  -30.4400 91.1080
OBS: 54052.383 u  50.0500 78.6050
OBS: 54055.395 u  -19.0300 69.8000
OBS: 54058.375 u  46.4100 61.3270
OBS: 54060.398 u  -85.3900 85.6150
OBS: 54065.375 u  57.8900 57.9600
END_PHOTOMETRY:

# =============================================
