SURVEY: SNLS3_LC
SNID: 05D3ht
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0104 MW E(B-V)
REDSHIFT_HELIO: 0.901 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53489.604

NOBS: 124
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53446.530 g  0.6819 0.8234
OBS: 53462.480 g  2.5834 1.8033
OBS: 53463.570 g  -0.1590 3.3763
OBS: 53466.610 g  3.5207 0.9616
OBS: 53469.510 g  3.9745 0.9846
OBS: 53473.580 g  3.6879 1.1003
OBS: 53495.430 g  1.6397 0.9682
OBS: 53500.310 g  2.1464 1.0372
OBS: 53502.380 g  2.0013 0.8676
OBS: 53505.390 g  2.4433 1.4349
OBS: 53518.450 g  1.1601 2.4054
OBS: 53523.410 g  1.6459 1.7318
OBS: 53524.300 g  1.2089 0.8269
OBS: 53527.350 g  0.2435 0.7671
OBS: 53531.360 g  0.3393 0.8652
OBS: 53551.320 g  -0.5460 0.6587
OBS: 53553.410 g  0.3956 1.0157
OBS: 53563.330 g  2.6418 3.9233
OBS: 53578.340 g  1.0224 1.9166
OBS: 53583.300 g  0.0385 0.9969
OBS: 53586.290 g  -0.2592 0.9913
OBS: 53743.630 g  1.1232 0.6884
OBS: 53766.610 g  0.7820 0.8251
OBS: 53769.610 g  0.7578 0.7868
OBS: 53772.620 g  -0.0574 1.0711
OBS: 53799.480 g  0.2303 0.8861
OBS: 53847.570 g  -2.1995 1.7963
OBS: 53851.420 g  -0.5881 0.9608
OBS: 53853.430 g  0.2523 0.8133
OBS: 53855.410 g  -0.6972 0.7817
OBS: 53859.360 g  0.6354 1.0658
OBS: 53440.530 i  -1.9914 2.2035
OBS: 53446.470 i  1.5423 1.3653
OBS: 53461.490 i  6.2295 2.9421
OBS: 53465.540 i  -4.6330 14.2379
OBS: 53466.550 i  8.4976 2.1097
OBS: 53469.450 i  16.1261 1.2374
OBS: 53473.490 i  24.9487 2.0164
OBS: 53494.470 i  33.1662 1.6043
OBS: 53498.360 i  30.8424 2.1899
OBS: 53502.320 i  26.1581 1.1415
OBS: 53505.320 i  23.8158 1.3306
OBS: 53508.300 i  20.2370 2.0100
OBS: 53518.380 i  11.9407 1.2847
OBS: 53522.310 i  14.2219 1.9753
OBS: 53523.310 i  6.8407 2.1504
OBS: 53527.290 i  8.3203 1.0669
OBS: 53531.290 i  5.3356 2.0372
OBS: 53534.310 i  5.5656 1.4836
OBS: 53550.350 i  2.0536 0.8127
OBS: 53553.320 i  3.1690 1.8197
OBS: 53558.270 i  2.1389 0.8745
OBS: 53563.310 i  1.8120 2.9676
OBS: 53565.270 i  0.7433 1.3600
OBS: 53578.310 i  6.4879 2.5732
OBS: 53583.260 i  2.9467 1.6761
OBS: 53737.610 i  -1.5408 1.8082
OBS: 53742.630 i  -2.2195 1.3804
OBS: 53766.580 i  -0.5386 1.0490
OBS: 53769.580 i  -0.3165 2.0936
OBS: 53772.580 i  0.8602 2.0997
OBS: 53791.580 i  1.0632 1.4978
OBS: 53798.570 i  -0.6612 1.4898
OBS: 53801.570 i  -1.1987 1.0101
OBS: 53847.440 i  -0.7943 1.6154
OBS: 53851.320 i  1.9215 1.7899
OBS: 53855.350 i  -0.2951 1.0138
OBS: 53859.310 i  -0.5579 1.3343
OBS: 53440.560 r  3.1698 7.7900
OBS: 53446.510 r  0.8186 1.2186
OBS: 53461.550 r  -0.2775 2.5596
