SURVEY: SDSS
SNID: 13641.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0498 MW E(B-V)
REDSHIFT_HELIO: 0.21 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54004.855

NOBS: 95
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53989.273 g  175.2501 30.8290
OBS: 53997.371 g  437.1402 18.2080
OBS: 54000.250 g  470.5902 20.3770
OBS: 54007.301 g  439.9602 17.9570
OBS: 54009.223 g  439.9602 19.3310
OBS: 54011.289 g  366.8902 29.8360
OBS: 54019.238 g  214.0101 22.9470
OBS: 54025.285 g  152.2301 16.8990
OBS: 54029.215 g  90.1400 15.8920
OBS: 54031.203 g  59.8800 14.4760
OBS: 54036.207 g  61.0500 19.2590
OBS: 54039.203 g  47.3700 31.2710
OBS: 54048.199 g  19.0300 24.0700
OBS: 54052.203 g  34.8600 17.0820
OBS: 54054.219 g  -17.1800 21.3790
OBS: 54055.199 g  -3.4300 16.7640
OBS: 54058.195 g  48.0800 17.2310
OBS: 54060.219 g  -26.3600 16.5080
OBS: 54063.188 g  11.7700 16.0990
OBS: 53989.273 r  133.0800 31.0780
OBS: 53997.371 r  407.7799 25.2930
OBS: 54000.250 r  487.2299 25.3310
OBS: 54007.301 r  557.4399 22.4060
OBS: 54009.223 r  512.1099 23.1450
OBS: 54011.289 r  492.1999 28.5940
OBS: 54019.238 r  344.7299 26.8410
OBS: 54025.285 r  272.3700 25.5740
OBS: 54029.215 r  268.6199 24.9200
OBS: 54031.203 r  214.7100 22.7450
OBS: 54036.207 r  236.2000 32.8160
OBS: 54039.203 r  176.8500 33.4240
OBS: 54048.199 r  73.1800 24.4180
OBS: 54052.203 r  142.0800 28.7040
OBS: 54054.219 r  60.5100 37.9220
OBS: 54055.199 r  71.6300 23.6040
OBS: 54058.195 r  41.8400 25.9880
OBS: 54060.219 r  114.8500 24.0590
OBS: 54063.188 r  64.6500 24.1110
OBS: 53989.273 i  129.8599 38.8880
OBS: 53997.371 i  415.7098 38.6950
OBS: 54000.250 i  453.8598 43.3600
OBS: 54007.301 i  526.6198 35.3560
OBS: 54009.223 i  508.9298 33.3410
OBS: 54011.289 i  481.0498 35.9350
OBS: 54019.238 i  339.1399 36.7360
OBS: 54025.285 i  243.9199 38.5020
OBS: 54029.215 i  280.4299 34.2790
OBS: 54031.203 i  219.1299 35.9900
OBS: 54036.207 i  240.7599 43.8290
OBS: 54039.203 i  262.5299 40.9310
OBS: 54048.199 i  126.6700 33.0370
OBS: 54052.203 i  100.8300 53.0200
OBS: 54054.219 i  67.4100 50.1770
OBS: 54055.199 i  124.9900 36.0460
OBS: 54058.195 i  144.0699 41.7040
OBS: 54060.219 i  152.6499 35.7700
OBS: 54063.188 i  61.2300 39.9370
OBS: 53989.273 z  269.1301 110.4001
OBS: 53997.371 z  502.6702 133.0601
OBS: 54000.250 z  405.3202 136.1231
OBS: 54007.301 z  319.7501 122.4891
OBS: 54009.223 z  288.3101 107.4190
OBS: 54011.289 z  316.8401 103.3900
OBS: 54019.238 z  193.5201 98.6150
OBS: 54025.285 z  137.3901 136.1231
OBS: 54029.215 z  122.5201 120.2531
OBS: 54031.203 z  49.2500 117.7971
OBS: 54036.207 z  -105.0100 154.6981
OBS: 54039.203 z  282.1001 118.5971
OBS: 54048.199 z  315.2301 101.1820
OBS: 54052.203 z  254.7301 167.6701
OBS: 54054.219 z  -254.5001 189.9431
OBS: 54055.199 z  -82.1100 121.1921
OBS: 54058.195 z  -125.7501 131.7351
OBS: 54060.219 z  76.6700 118.8461
OBS: 54063.188 z  303.2401 136.3991
OBS: 53989.273 u  -97.1600 72.8920
OBS: 53997.371 u  86.5100 50.7560
OBS: 54000.250 u  160.2199 49.7900
OBS: 54007.301 u  133.8200 46.9750
OBS: 54009.223 u  74.1500 46.3130
OBS: 54011.289 u  -4.9900 65.1910
OBS: 54019.238 u  6.5800 59.7820
OBS: 54025.285 u  -95.5000 50.2320
OBS: 54029.215 u  -24.0400 43.1110
OBS: 54031.203 u  -67.6600 43.0840
OBS: 54036.207 u  3.4800 51.9710
OBS: 54039.203 u  14.9400 76.2310
OBS: 54048.199 u  -7.4400 60.2510
OBS: 54052.203 u  -19.0600 51.5290
OBS: 54054.219 u  66.5500 63.7280
OBS: 54055.199 u  -84.0800 52.6060
OBS: 54058.195 u  -34.0100 53.9580
OBS: 54060.219 u  -21.8000 52.4950
OBS: 54063.188 u  -43.8900 47.0860
END_PHOTOMETRY:

# =============================================
