SURVEY: SDSS
SNID: 18965.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0241 MW E(B-V)
REDSHIFT_HELIO: 0.206 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54395.315

NOBS: 103
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.332 g  23.7700 32.2370
OBS: 54348.363 g  -21.7400 19.3610
OBS: 54358.320 g  5.3700 20.1870
OBS: 54359.313 g  -83.2300 36.9010
OBS: 54365.352 g  10.0300 14.6500
OBS: 54381.371 g  125.6001 16.3590
OBS: 54384.379 g  295.3901 17.9120
OBS: 54386.363 g  354.9102 23.2670
OBS: 54388.367 g  487.3602 18.0700
OBS: 54393.355 g  553.4602 21.2660
OBS: 54396.234 g  535.4002 86.4160
OBS: 54403.281 g  293.7601 47.3060
OBS: 54404.340 g  381.7302 26.3800
OBS: 54405.336 g  346.8202 22.8220
OBS: 54406.273 g  299.2301 18.0840
OBS: 54412.277 g  188.0201 19.9710
OBS: 54416.273 g  94.3000 14.8980
OBS: 54421.277 g  68.8600 17.9540
OBS: 54423.254 g  52.4500 29.0350
OBS: 54431.281 g  219.0101 279.3121
OBS: 54432.270 g  38.3200 56.8560
OBS: 54433.277 g  84.5600 51.5020
OBS: 54346.332 r  -80.1200 36.5980
OBS: 54348.363 r  -39.8800 26.7890
OBS: 54358.320 r  -32.9000 30.1670
OBS: 54359.313 r  -37.4400 58.3740
OBS: 54365.352 r  -11.0300 23.9290
OBS: 54381.371 r  105.6100 26.6280
OBS: 54384.379 r  210.1800 27.6830
OBS: 54386.363 r  348.8899 38.5020
OBS: 54388.367 r  450.0799 27.2330
OBS: 54393.355 r  531.3499 27.0400
OBS: 54396.234 r  449.2499 63.0660
OBS: 54403.281 r  560.5299 74.3820
OBS: 54404.340 r  478.3299 34.0030
OBS: 54405.336 r  454.6699 30.7460
OBS: 54406.273 r  436.5899 30.4980
OBS: 54412.277 r  254.1200 29.2840
OBS: 54416.273 r  218.7300 25.2260
OBS: 54421.277 r  149.8400 31.2430
OBS: 54423.254 r  128.3100 35.6590
OBS: 54432.270 r  121.6300 60.0300
OBS: 54433.277 r  138.5400 45.0980
OBS: 54346.332 i  -175.7399 53.2680
OBS: 54348.363 i  -66.5200 40.5170
OBS: 54358.320 i  -63.1100 48.0240
OBS: 54359.313 i  -143.1599 95.0540
OBS: 54365.352 i  -54.5400 36.9560
OBS: 54381.371 i  118.1000 39.7160
OBS: 54384.379 i  215.2799 42.1450
OBS: 54386.363 i  374.7999 48.8520
OBS: 54388.367 i  407.7098 40.3510
OBS: 54393.355 i  572.7598 41.7310
OBS: 54396.234 i  347.0899 71.3180
OBS: 54403.281 i  561.7698 81.8620
OBS: 54404.340 i  367.5899 51.1150
OBS: 54405.336 i  398.3998 43.0280
OBS: 54406.273 i  414.9398 47.8580
OBS: 54416.273 i  230.4499 38.7230
OBS: 54421.277 i  104.8400 50.4250
OBS: 54423.254 i  243.6999 48.2720
OBS: 54432.270 i  66.2200 81.8620
OBS: 54433.277 i  107.4200 63.7010
OBS: 54346.332 z  91.2500 150.7511
OBS: 54348.363 z  -95.7900 118.0731
OBS: 54358.320 z  21.7400 178.2131
OBS: 54359.313 z  -249.6501 332.0281
OBS: 54365.352 z  106.1600 112.1111
OBS: 54381.371 z  172.9201 110.3451
OBS: 54384.379 z  41.8300 125.8011
OBS: 54386.363 z  479.5202 174.0731
OBS: 54388.367 z  356.8002 112.4151
OBS: 54393.355 z  375.7102 115.1751
OBS: 54396.234 z  222.4201 169.3541
OBS: 54403.281 z  149.7401 203.2461
OBS: 54404.340 z  353.9602 133.1701
OBS: 54405.336 z  169.3801 123.5101
OBS: 54406.273 z  196.0001 126.8501
OBS: 54412.277 z  116.2101 138.6071
OBS: 54416.273 z  76.0600 108.8540
OBS: 54421.277 z  262.6901 156.9341
OBS: 54423.254 z  249.8801 124.4211
OBS: 54431.281 z  735.3003 840.4204
OBS: 54432.270 z  238.8301 227.4521
OBS: 54433.277 z  -51.7200 195.7671
OBS: 54346.332 u  72.2700 90.8320
OBS: 54348.363 u  -19.3700 48.7970
OBS: 54358.320 u  -77.8500 59.3680
OBS: 54365.352 u  -30.8200 39.6610
OBS: 54381.371 u  46.0100 46.3960
OBS: 54386.363 u  171.8499 54.6200
OBS: 54393.355 u  219.7099 51.4460
OBS: 54396.234 u  -201.6399 139.3250
OBS: 54403.281 u  40.1900 111.5870
OBS: 54404.340 u  60.0500 80.7850
OBS: 54405.336 u  51.0600 59.7260
OBS: 54406.273 u  78.0300 48.8240
OBS: 54412.277 u  64.9700 52.3850
OBS: 54416.273 u  19.6000 42.0070
OBS: 54421.277 u  54.5300 84.6770
OBS: 54423.254 u  104.7200 76.6730
OBS: 54432.270 u  -283.6599 211.3059
OBS: 54433.277 u  -231.3499 166.4279
END_PHOTOMETRY:

# =============================================
