SURVEY: SDSS
SNID: 14871.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.087 MW E(B-V)
REDSHIFT_HELIO: 0.119 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54027.361

NOBS: 124
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.449 g  17.2200 16.3310
OBS: 53994.477 g  1.2200 16.1680
OBS: 53996.461 g  1.9300 16.0580
OBS: 54005.473 g  15.4500 13.5430
OBS: 54008.418 g  71.1900 19.9350
OBS: 54009.488 g  106.9900 13.7200
OBS: 54010.414 g  145.4601 14.0180
OBS: 54012.406 g  347.1402 22.6490
OBS: 54020.445 g  1368.9306 32.2370
OBS: 54024.496 g  1524.7007 30.3050
OBS: 54028.484 g  1568.8707 33.8100
OBS: 54030.438 g  1413.7806 25.9190
OBS: 54035.484 g  1137.5605 31.1330
OBS: 54037.391 g  1122.9805 32.7340
OBS: 54040.402 g  901.0704 23.0520
OBS: 54041.438 g  823.2804 20.7220
OBS: 54047.434 g  392.8002 52.9370
OBS: 54049.430 g  415.5202 34.9970
OBS: 54050.391 g  368.2502 35.4660
OBS: 54056.395 g  217.2001 16.2260
OBS: 54059.391 g  189.9501 17.1370
OBS: 54061.402 g  189.7701 17.4160
OBS: 54062.395 g  191.7101 16.0910
OBS: 54064.391 g  123.9701 16.6680
OBS: 54068.375 g  131.4601 19.3260
OBS: 53975.449 r  -25.2000 24.8430
OBS: 53994.477 r  -0.2900 22.8970
OBS: 53996.461 r  -29.7400 23.1760
OBS: 54005.473 r  11.1800 21.1940
OBS: 54008.418 r  68.7600 28.1800
OBS: 54009.488 r  114.7400 20.6060
OBS: 54010.414 r  159.9500 19.8110
OBS: 54012.406 r  313.4499 32.2920
OBS: 54020.445 r  1273.9798 35.5760
OBS: 54024.496 r  1496.8298 39.6060
OBS: 54028.484 r  1551.5798 42.2000
OBS: 54030.438 r  1561.6197 31.8780
OBS: 54035.484 r  1387.9298 41.8420
OBS: 54037.391 r  1310.8798 24.8010
OBS: 54040.402 r  1093.3198 27.8480
OBS: 54041.438 r  1084.2898 34.7480
OBS: 54047.434 r  790.4999 49.8180
OBS: 54049.430 r  789.7699 38.8060
OBS: 54050.391 r  716.9299 40.6270
OBS: 54056.395 r  564.1599 27.6550
OBS: 54059.391 r  575.1899 29.4220
OBS: 54061.402 r  521.1599 31.9330
OBS: 54062.395 r  519.7199 26.4550
OBS: 54064.391 r  430.9899 28.2620
OBS: 54068.375 r  371.1499 30.0560
OBS: 53975.449 i  -18.2900 35.9350
OBS: 53994.477 i  61.4300 33.7820
OBS: 53996.461 i  -50.2100 34.3620
OBS: 54005.473 i  8.7300 31.4640
OBS: 54008.418 i  -86.5500 43.1940
OBS: 54009.488 i  107.8400 30.3880
OBS: 54010.414 i  148.9299 29.1180
OBS: 54012.406 i  381.0998 41.5930
OBS: 54020.445 i  1011.7296 42.7800
OBS: 54024.496 i  1098.1996 44.5190
OBS: 54028.484 i  1223.2195 49.2110
OBS: 54030.438 i  1214.2395 37.0120
OBS: 54035.484 i  926.0496 47.3620
OBS: 54037.391 i  904.9597 31.1880
OBS: 54040.402 i  789.5397 38.1430
OBS: 54041.438 i  707.4897 35.2730
OBS: 54047.434 i  535.9298 52.6880
OBS: 54049.430 i  612.6698 51.7500
OBS: 54050.391 i  499.6198 53.5160
OBS: 54056.395 i  655.3497 37.8670
OBS: 54059.391 i  590.4698 42.8900
OBS: 54061.402 i  605.3598 53.2400
OBS: 54062.395 i  635.6997 35.8520
OBS: 54064.391 i  496.8598 41.2070
