SURVEY: SDSS
SNID: 19616.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0282 MW E(B-V)
REDSHIFT_HELIO: 0.16549 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54403.572

NOBS: 89
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54357.383 g  1.9700 11.7490
OBS: 54362.434 g  0.1100 12.1160
OBS: 54376.430 g  -6.7200 17.2500
OBS: 54382.414 g  30.3700 15.1550
OBS: 54385.434 g  66.7300 13.1820
OBS: 54387.434 g  151.8001 22.5690
OBS: 54394.418 g  605.7603 24.1530
OBS: 54396.438 g  722.9903 29.4220
OBS: 54402.430 g  915.2904 44.5740
OBS: 54408.340 g  785.4904 19.2810
OBS: 54411.301 g  619.3103 18.5830
OBS: 54413.340 g  548.3802 20.8740
OBS: 54415.352 g  450.6402 15.9000
OBS: 54417.344 g  411.3302 15.8870
OBS: 54418.340 g  350.3602 18.7980
OBS: 54422.344 g  221.2501 16.3920
OBS: 54424.281 g  218.6101 29.2840
OBS: 54357.383 r  10.1200 20.4630
OBS: 54362.434 r  13.5700 19.6350
OBS: 54376.430 r  -31.6800 20.9430
OBS: 54382.414 r  -33.0900 25.5300
OBS: 54385.434 r  77.0200 20.9620
OBS: 54387.434 r  99.2200 30.6360
OBS: 54391.434 r  371.8299 48.4930
OBS: 54394.418 r  499.5199 32.5130
OBS: 54396.438 r  617.4999 40.9860
OBS: 54402.430 r  897.6798 39.5780
OBS: 54408.340 r  789.7699 22.9300
OBS: 54411.301 r  757.6899 25.1440
OBS: 54415.352 r  647.8099 20.9010
OBS: 54417.344 r  598.9999 22.5190
OBS: 54418.340 r  606.2199 29.6700
OBS: 54422.344 r  462.2799 26.8800
OBS: 54424.281 r  411.9399 29.6420
OBS: 54357.383 i  10.9300 28.5660
OBS: 54362.434 i  1.0600 30.5810
OBS: 54376.430 i  -10.4900 33.3680
OBS: 54382.414 i  24.7600 38.0330
OBS: 54385.434 i  83.7100 31.3810
OBS: 54387.434 i  171.5899 47.4720
OBS: 54390.426 i  287.5499 51.7780
OBS: 54391.434 i  467.0398 73.3610
OBS: 54394.418 i  518.4098 47.1680
OBS: 54396.438 i  504.7198 53.9030
OBS: 54402.430 i  802.0097 47.6100
OBS: 54408.340 i  729.3497 32.5130
OBS: 54411.301 i  696.4797 33.5620
OBS: 54413.340 i  624.6498 43.1660
OBS: 54415.352 i  569.0698 31.2710
OBS: 54417.344 i  501.4698 35.3280
OBS: 54418.340 i  464.0298 40.7100
OBS: 54422.344 i  429.3798 39.0540
OBS: 54424.281 i  382.1598 36.1280
OBS: 54357.383 z  -37.6200 83.3240
OBS: 54362.434 z  5.3100 102.0370
OBS: 54376.430 z  -41.9900 104.8800
OBS: 54382.414 z  280.6301 120.0321
OBS: 54385.434 z  31.5800 94.1160
OBS: 54387.434 z  454.7102 164.9101
OBS: 54390.426 z  -375.4002 200.3211
OBS: 54391.434 z  609.4403 229.1901
OBS: 54394.418 z  29.7700 162.7021
OBS: 54396.438 z  431.0502 171.7821
OBS: 54402.430 z  672.4103 129.3611
OBS: 54408.340 z  510.4402 99.5260
OBS: 54411.301 z  506.0602 98.9460
OBS: 54413.340 z  108.8501 129.1131
OBS: 54415.352 z  255.5401 94.0610
OBS: 54417.344 z  181.4201 103.6100
OBS: 54418.340 z  296.4601 134.9921
OBS: 54422.344 z  221.2001 131.7621
OBS: 54424.281 z  490.2602 105.3220
OBS: 54357.383 u  41.9300 36.7910
OBS: 54362.434 u  -4.0700 37.4810
OBS: 54376.430 u  -49.6700 48.6860
OBS: 54382.414 u  11.9600 51.8600
OBS: 54385.434 u  26.7300 42.5870
OBS: 54387.434 u  182.0799 76.0380
OBS: 54390.426 u  91.7500 66.1570
OBS: 54396.438 u  348.7399 81.1720
OBS: 54402.430 u  135.9800 122.8480
OBS: 54408.340 u  148.9399 38.5300
OBS: 54411.301 u  102.0600 43.1390
OBS: 54413.340 u  -0.5800 54.8410
OBS: 54415.352 u  99.0800 40.4340
OBS: 54417.344 u  115.7100 41.7860
OBS: 54418.340 u  97.5700 56.5520
OBS: 54422.344 u  41.0500 54.9790
OBS: 54424.281 u  81.7700 70.4350
END_PHOTOMETRY:

# =============================================
