SURVEY: SDSS
SNID: 15222.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0273 MW E(B-V)
REDSHIFT_HELIO: 0.19943 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54031.098

NOBS: 101
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53974.320 g  -12.8800 12.8620
OBS: 53989.324 g  -32.3800 37.4260
OBS: 53997.418 g  -25.0000 14.5510
OBS: 54000.297 g  -13.9600 15.3700
OBS: 54007.348 g  -7.2000 13.3970
OBS: 54009.273 g  -7.7600 15.7730
OBS: 54011.336 g  -24.0800 23.7280
OBS: 54019.285 g  166.7001 22.5660
OBS: 54021.340 g  220.0301 19.7060
OBS: 54025.336 g  383.8502 18.9310
OBS: 54029.266 g  387.7602 20.6230
OBS: 54031.254 g  441.5902 16.6510
OBS: 54036.258 g  340.8001 20.2690
OBS: 54039.254 g  275.6401 23.8930
OBS: 54048.250 g  89.8100 23.8660
OBS: 54052.254 g  78.8600 24.6610
OBS: 54054.270 g  73.9400 22.2840
OBS: 54055.250 g  40.8000 14.1670
OBS: 54058.246 g  40.7200 16.3170
OBS: 54060.270 g  21.3500 15.7400
OBS: 54063.238 g  19.6900 14.1390
OBS: 53974.320 r  27.3000 19.8970
OBS: 53989.324 r  -9.0900 39.1370
OBS: 53997.418 r  -61.1700 23.2970
OBS: 54000.297 r  4.9900 24.5610
OBS: 54007.348 r  9.2800 22.2370
OBS: 54009.273 r  -2.1700 23.3030
OBS: 54011.336 r  0.5300 27.0400
OBS: 54019.285 r  178.0100 27.2220
OBS: 54021.340 r  177.8400 23.9260
OBS: 54025.336 r  364.0199 28.4000
OBS: 54029.266 r  465.2799 36.0460
OBS: 54031.254 r  473.9399 24.4120
OBS: 54036.258 r  417.6799 33.2860
OBS: 54048.250 r  279.5099 28.5660
OBS: 54052.254 r  198.9900 37.6740
OBS: 54054.270 r  153.8100 34.6930
OBS: 54055.250 r  154.2400 24.0840
OBS: 54058.246 r  121.6300 26.0960
OBS: 54060.270 r  121.1700 26.5980
OBS: 54063.238 r  119.5900 24.4150
OBS: 53974.320 i  10.2100 32.5400
OBS: 53989.324 i  -35.9200 45.7880
OBS: 53997.418 i  9.2400 35.7420
OBS: 54000.297 i  18.7900 38.8060
OBS: 54007.348 i  -20.5800 35.5210
OBS: 54009.273 i  26.8900 34.2520
OBS: 54011.336 i  58.4600 38.3360
OBS: 54021.340 i  255.2999 34.3620
OBS: 54025.336 i  430.1698 42.4490
OBS: 54029.266 i  473.9998 55.6970
OBS: 54031.254 i  503.3198 36.6800
OBS: 54036.258 i  433.3598 49.7630
OBS: 54039.254 i  392.1798 39.0820
OBS: 54048.250 i  282.2599 37.2880
OBS: 54052.254 i  287.0099 63.3970
OBS: 54054.270 i  174.5199 55.8900
OBS: 54055.250 i  225.7699 34.9970
OBS: 54058.246 i  257.4499 40.3240
OBS: 54060.270 i  221.5999 40.3240
OBS: 54063.238 i  132.4899 42.2560
OBS: 53974.320 z  -63.5700 97.5660
OBS: 53989.324 z  32.5500 112.3601
OBS: 54000.297 z  -149.3801 138.1101
OBS: 54007.348 z  -188.6601 97.3730
OBS: 54009.273 z  -59.5800 106.0390
OBS: 54011.336 z  23.8100 94.9440
OBS: 54019.285 z  201.7101 97.5380
OBS: 54021.340 z  571.8803 92.2120
OBS: 54025.336 z  359.6502 138.4421
OBS: 54029.266 z  208.7001 154.3671
OBS: 54031.254 z  147.4201 102.9760
OBS: 54036.258 z  361.4502 142.2501
OBS: 54039.254 z  106.3200 99.6360
OBS: 54048.250 z  172.0801 93.1780
OBS: 54052.254 z  -138.9101 253.1751
OBS: 54054.270 z  -9.5600 163.3641
OBS: 54055.250 z  241.6901 97.2900
OBS: 54058.246 z  46.6700 120.3641
OBS: 54060.270 z  182.9401 110.9521
OBS: 54063.238 z  122.1701 130.4381
OBS: 53974.320 u  24.2500 38.0600
OBS: 53989.324 u  -174.3699 85.2560
OBS: 53997.418 u  33.6200 44.9330
OBS: 54000.297 u  -27.4000 42.8350
OBS: 54007.348 u  2.8600 39.1920
OBS: 54009.273 u  22.1100 43.1940
OBS: 54011.336 u  14.7000 49.1000
OBS: 54019.285 u  -94.7700 66.2680
OBS: 54021.340 u  135.0900 48.4100
OBS: 54025.336 u  146.5900 52.5500
OBS: 54031.254 u  91.3100 39.5510
OBS: 54036.258 u  21.0000 59.5060
OBS: 54039.254 u  2.4200 54.3170
OBS: 54048.250 u  61.5900 61.0790
OBS: 54052.254 u  -40.8500 67.2060
OBS: 54054.270 u  22.9000 80.4820
OBS: 54055.250 u  20.0100 43.5800
OBS: 54058.246 u  -29.9100 56.7730
OBS: 54060.270 u  1.3800 47.6380
OBS: 54063.238 u  10.5700 46.2580
END_PHOTOMETRY:

# =============================================
