SURVEY: SDSS
SNID: 13796.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0422 MW E(B-V)
REDSHIFT_HELIO: 0.145 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54010.401

NOBS: 97
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.277 g  -1.7000 14.0290
OBS: 53996.285 g  364.5302 19.6020
OBS: 53998.254 g  567.4002 16.3030
OBS: 54005.285 g  1135.4605 23.6150
OBS: 54008.246 g  1270.5105 22.7980
OBS: 54010.238 g  1224.5506 47.8030
OBS: 54012.230 g  1279.9105 47.6100
OBS: 54020.238 g  892.8004 23.8350
OBS: 54028.227 g  445.2702 17.6310
OBS: 54030.230 g  359.5202 15.5000
OBS: 54035.305 g  233.8601 24.2710
OBS: 54037.211 g  158.2701 20.7470
OBS: 54040.227 g  118.5501 38.9440
OBS: 54049.250 g  70.7900 36.1560
OBS: 54050.211 g  126.3001 32.5130
OBS: 54053.215 g  84.5600 14.9810
OBS: 54056.219 g  80.0600 23.7060
OBS: 54059.211 g  79.1600 23.1510
OBS: 54062.215 g  48.1200 19.8530
OBS: 53975.277 r  17.2700 24.1910
OBS: 53996.285 r  367.3999 25.1020
OBS: 53998.254 r  523.0799 21.3130
OBS: 54005.285 r  1108.5299 28.3730
OBS: 54008.246 r  1249.5698 27.0760
OBS: 54010.238 r  1234.6898 27.8210
OBS: 54012.230 r  1247.2698 47.1410
OBS: 54020.238 r  980.6998 29.8360
OBS: 54028.227 r  698.0299 35.2450
OBS: 54030.230 r  623.7899 23.2390
OBS: 54035.305 r  494.4799 36.2660
OBS: 54037.211 r  500.8999 29.9460
OBS: 54040.227 r  407.7799 45.3190
OBS: 54049.250 r  292.1900 44.8220
OBS: 54050.211 r  355.0599 42.5590
OBS: 54053.215 r  280.0299 27.3130
OBS: 54056.219 r  198.8000 48.3830
OBS: 54059.211 r  191.3800 35.0520
OBS: 54062.215 r  182.7000 32.9820
OBS: 53975.277 i  49.6200 39.1090
OBS: 53996.285 i  328.6299 38.0600
OBS: 53998.254 i  491.8398 33.5340
OBS: 54005.285 i  920.0996 35.1350
OBS: 54008.246 i  978.7096 37.0670
OBS: 54012.230 i  943.2796 48.4100
OBS: 54020.238 i  789.5397 45.5950
OBS: 54022.289 i  732.0497 47.7760
OBS: 54028.227 i  526.6198 40.3790
OBS: 54030.230 i  556.0898 34.3070
OBS: 54035.305 i  496.8598 55.8070
OBS: 54037.211 i  441.8598 45.4850
OBS: 54040.227 i  510.3398 55.7800
OBS: 54049.250 i  341.3499 53.7920
OBS: 54050.211 i  291.3099 70.1590
OBS: 54053.215 i  314.3299 38.6680
OBS: 54056.219 i  245.5199 53.7920
OBS: 54059.211 i  225.3499 53.4890
OBS: 54062.215 i  193.3199 55.2830
OBS: 53975.277 z  -12.5700 115.2021
OBS: 53996.285 z  378.3202 119.6461
OBS: 53998.254 z  443.8102 97.7590
OBS: 54005.285 z  792.6204 103.1960
OBS: 54008.246 z  645.0503 104.0240
OBS: 54010.238 z  658.5903 98.0900
OBS: 54012.230 z  506.5402 112.1941
OBS: 54020.238 z  820.5604 128.6161
OBS: 54022.289 z  467.6402 146.6661
OBS: 54028.227 z  438.6702 117.9621
OBS: 54030.230 z  303.5501 93.8120
OBS: 54035.305 z  469.0002 180.0351
OBS: 54037.211 z  387.0202 131.3761
OBS: 54040.227 z  251.4801 125.4421
OBS: 54049.250 z  651.7903 152.5731
OBS: 54050.211 z  573.5103 205.1781
OBS: 54053.215 z  455.5902 112.9941
OBS: 54056.219 z  463.1402 180.7521
OBS: 54059.211 z  428.1302 148.4881
OBS: 54062.215 z  426.8802 179.7311
OBS: 53975.277 u  8.9800 43.7180
OBS: 53996.285 u  152.8999 43.1110
OBS: 53998.254 u  142.7900 41.6760
OBS: 54005.285 u  372.0399 43.9940
OBS: 54008.246 u  316.4799 46.0370
OBS: 54010.238 u  358.5399 51.2260
OBS: 54012.230 u  333.9199 79.7920
OBS: 54020.238 u  109.2000 57.5460
OBS: 54022.289 u  71.1300 58.2080
OBS: 54028.227 u  82.0900 52.1920
OBS: 54030.230 u  18.5700 39.2750
OBS: 54035.305 u  123.5200 73.1120
OBS: 54037.211 u  -42.0500 42.4490
OBS: 54040.227 u  -89.1900 81.4480
OBS: 54049.250 u  129.9700 100.7680
OBS: 54050.211 u  45.1700 78.2740
OBS: 54053.215 u  -8.9500 42.2280
OBS: 54056.219 u  71.2800 75.3760
OBS: 54059.211 u  -44.2300 68.8620
OBS: 54062.215 u  -45.2500 63.8110
END_PHOTOMETRY:

# =============================================
