SURVEY: SDSS
SNID: 20064.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.031 MW E(B-V)
REDSHIFT_HELIO: 0.10524 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54413.131

NOBS: 89
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.293 g  45.4900 31.1050
OBS: 54348.320 g  35.4800 21.4980
OBS: 54358.277 g  -3.1300 24.5170
OBS: 54359.242 g  117.4601 29.1730
OBS: 54365.309 g  48.6000 24.3850
OBS: 54373.383 g  56.6300 55.8070
OBS: 54381.328 g  67.0500 18.2350
OBS: 54386.320 g  80.9000 23.2200
OBS: 54388.324 g  28.1600 18.8290
OBS: 54393.313 g  23.7700 16.6320
OBS: 54404.297 g  1441.3906 29.8910
OBS: 54405.293 g  1498.2507 30.9400
OBS: 54406.234 g  1728.1807 23.5570
OBS: 54412.234 g  2112.4809 59.4230
OBS: 54416.230 g  1891.4308 27.0400
OBS: 54421.234 g  1587.7707 35.3560
OBS: 54423.211 g  1462.8007 37.8400
OBS: 54431.238 g  732.3803 108.0540
OBS: 54433.234 g  659.3503 45.2640
OBS: 54346.293 r  66.1900 41.7860
OBS: 54348.320 r  21.8600 32.5130
OBS: 54358.277 r  109.6700 34.2520
OBS: 54359.242 r  117.9200 41.5660
OBS: 54365.309 r  130.0000 32.3200
OBS: 54373.383 r  127.9500 48.5760
OBS: 54381.328 r  100.9200 26.0160
OBS: 54386.320 r  103.3400 32.2640
OBS: 54388.324 r  22.0400 27.6550
OBS: 54393.313 r  117.8000 24.4950
OBS: 54404.297 r  1411.1397 36.5980
OBS: 54405.293 r  1615.7597 41.1520
OBS: 54406.234 r  1731.3297 34.8590
OBS: 54412.234 r  2131.9996 47.2790
OBS: 54416.230 r  2290.7996 36.5420
OBS: 54421.234 r  1947.9796 40.2130
OBS: 54423.211 r  1804.5997 43.8560
OBS: 54431.238 r  990.6898 141.2020
OBS: 54433.234 r  1255.3398 69.6350
OBS: 54346.293 i  141.8999 53.9030
OBS: 54348.320 i  302.5999 52.3300
OBS: 54358.277 i  173.5399 50.2320
OBS: 54359.242 i  318.1399 64.8880
OBS: 54365.309 i  150.3499 46.2580
OBS: 54373.383 i  162.3099 73.1400
OBS: 54381.328 i  152.9299 40.4620
OBS: 54386.320 i  150.2099 48.9350
OBS: 54388.324 i  191.8799 40.4620
OBS: 54393.313 i  137.6400 35.8800
OBS: 54403.238 i  1230.0095 66.8470
OBS: 54405.293 i  1756.9293 51.8880
OBS: 54406.234 i  1758.5493 53.3780
OBS: 54412.234 i  1884.3392 64.3360
OBS: 54416.230 i  1748.8593 40.7930
OBS: 54421.234 i  1560.0594 58.7330
OBS: 54423.211 i  1344.9994 56.4420
OBS: 54433.234 i  1017.3296 72.3120
OBS: 54346.293 z  280.6301 160.0801
OBS: 54348.320 z  265.7501 156.2441
OBS: 54358.277 z  80.2200 167.4771
OBS: 54359.242 z  523.8202 236.4771
OBS: 54365.309 z  325.3102 150.1161
OBS: 54381.328 z  315.8801 130.6861
OBS: 54386.320 z  445.1102 172.1141
OBS: 54388.324 z  -166.9301 126.6561
OBS: 54393.313 z  335.3101 119.5361
OBS: 54403.238 z  857.4304 149.2061
OBS: 54404.297 z  1254.5806 131.0721
OBS: 54405.293 z  1276.8706 137.3651
OBS: 54406.234 z  1348.6506 127.9261
OBS: 54412.234 z  1332.5006 210.1191
OBS: 54416.230 z  1207.7506 116.9411
OBS: 54421.234 z  1201.0505 183.4851
OBS: 54423.211 z  1141.2605 143.4651
OBS: 54431.238 z  493.5702 360.4562
OBS: 54433.234 z  1046.7605 185.1961
OBS: 54346.293 u  36.1800 74.1610
OBS: 54348.320 u  -131.2800 49.6250
OBS: 54358.277 u  -14.1700 53.2960
OBS: 54373.383 u  -108.6500 146.5560
OBS: 54381.328 u  9.7700 43.8840
OBS: 54386.320 u  39.6100 58.9540
OBS: 54393.313 u  -31.7100 40.4060
OBS: 54403.238 u  619.6998 82.6340
OBS: 54404.297 u  948.6497 82.4410
OBS: 54405.293 u  806.6197 79.9020
OBS: 54406.234 u  884.4897 50.1490
OBS: 54416.230 u  628.3298 56.8010
OBS: 54421.234 u  405.7699 60.9410
OBS: 54431.238 u  -25.7600 266.5879
END_PHOTOMETRY:

# =============================================
