SURVEY: SDSS
SNID: sn2006nz
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0399 MW E(B-V)
REDSHIFT_HELIO: 0.03809 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54057.644

NOBS: 123
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.344 g  -25.5700 33.7820
OBS: 53990.355 g  -74.4500 41.5660
OBS: 53994.367 g  -25.5500 30.8840
OBS: 53996.352 g  -105.8200 35.0240
OBS: 54008.309 g  -48.3200 31.2430
OBS: 54010.305 g  -49.8100 31.9330
OBS: 54012.297 g  -35.0900 41.0140
OBS: 54020.305 g  -84.0200 38.9710
OBS: 54024.387 g  48.9300 43.5800
OBS: 54028.375 g  71.1200 36.3770
OBS: 54030.297 g  30.1100 30.8840
OBS: 54035.371 g  -11.8800 38.2810
OBS: 54037.277 g  -8.9700 34.5550
OBS: 54040.293 g  71.3300 49.1000
OBS: 54047.324 g  1134.4205 84.5110
OBS: 54049.316 g  2326.9810 50.6740
OBS: 54053.281 g  4861.8121 69.9940
OBS: 54056.285 g  5733.2225 77.2800
OBS: 54059.277 g  5566.7124 154.2291
OBS: 54061.289 g  5011.8622 125.5251
OBS: 54062.281 g  4808.3821 52.3020
OBS: 54068.262 g  2407.6510 58.7050
OBS: 53975.344 i  396.1898 73.9960
OBS: 53990.355 i  -176.8999 72.1460
OBS: 53994.367 i  313.1599 63.8110
OBS: 53996.352 i  85.1500 73.8580
OBS: 54008.309 i  450.5098 67.5920
OBS: 54010.305 i  314.9099 64.6120
OBS: 54012.297 i  1314.3695 79.6540
OBS: 54020.305 i  -77.4000 73.3880
OBS: 54024.387 i  217.0899 85.3120
OBS: 54028.375 i  177.8399 72.5330
OBS: 54030.297 i  516.4998 63.9490
OBS: 54035.371 i  110.4900 77.2520
OBS: 54037.277 i  117.8700 74.1610
OBS: 54040.293 i  -106.6300 80.8130
OBS: 54047.324 i  1958.6793 131.4859
OBS: 54049.316 i  2549.0490 99.6640
OBS: 54053.281 i  5281.9480 135.8199
OBS: 54056.285 i  5100.2780 122.2400
OBS: 54059.277 i  5161.7180 96.2960
OBS: 54061.289 i  4997.9780 102.2030
OBS: 54062.281 i  4647.2183 87.2990
OBS: 54068.262 i  2693.8990 88.4580
OBS: 53975.344 z  61.4700 203.2741
OBS: 53990.355 z  -4.7800 206.2271
OBS: 53994.367 z  44.6700 183.2641
OBS: 53996.352 z  383.9702 240.6441
OBS: 54008.309 z  173.9701 182.2981
OBS: 54010.305 z  291.0101 177.9371
OBS: 54012.297 z  407.7102 185.3891
OBS: 54020.305 z  -40.5800 217.1291
OBS: 54024.387 z  876.0604 229.7701
OBS: 54028.375 z  -676.3203 229.9911
OBS: 54030.297 z  36.4700 180.6421
OBS: 54035.371 z  -268.8901 229.8801
OBS: 54037.277 z  -80.4000 201.4801
OBS: 54040.293 z  460.9102 219.4201
OBS: 54047.324 z  637.7803 299.4601
OBS: 54049.316 z  1515.5407 229.4941
OBS: 54053.281 z  3128.6514 221.8491
OBS: 54056.285 z  3213.4415 264.6561
OBS: 54059.277 z  4498.6521 270.2321
OBS: 54061.289 z  4296.0720 250.8841
OBS: 54062.281 z  3832.1117 224.9951
OBS: 54068.262 z  1959.6709 242.4941
OBS: 53975.344 u  9.2300 53.5720
OBS: 53990.355 u  182.9299 79.1020
OBS: 53994.367 u  45.0700 48.6590
OBS: 53996.352 u  17.9300 54.2340
OBS: 54008.309 u  15.0800 51.1430
OBS: 54010.305 u  8.7100 51.9430
OBS: 54012.297 u  139.8700 79.0740
OBS: 54020.305 u  46.5100 72.3120
OBS: 54024.387 u  -88.8500 75.2100
OBS: 54028.375 u  74.1500 68.0340
OBS: 54030.297 u  -55.6500 47.3890
OBS: 54035.371 u  -86.3100 70.0490
OBS: 54037.277 u  112.3600 56.2490
OBS: 54040.293 u  96.6400 101.2090
OBS: 54049.316 u  343.6199 110.9240
OBS: 54053.281 u  1336.4496 77.5840
OBS: 54056.285 u  1484.4394 89.2310
OBS: 54059.277 u  910.9597 91.6600
OBS: 54061.289 u  1228.9796 93.7570
OBS: 54062.281 u  885.2997 71.3740
OBS: 54068.262 u  543.1398 101.7890
OBS: 53990.355 r  107.3200 54.8140
OBS: 53994.367 r  54.7700 46.2580
OBS: 53996.352 r  -189.2500 52.7990
OBS: 54008.309 r  -13.2100 47.9410
OBS: 54010.305 r  454.2499 50.2320
OBS: 54012.297 r  302.9099 50.8670
OBS: 54020.305 r  -93.0100 57.3250
OBS: 54024.387 r  93.4600 61.7690
OBS: 54028.375 r  -4.4700 53.1580
OBS: 54030.297 r  141.6800 46.3400
OBS: 54037.277 r  65.5400 54.2620
OBS: 54040.293 r  -158.8900 62.6800
OBS: 54047.324 r  2475.0795 145.4240
OBS: 54049.316 r  2326.9596 63.2590
OBS: 54053.281 r  5034.9691 120.4460
OBS: 54056.285 r  6600.8289 85.5880
OBS: 54059.277 r  7191.1588 112.5800
OBS: 54061.289 r  7066.3987 110.6760
OBS: 54062.281 r  6835.9487 144.3480
OBS: 54068.262 r  4397.4093 73.6640
OBS: 54055.181 h  4613.1793 114.7159
OBS: 54056.328 h  4751.1675 148.7781
OBS: 54064.196 h  2889.3513 95.7993
OBS: 54066.221 h  2093.1499 115.6675
OBS: 54055.173 l  5058.2421 195.6629
OBS: 54056.320 l  4499.8664 232.0851
OBS: 54064.188 l  4988.8405 385.9566
OBS: 54076.181 l  3130.3985 198.9337
OBS: 54055.176 k  6251.7257 155.4617
OBS: 54056.323 k  6792.0349 150.1311
OBS: 54064.190 k  6344.5367 146.0830
OBS: 54076.183 k  3512.3671 135.8654
OBS: 54055.178 j  5365.3746 138.3623
OBS: 54056.325 j  5997.9114 154.6741
OBS: 54064.193 j  5855.9862 204.9478
