SURVEY: SDSS
SNID: sn2006on
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.142 MW E(B-V)
REDSHIFT_HELIO: 0.0719 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54064.217

NOBS: 129
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.219 g  -10.7400 21.2000
OBS: 53993.285 g  -2.3700 25.9030
OBS: 53996.227 g  17.1100 21.1660
OBS: 53998.195 g  37.8500 20.5340
OBS: 54008.184 g  25.9200 26.4660
OBS: 54010.180 g  9.3100 27.7930
OBS: 54012.172 g  44.3800 51.6670
OBS: 54020.176 g  22.1000 24.5940
OBS: 54022.227 g  38.2400 36.5150
OBS: 54028.168 g  14.5900 25.0220
OBS: 54030.168 g  14.2300 21.1970
OBS: 54035.246 g  28.4400 31.6850
OBS: 54037.148 g  49.8500 32.3470
OBS: 54040.164 g  -45.1400 50.3150
OBS: 54050.148 g  576.8902 27.9310
OBS: 54053.152 g  1346.4206 31.5470
OBS: 54056.156 g  2234.5610 58.7880
OBS: 54057.125 g  2383.3811 33.3410
OBS: 54059.148 g  2769.4612 43.1940
OBS: 54061.160 g  2878.7013 47.3620
OBS: 54062.152 g  3053.4913 52.7990
OBS: 54068.145 g  2865.4713 90.3620
OBS: 53975.219 r  8.6900 33.0100
OBS: 53993.285 r  49.4300 78.8530
OBS: 53996.227 r  -47.2900 31.4920
OBS: 53998.195 r  63.6400 30.9670
OBS: 54008.184 r  147.9000 37.1500
OBS: 54010.180 r  38.6900 34.1140
OBS: 54012.172 r  275.4099 65.9090
OBS: 54020.176 r  93.5500 34.9690
OBS: 54022.227 r  -67.8900 38.4190
OBS: 54028.168 r  -60.0300 41.0960
OBS: 54030.168 r  106.3100 31.9610
OBS: 54035.246 r  24.9800 56.3040
OBS: 54037.148 r  -10.3500 37.7290
OBS: 54040.164 r  -25.3000 51.2260
OBS: 54050.148 r  808.1699 46.6720
OBS: 54053.152 r  1465.4497 45.2640
OBS: 54056.156 r  2575.0796 107.2260
OBS: 54057.125 r  2766.8895 55.1170
OBS: 54059.148 r  3095.9394 64.0320
OBS: 54061.160 r  3379.0494 63.5630
OBS: 54062.152 r  3432.3794 70.6560
OBS: 53975.219 i  75.7400 47.9140
OBS: 53996.227 i  -43.7800 45.2920
OBS: 53998.195 i  78.0100 44.4910
OBS: 54008.184 i  46.0400 50.0390
OBS: 54010.180 i  21.2200 46.6990
OBS: 54012.172 i  129.7399 75.9000
OBS: 54020.176 i  80.0100 50.0940
OBS: 54022.227 i  -123.3600 54.0680
OBS: 54028.168 i  -56.9200 54.3720
OBS: 54030.168 i  29.5400 45.3190
OBS: 54035.246 i  -248.1299 65.8540
OBS: 54037.148 i  -106.2100 51.6120
OBS: 54040.164 i  268.9499 63.6730
OBS: 54050.148 i  657.7697 54.4000
OBS: 54053.152 i  1327.7595 67.0130
OBS: 54056.156 i  2403.1191 130.9899
OBS: 54057.125 i  2514.0690 57.5740
OBS: 54059.148 i  2530.3290 90.4730
OBS: 54061.160 i  2622.8889 68.5310
OBS: 54062.152 i  2521.0290 83.5450
OBS: 53975.219 z  343.1502 150.3371
OBS: 53993.285 z  147.4201 151.3311
OBS: 53996.227 z  350.4402 138.0831
OBS: 53998.195 z  529.3602 130.0241
OBS: 54008.184 z  188.6201 152.4621
OBS: 54010.180 z  346.2602 132.0941
OBS: 54012.172 z  289.8101 196.2081
OBS: 54020.176 z  -16.8100 159.3621
OBS: 54022.227 z  311.4101 236.8631
OBS: 54028.168 z  402.5502 167.5321
OBS: 54030.168 z  141.3201 138.9661
OBS: 54035.246 z  427.7102 206.6691
OBS: 54037.148 z  399.4002 185.1411
OBS: 54040.164 z  -118.1501 173.1351
OBS: 54050.148 z  819.7904 186.8801
OBS: 54053.152 z  1171.3205 183.2361
OBS: 54056.156 z  1911.4009 261.0131
OBS: 54057.125 z  2077.0610 167.8911
OBS: 54059.148 z  2199.4310 207.9381
OBS: 54061.160 z  2816.4413 190.1091
OBS: 54062.152 z  2461.5511 213.6791
OBS: 54068.145 z  3074.3114 261.1791
OBS: 53975.219 u  -18.7500 42.1180
OBS: 53993.285 u  -68.8200 56.9940
OBS: 53996.227 u  -139.9500 42.5590
OBS: 53998.195 u  -27.2500 42.1450
OBS: 54008.184 u  -7.4400 56.2760
OBS: 54010.180 u  -4.4900 57.4360
OBS: 54012.172 u  117.2600 105.7360
OBS: 54020.176 u  6.5000 48.7420
OBS: 54022.227 u  -24.2400 68.3380
OBS: 54028.168 u  63.1700 55.3100
OBS: 54030.168 u  18.3200 43.6360
OBS: 54035.246 u  31.9600 81.0060
OBS: 54037.148 u  -61.6300 56.0000
OBS: 54040.164 u  104.5200 98.2010
OBS: 54050.148 u  181.5699 55.8900
OBS: 54053.152 u  553.2498 63.4250
OBS: 54057.125 u  1139.5496 60.1680
OBS: 54059.148 u  1078.2696 79.5710
OBS: 54061.160 u  1234.6496 75.9550
OBS: 54062.152 u  1249.5296 85.5050
OBS: 54068.145 u  591.7798 172.4449
OBS: 54061.198 h  2511.8884 97.1649
OBS: 54086.106 h  430.1306 85.9646
OBS: 54061.191 l  2637.5434 143.3215
OBS: 54066.123 l  2335.6062 169.9364
OBS: 54072.121 l  2652.1594 195.4111
OBS: 54076.075 l  1650.4396 126.1646
OBS: 54082.084 l  1676.4848 157.4923
OBS: 54084.111 l  2114.4607 202.5315
OBS: 54086.099 l  1886.2516 138.9790
OBS: 54061.193 k  3470.5629 115.0700
OBS: 54066.126 k  3345.0292 135.5540
OBS: 54072.123 k  3218.1028 148.1936
OBS: 54076.078 k  2708.9433 107.2823
OBS: 54082.087 k  1993.4250 117.5004
OBS: 54085.053 k  1731.4100 138.7327
OBS: 54086.101 k  1788.1334 125.1622
OBS: 54061.195 j  3006.0765 130.1240
OBS: 54062.144 j  3144.8507 121.6491
OBS: 54063.116 j  3127.5196 112.3374
OBS: 54076.080 j  2261.5179 133.3029
OBS: 54082.089 j  1501.0669 135.4833
OBS: 54085.056 j  1268.2360 134.3252
OBS: 54086.103 j  1407.3433 98.5084
END_PHOTOMETRY:

# =============================================
