SURVEY: SDSS
SNID: 19282.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0325 MW E(B-V)
REDSHIFT_HELIO: 0.177 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54397.374

NOBS: 96
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.293 g  47.1400 28.0420
OBS: 54348.324 g  17.2400 17.4490
OBS: 54358.277 g  -9.0400 16.6540
OBS: 54359.246 g  -3.7800 21.3790
OBS: 54365.313 g  31.4600 20.9150
OBS: 54381.332 g  141.6001 14.9150
OBS: 54386.324 g  498.2602 18.2570
OBS: 54388.328 g  620.4503 20.6720
OBS: 54393.313 g  824.0403 16.8800
OBS: 54403.242 g  719.0103 38.1710
OBS: 54404.297 g  672.8603 24.8790
OBS: 54405.297 g  647.9103 30.1390
OBS: 54406.234 g  581.7003 18.7210
OBS: 54412.238 g  418.2102 21.0340
OBS: 54416.230 g  290.5301 14.5780
OBS: 54421.238 g  172.6701 19.9710
OBS: 54423.215 g  133.8001 35.3830
OBS: 54431.242 g  264.1801 85.2010
OBS: 54433.234 g  100.6900 40.8760
OBS: 54346.293 r  -31.7800 33.0650
OBS: 54348.324 r  -25.7200 26.0630
OBS: 54358.277 r  38.0300 23.9350
OBS: 54359.246 r  91.0000 32.8720
OBS: 54365.313 r  -47.5300 25.7430
OBS: 54373.387 r  -14.4900 57.3800
OBS: 54381.332 r  177.6800 22.1270
OBS: 54386.324 r  482.3199 30.8020
OBS: 54388.328 r  586.9699 23.9350
OBS: 54393.313 r  814.8999 23.3720
OBS: 54403.242 r  774.6299 49.5420
OBS: 54405.297 r  726.2399 29.5040
OBS: 54406.234 r  692.8999 24.7100
OBS: 54412.238 r  463.5599 33.6440
OBS: 54416.230 r  443.4899 20.9070
OBS: 54421.238 r  341.2399 28.7320
OBS: 54423.215 r  355.0599 37.2600
OBS: 54431.242 r  278.2200 104.8800
OBS: 54433.234 r  235.1100 48.9620
OBS: 54346.293 i  40.2900 41.1520
OBS: 54348.324 i  19.0900 36.3220
OBS: 54358.277 i  -50.8400 37.3430
OBS: 54359.246 i  -23.2200 51.0600
OBS: 54365.313 i  -11.9900 34.4450
OBS: 54373.387 i  10.6200 46.9750
OBS: 54381.332 i  183.4299 31.3810
OBS: 54386.324 i  422.2898 40.4890
OBS: 54388.328 i  573.8198 33.1750
OBS: 54393.313 i  710.0997 30.4150
OBS: 54404.297 i  702.9397 32.8160
OBS: 54405.297 i  663.2597 34.4720
OBS: 54406.234 i  640.9997 31.8500
OBS: 54412.238 i  328.9299 43.6910
OBS: 54416.230 i  387.4898 29.3660
OBS: 54421.238 i  370.3199 40.2410
OBS: 54423.215 i  409.2198 39.0820
OBS: 54431.242 i  250.5999 117.5480
OBS: 54433.234 i  225.5599 49.8730
OBS: 54346.293 z  -233.7301 133.1151
OBS: 54348.324 z  -13.6600 117.7971
OBS: 54358.277 z  104.8200 139.2141
OBS: 54359.246 z  -170.4501 210.0911
OBS: 54365.313 z  -5.1900 114.0981
OBS: 54373.387 z  -9.7000 143.6581
OBS: 54381.332 z  129.3201 107.0330
OBS: 54386.324 z  196.6801 133.7501
OBS: 54388.328 z  438.2402 104.4110
OBS: 54393.313 z  480.9102 95.3860
OBS: 54403.242 z  241.6901 119.1491
OBS: 54404.297 z  488.3802 103.0310
OBS: 54405.297 z  388.1602 113.9601
OBS: 54406.234 z  270.2701 95.9930
OBS: 54412.238 z  304.1701 140.0421
OBS: 54416.230 z  303.8601 92.3500
OBS: 54421.238 z  131.8701 121.8541
OBS: 54423.215 z  322.6801 115.3401
OBS: 54431.242 z  958.1504 311.0521
OBS: 54433.234 z  -338.4102 161.6811
OBS: 54346.293 u  -95.5000 74.8240
OBS: 54348.324 u  73.9300 65.1080
OBS: 54358.277 u  139.8700 67.3990
OBS: 54359.246 u  -56.6900 92.3500
OBS: 54365.313 u  -54.5700 52.8260
OBS: 54373.387 u  -92.2500 198.8299
OBS: 54381.332 u  -66.0000 44.7400
OBS: 54386.324 u  181.0599 62.4040
OBS: 54388.328 u  232.7199 52.1360
OBS: 54393.313 u  308.9699 47.8030
OBS: 54403.242 u  102.4500 86.0570
OBS: 54404.297 u  241.2899 71.5390
OBS: 54405.297 u  106.9400 65.1640
OBS: 54406.234 u  141.0500 41.9520
OBS: 54412.238 u  -71.6700 72.3670
OBS: 54416.230 u  23.9500 40.7380
OBS: 54421.238 u  40.0600 65.0810
OBS: 54423.215 u  92.3700 83.6000
OBS: 54433.234 u  -104.5900 111.7520
END_PHOTOMETRY:

# =============================================
