SURVEY: SDSS
SNID: 19658.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0179 MW E(B-V)
REDSHIFT_HELIO: 0.2 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54401.82

NOBS: 58
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54357.309 g  3.0500 12.8040
OBS: 54362.359 g  -9.8300 14.5260
OBS: 54382.340 g  31.5900 22.5600
OBS: 54385.355 g  67.9500 14.1560
OBS: 54387.355 g  165.3201 19.2430
OBS: 54392.352 g  386.3402 20.9180
OBS: 54394.340 g  478.4602 22.2350
OBS: 54402.348 g  608.5603 44.2430
OBS: 54408.262 g  444.8602 17.1040
OBS: 54411.223 g  382.0802 16.2700
OBS: 54413.262 g  325.7401 17.0710
OBS: 54417.262 g  226.4201 15.4920
OBS: 54418.262 g  182.0301 16.8770
OBS: 54422.266 g  101.4400 25.3620
OBS: 54357.309 r  -20.9700 19.2480
OBS: 54362.359 r  -5.7600 22.3530
OBS: 54379.348 r  -22.5500 28.8970
OBS: 54382.340 r  -0.1800 30.9120
OBS: 54385.355 r  79.8900 21.1940
OBS: 54387.355 r  138.8000 28.8420
OBS: 54392.352 r  345.6799 33.5620
OBS: 54394.340 r  435.3799 33.4790
OBS: 54402.348 r  573.0699 42.8350
OBS: 54408.262 r  500.8999 28.1520
OBS: 54411.223 r  495.8499 20.9260
OBS: 54413.262 r  416.5199 24.3710
OBS: 54417.262 r  314.0299 23.2340
OBS: 54418.262 r  330.3899 21.8510
OBS: 54422.266 r  285.5200 33.8100
OBS: 54357.309 i  1.8800 30.7190
OBS: 54362.359 i  -1.9000 33.2030
OBS: 54379.348 i  0.9900 55.5040
OBS: 54382.340 i  -72.1300 44.6020
OBS: 54385.355 i  60.2600 30.6080
OBS: 54387.355 i  169.6699 43.0560
OBS: 54392.352 i  375.4999 47.5000
OBS: 54394.340 i  397.6598 43.1110
OBS: 54402.348 i  566.4498 52.3020
OBS: 54408.262 i  473.9998 41.3170
OBS: 54411.223 i  410.3598 30.4700
OBS: 54413.262 i  433.3598 38.9710
OBS: 54417.262 i  302.8799 34.9970
OBS: 54418.262 i  311.1399 32.4580
OBS: 54422.266 i  272.2199 45.0980
OBS: 54357.309 z  7.4900 85.7260
OBS: 54362.359 z  143.2201 120.0881
OBS: 54382.340 z  136.4601 197.0921
OBS: 54385.355 z  130.2301 92.2120
OBS: 54387.355 z  334.6302 141.2021
OBS: 54392.352 z  286.5301 155.2781
OBS: 54394.340 z  526.8402 137.0061
OBS: 54402.348 z  481.3702 140.8981
OBS: 54408.262 z  304.4801 97.6490
OBS: 54411.223 z  167.7201 86.9950
OBS: 54413.262 z  230.4001 124.6141
OBS: 54417.262 z  153.8401 121.2741
OBS: 54418.262 z  182.0701 102.0100
OBS: 54422.266 z  297.9901 122.0201
END_PHOTOMETRY:

# =============================================
