SURVEY: SDSS
SNID: 3087.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0443 MW E(B-V)
REDSHIFT_HELIO: 0.1656 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53648.901

NOBS: 104
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.371 g  -1.8500 18.6000
OBS: 53626.348 g  -19.4500 23.8270
OBS: 53628.332 g  50.3400 37.7570
OBS: 53635.340 g  322.4501 35.1070
OBS: 53637.336 g  376.1402 29.5040
OBS: 53639.379 g  582.7703 20.0210
OBS: 53641.379 g  657.5303 19.9490
OBS: 53644.328 g  803.0503 23.4930
OBS: 53654.363 g  688.5303 21.2490
OBS: 53663.324 g  333.0301 31.0220
OBS: 53666.395 g  252.9601 27.7380
OBS: 53668.313 g  201.5301 22.3120
OBS: 53670.316 g  240.6501 20.5730
OBS: 53673.285 g  123.5101 15.2850
OBS: 53675.281 g  139.7701 16.0470
OBS: 53677.301 g  116.2601 14.8130
OBS: 53680.289 g  86.2500 14.5120
OBS: 53686.289 g  -12.4400 57.1320
OBS: 53693.289 g  53.1700 36.0730
OBS: 53698.289 g  38.8700 16.0250
OBS: 53704.273 g  46.4900 15.9860
OBS: 53616.371 r  -10.4500 25.2710
OBS: 53626.348 r  4.2400 21.0010
OBS: 53628.332 r  29.5300 42.0620
OBS: 53635.340 r  255.3000 28.6760
OBS: 53637.336 r  374.5899 32.2370
OBS: 53639.379 r  508.8099 24.5580
OBS: 53641.379 r  609.0199 22.3530
OBS: 53644.328 r  782.5199 25.1630
OBS: 53654.363 r  812.6499 25.8280
OBS: 53663.324 r  592.4099 31.1330
OBS: 53666.395 r  418.4499 27.7100
OBS: 53668.313 r  436.5899 28.2620
OBS: 53670.316 r  376.6699 26.0020
OBS: 53673.285 r  387.5999 22.4610
OBS: 53675.281 r  354.7299 26.3110
OBS: 53677.301 r  347.2799 21.5610
OBS: 53680.289 r  309.9899 23.5430
OBS: 53686.289 r  211.9400 50.2320
OBS: 53693.289 r  133.0800 30.6360
OBS: 53698.289 r  139.4500 24.6990
OBS: 53704.273 r  128.7900 23.0020
OBS: 53616.371 i  -6.2400 40.0480
OBS: 53626.348 i  -22.3200 31.9330
OBS: 53628.332 i  83.7100 49.3490
OBS: 53635.340 i  276.0399 39.6610
OBS: 53637.336 i  422.6798 46.8650
OBS: 53639.379 i  539.9098 34.7480
OBS: 53641.379 i  637.4598 33.8930
OBS: 53644.328 i  712.7297 34.5550
OBS: 53654.363 i  722.6597 38.3360
OBS: 53663.324 i  434.1698 35.7700
OBS: 53666.395 i  435.7698 37.0670
OBS: 53668.313 i  404.3398 39.8270
OBS: 53670.316 i  390.3698 37.8120
OBS: 53673.285 i  350.9599 33.2030
OBS: 53675.281 i  361.8499 42.5040
OBS: 53677.301 i  350.3099 31.8230
OBS: 53680.289 i  352.5899 33.7270
OBS: 53686.289 i  202.5899 54.8960
OBS: 53693.289 i  171.2699 39.3300
OBS: 53698.289 i  147.2499 36.3490
OBS: 53704.273 i  126.1900 35.1620
OBS: 53616.371 z  131.1401 136.4271
OBS: 53626.348 z  -200.3601 111.7801
OBS: 53628.332 z  -78.3900 126.8501
OBS: 53635.340 z  110.5501 110.6761
OBS: 53637.336 z  122.5201 140.7321
OBS: 53639.379 z  289.5101 95.0270
OBS: 53641.379 z  414.9602 100.1330
OBS: 53644.328 z  313.3201 96.5450
OBS: 53654.363 z  529.3602 119.4251
OBS: 53663.324 z  273.9801 103.0030
OBS: 53666.395 z  342.8002 114.2091
OBS: 53668.313 z  270.2701 132.2871
OBS: 53670.316 z  304.1701 135.9581
OBS: 53673.285 z  187.0801 101.6230
OBS: 53675.281 z  390.0802 126.1041
OBS: 53677.301 z  303.5501 97.4000
OBS: 53680.289 z  264.6401 100.9610
OBS: 53686.289 z  533.4202 152.6281
OBS: 53693.289 z  145.5001 114.8711
OBS: 53698.289 z  80.8400 110.3721
OBS: 53704.273 z  192.1801 126.9321
OBS: 53616.371 u  89.4800 55.9450
OBS: 53626.348 u  11.2600 40.1580
OBS: 53635.340 u  91.4900 74.7680
OBS: 53637.336 u  64.4500 67.4540
OBS: 53639.379 u  140.5200 44.9880
OBS: 53641.379 u  225.9099 44.4640
OBS: 53644.328 u  216.6699 43.9390
OBS: 53654.363 u  100.0300 43.6080
OBS: 53663.324 u  -68.2700 70.8770
OBS: 53666.395 u  -3.9200 73.5260
OBS: 53668.313 u  11.2900 52.6880
OBS: 53670.316 u  85.0900 47.1680
OBS: 53673.285 u  55.6100 39.5230
OBS: 53675.281 u  2.3400 43.6080
OBS: 53677.301 u  -28.9300 38.0600
OBS: 53680.289 u  23.0000 42.3380
OBS: 53686.289 u  131.3200 115.1200
OBS: 53693.289 u  -12.8200 87.1880
OBS: 53698.289 u  -10.0400 47.7480
OBS: 53704.273 u  -57.4500 44.9600
END_PHOTOMETRY:

# =============================================
