SURVEY: SDSS
SNID: 18940.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0185 MW E(B-V)
REDSHIFT_HELIO: 0.22 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54396.697

NOBS: 110
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.324 g  0.5000 29.9740
OBS: 54348.352 g  -2.3200 17.5150
OBS: 54358.309 g  11.8100 15.8840
OBS: 54359.305 g  -19.0400 25.3750
OBS: 54365.344 g  16.4100 14.2110
OBS: 54379.352 g  7.4500 25.9990
OBS: 54381.363 g  38.1200 13.6950
OBS: 54384.367 g  167.1701 15.9910
OBS: 54385.359 g  162.7301 14.6500
OBS: 54386.355 g  235.6001 18.6660
OBS: 54388.359 g  294.3001 15.9830
OBS: 54392.355 g  402.3302 21.3870
OBS: 54393.344 g  425.2102 18.6020
OBS: 54394.344 g  464.9802 22.9690
OBS: 54403.273 g  435.5302 89.1760
OBS: 54404.328 g  287.3301 22.7730
OBS: 54405.328 g  283.6401 21.8290
OBS: 54406.266 g  242.6601 17.5700
OBS: 54412.270 g  115.7200 16.2980
OBS: 54416.266 g  79.3100 13.7010
OBS: 54421.270 g  36.3700 16.1600
OBS: 54423.246 g  5.1600 28.2350
OBS: 54433.270 g  58.3500 39.6890
OBS: 54346.324 r  -64.7100 31.3810
OBS: 54348.352 r  -0.0900 21.7490
OBS: 54358.309 r  -43.5100 27.0700
OBS: 54359.305 r  -31.0600 46.3960
OBS: 54365.344 r  1.3100 19.8550
OBS: 54381.363 r  88.1000 22.7370
OBS: 54384.367 r  154.6700 22.8200
OBS: 54385.359 r  223.4400 22.1680
OBS: 54386.355 r  227.4000 30.3320
OBS: 54388.359 r  274.6500 24.4480
OBS: 54392.355 r  405.5299 33.6440
OBS: 54393.344 r  388.6799 23.0320
OBS: 54394.344 r  502.7499 31.4920
OBS: 54404.328 r  374.2399 29.6980
OBS: 54405.328 r  413.0799 26.7800
OBS: 54406.266 r  416.9099 23.1670
OBS: 54412.270 r  315.1899 27.3900
OBS: 54416.266 r  241.2800 22.8750
OBS: 54421.270 r  183.3800 27.7660
OBS: 54423.246 r  140.5000 34.6380
OBS: 54431.273 r  354.7299 320.7119
OBS: 54433.270 r  91.7000 46.5060
OBS: 54346.324 i  -5.4000 41.2900
OBS: 54348.352 i  3.4800 32.3750
OBS: 54358.309 i  28.3100 40.5720
OBS: 54359.305 i  81.3900 50.7290
OBS: 54365.344 i  15.4900 35.0800
OBS: 54381.363 i  142.8399 34.0580
OBS: 54384.367 i  133.6400 33.6170
OBS: 54385.359 i  204.2999 32.8160
OBS: 54386.355 i  199.7599 37.7570
OBS: 54388.359 i  349.9899 34.4170
OBS: 54392.355 i  425.4298 47.8580
OBS: 54393.344 i  403.2198 37.2600
OBS: 54394.344 i  416.0898 46.4230
OBS: 54404.328 i  399.8698 38.2260
OBS: 54405.328 i  242.3399 62.8450
OBS: 54406.266 i  346.1199 34.6660
OBS: 54412.270 i  291.5799 37.0940
OBS: 54416.266 i  236.9799 34.2520
OBS: 54421.270 i  274.7599 41.8140
OBS: 54423.246 i  218.5199 45.9260
OBS: 54433.270 i  27.7200 53.2130
OBS: 54346.324 z  217.5401 133.1981
OBS: 54348.352 z  -88.0800 113.2701
OBS: 54358.309 z  -36.4900 136.1511
OBS: 54359.305 z  -374.6602 214.8381
OBS: 54365.344 z  -8.1900 97.5380
OBS: 54379.352 z  68.3200 122.7651
OBS: 54381.363 z  18.4400 100.6020
OBS: 54384.367 z  481.8402 113.9881
OBS: 54385.359 z  294.9401 89.1480
OBS: 54386.355 z  317.1602 124.2551
OBS: 54388.359 z  -36.7700 100.2160
OBS: 54392.355 z  387.4002 139.0211
OBS: 54393.344 z  315.2301 102.4790
OBS: 54394.344 z  267.1601 132.4521
OBS: 54403.273 z  -187.7801 319.8841
OBS: 54404.328 z  489.3202 117.3831
OBS: 54405.328 z  357.1502 121.5501
OBS: 54406.266 z  582.8603 114.4301
OBS: 54412.270 z  338.3602 126.5741
OBS: 54416.266 z  98.2000 101.4850
OBS: 54421.270 z  551.5503 149.4541
OBS: 54423.246 z  237.2801 118.8461
OBS: 54433.270 z  -302.9801 239.8991
OBS: 54346.324 u  -55.9400 78.1630
OBS: 54348.352 u  4.0300 50.8120
OBS: 54358.309 u  -24.8900 64.0600
OBS: 54359.305 u  -105.4900 89.0380
OBS: 54365.344 u  -33.4900 39.5230
OBS: 54381.363 u  -13.0200 45.2090
OBS: 54384.367 u  172.3299 47.8310
OBS: 54385.359 u  12.9500 40.0200
OBS: 54386.355 u  115.7100 51.3360
OBS: 54388.359 u  83.7000 46.1200
OBS: 54393.344 u  12.5800 44.0770
OBS: 54394.344 u  113.3200 56.8560
OBS: 54403.273 u  0.7700 153.4839
OBS: 54404.328 u  -59.4800 69.1100
OBS: 54405.328 u  49.9000 63.4520
OBS: 54406.266 u  36.6000 42.7800
OBS: 54412.270 u  27.9900 49.6250
OBS: 54416.266 u  42.7200 42.5870
OBS: 54421.270 u  112.2500 60.1680
OBS: 54423.246 u  63.9300 85.5050
OBS: 54433.270 u  -62.0100 134.1080
END_PHOTOMETRY:

# =============================================
