SURVEY: SDSS
SNID: 3901.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0251 MW E(B-V)
REDSHIFT_HELIO: 0.06282 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53656.818

NOBS: 184
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.355 g  -18.1100 26.6120
OBS: 53622.371 g  20.9900 25.3780
OBS: 53626.332 g  51.6400 20.6890
OBS: 53627.328 g  -110.2600 26.9320
OBS: 53628.316 g  12.2500 36.0460
OBS: 53634.320 g  -23.1200 46.4780
OBS: 53635.328 g  -9.1100 28.0690
OBS: 53637.320 g  136.5601 29.5040
OBS: 53638.359 g  446.0902 23.2230
OBS: 53639.363 g  713.0703 22.5330
OBS: 53640.324 g  916.9804 28.7870
OBS: 53644.313 g  2572.7312 29.3110
OBS: 53654.348 g  6332.8528 35.4660
OBS: 53655.297 g  6379.6828 103.9140
OBS: 53663.309 g  5953.8726 43.8840
OBS: 53664.320 g  5355.4923 63.3970
OBS: 53666.379 g  4857.3421 74.9890
OBS: 53668.297 g  4226.6718 54.1240
OBS: 53669.281 g  3858.3117 29.3110
OBS: 53670.301 g  3677.8816 37.5910
OBS: 53671.367 g  3215.1114 35.9630
OBS: 53673.270 g  2739.0212 26.3410
OBS: 53674.266 g  2598.9311 31.7950
OBS: 53675.266 g  2286.6210 56.3870
OBS: 53676.355 g  2045.4609 30.9120
OBS: 53677.289 g  2022.9808 23.7330
OBS: 53679.324 g  1599.5107 28.8970
OBS: 53680.273 g  1547.3407 26.7360
OBS: 53681.316 g  1416.3906 39.3850
OBS: 53685.277 g  1074.4105 44.5460
OBS: 53693.273 g  704.5803 43.5530
OBS: 53697.273 g  588.7103 26.0900
OBS: 53698.273 g  608.5603 24.8120
OBS: 53699.297 g  579.0203 24.2600
OBS: 53700.273 g  526.1102 27.2190
OBS: 53704.258 g  528.0502 28.2070
OBS: 53705.258 g  448.9802 23.7250
OBS: 53616.355 r  66.7100 33.2580
OBS: 53622.371 r  -49.0700 36.8460
OBS: 53626.332 r  36.7200 26.8050
OBS: 53627.328 r  -53.8300 37.2880
OBS: 53628.316 r  7.6400 36.4320
OBS: 53634.320 r  -118.5700 45.6500
OBS: 53635.328 r  68.9600 29.9460
OBS: 53637.320 r  156.9900 34.5550
OBS: 53638.359 r  309.9899 30.0010
OBS: 53639.363 r  694.1799 27.9860
OBS: 53640.324 r  864.3998 31.7950
OBS: 53644.313 r  2394.3596 60.8300
OBS: 53654.348 r  6086.9289 62.9000
OBS: 53655.297 r  5738.4890 80.0400
OBS: 53663.309 r  6292.1389 190.6060
OBS: 53664.320 r  5685.8790 84.4560
OBS: 53666.379 r  5465.0991 51.9980
OBS: 53668.297 r  5086.2491 66.7090
OBS: 53669.281 r  4694.5892 49.3490
OBS: 53670.301 r  4711.9092 91.6870
OBS: 53671.367 r  4349.0793 104.4660
OBS: 53673.270 r  4250.0693 45.0710
OBS: 53674.266 r  3787.8694 60.6100
OBS: 53675.266 r  3735.8994 59.8090
OBS: 53676.355 r  3681.2493 65.5780
OBS: 53677.289 r  3604.0894 32.8720
OBS: 53679.324 r  3110.2395 50.4250
OBS: 53680.273 r  3165.1394 34.8590
OBS: 53681.316 r  2905.3095 75.7900
OBS: 53685.277 r  2502.5895 74.6580
OBS: 53693.273 r  2145.7897 58.6780
OBS: 53697.273 r  1521.8497 38.8880
OBS: 53698.273 r  1554.4398 33.0370
OBS: 53699.297 r  1534.5197 35.2730
OBS: 53700.273 r  1337.7197 45.1260
OBS: 53704.258 r  1250.7198 33.9760
OBS: 53705.258 r  1099.3798 38.8880
OBS: 53616.355 i  20.9500 45.7880
OBS: 53622.371 i  -25.2200 49.8730
OBS: 53626.332 i  69.6200 39.1920
OBS: 53627.328 i  -47.4200 43.2490
OBS: 53628.316 i  68.0400 46.2300
OBS: 53634.320 i  98.7800 59.6710
OBS: 53635.328 i  48.1700 39.6610
OBS: 53637.320 i  38.9600 48.9350
OBS: 53638.359 i  285.6799 39.1920
OBS: 53639.363 i  567.4998 36.8460
OBS: 53640.324 i  671.2597 43.9940
OBS: 53644.313 i  1912.3292 49.3210
OBS: 53654.348 i  4508.0983 58.1260
OBS: 53655.297 i  4025.2284 73.2230
OBS: 53663.309 i  4211.0683 102.0370
OBS: 53664.320 i  3594.0887 63.2040
OBS: 53666.379 i  3382.1086 51.6670
OBS: 53668.297 i  3087.3488 65.9360
OBS: 53669.281 i  2746.5089 42.0620
OBS: 53670.301 i  2749.0389 59.6990
OBS: 53671.367 i  2815.6690 51.6400
