SURVEY: Jha2006_LC
SNID: sn1998es
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Jha2006_LC
MWEBV: 0.032 MW E(B-V)
REDSHIFT_HELIO: 0.010567 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 51143.125
FILTERS: UBVRIfhjkl

NOBS: 171
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 51131.340 B  NULL    100925.2579 3718.2098
OBS: 51132.250 B  NULL    124738.3146 3446.6917
OBS: 51133.270 B  NULL    145881.3876 4030.8944
OBS: 51135.170 B  NULL    192663.6956 3726.6315
OBS: 51135.290 B  NULL    188799.0821 6955.5356
OBS: 51136.250 B  NULL    205116.1629 5667.6193
OBS: 51136.340 B  NULL    203048.5415 5984.4963
OBS: 51137.220 B  NULL    220800.4110 8134.4952
OBS: 51137.270 B  NULL    231206.4136 5749.7063
OBS: 51138.140 B  NULL    243893.3079 4942.1452
OBS: 51138.290 B  NULL    235504.8620 6507.2912
OBS: 51140.280 B  NULL    264240.7990 5597.7928
OBS: 51141.320 B  NULL    261095.7961 6252.5494
OBS: 51142.260 B  NULL    263026.7221 24224.8525
OBS: 51142.340 B  NULL    257039.5025 5208.5570
OBS: 51143.240 B  NULL    258225.9480 7135.0881
OBS: 51143.360 B  NULL    257276.3584 4028.7150
OBS: 51144.220 B  NULL    246150.0180 5667.9784
OBS: 51152.290 B  NULL    188799.0821 8694.3313
OBS: 51154.280 B  NULL    165958.6438 7642.5162
OBS: 51156.180 B  NULL    144543.9358 7987.5868
OBS: 51158.150 B  NULL    111995.3219 6085.8018
OBS: 51158.250 B  NULL    123594.7089 6829.9210
OBS: 51159.210 B  NULL    102801.6016 2083.1902
OBS: 51159.250 B  NULL    104712.8250 3857.7409
OBS: 51162.200 B  NULL    80909.5692 3725.9756
OBS: 51164.120 B  NULL    61263.2285 2031.3815
OBS: 51165.190 B  NULL    58076.4256 2139.6560
OBS: 51168.210 B  NULL    44874.5262 1653.3101
OBS: 51172.250 B  NULL    32210.6786 1483.4329
OBS: 51186.150 B  NULL    17701.0846 978.3362
OBS: 51188.080 B  NULL    15718.0935 521.4745
OBS: 51190.170 B  NULL    16143.5809 1189.6010
OBS: 51195.160 B  NULL    13341.3534 626.9129
OBS: 51196.100 B  NULL    13341.3534 725.1772
OBS: 51200.110 B  NULL    13803.8386 1144.3405
OBS: 51214.120 B  NULL    12589.2503 1391.4794
OBS: 51216.100 B  NULL    10092.5258 1069.1001
OBS: 51224.130 B  NULL    9349.7471 1128.1987
OBS: 51233.100 B  NULL    6582.6365 758.0379
OBS: 51131.340 I  NULL    118032.1111 2174.1514
OBS: 51132.250 I  NULL    141905.8093 5227.8100
OBS: 51133.270 I  NULL    161435.9201 5947.2993
OBS: 51136.250 I  NULL    216770.4961 7985.8251
OBS: 51136.340 I  NULL    216970.2475 5395.3990
OBS: 51137.220 I  NULL    231206.5702 8517.6501
OBS: 51137.270 I  NULL    230144.2798 4027.2947
OBS: 51138.140 I  NULL    226986.5732 4390.1474
OBS: 51138.290 I  NULL    237684.1208 4378.1416
OBS: 51140.280 I  NULL    233560.9148 5807.9594
OBS: 51141.320 I  NULL    238561.3955 5932.3064
OBS: 51142.340 I  NULL    235071.6080 6495.0285
OBS: 51143.240 I  NULL    231206.5702 10647.0626
OBS: 51143.360 I  NULL    229086.8575 3797.8019
OBS: 51144.220 I  NULL    212031.3997 4491.4610
OBS: 51152.290 I  NULL    161435.9201 10407.7737
OBS: 51154.280 I  NULL    154170.1088 5679.6267
OBS: 51156.180 I  NULL    139315.7364 6415.4896
OBS: 51158.150 I  NULL    124165.2805 9034.1417
OBS: 51158.250 I  NULL    136772.9363 5038.7150
OBS: 51159.210 I  NULL    131461.9814 4116.6004
OBS: 51159.250 I  NULL    135518.9948 2496.2599
OBS: 51162.200 I  NULL    141905.8093 5227.8100
OBS: 51164.120 I  NULL    138803.4217 5113.5181
OBS: 51165.190 I  NULL    154170.1088 7099.5334
OBS: 51168.210 I  NULL    154170.1088 7099.5334
OBS: 51172.250 I  NULL    165958.7604 10699.3610
OBS: 51186.150 I  NULL    94623.7544 5228.9086
OBS: 51188.080 I  NULL    81808.8288 2787.7995
OBS: 51190.170 I  NULL    77268.0892 3558.1955
OBS: 51195.160 I  NULL    60589.8917 2622.7546
OBS: 51196.100 I  NULL    57491.0404 2859.2594
OBS: 51200.110 I  NULL    51050.5207 2821.0517
OBS: 51216.100 I  NULL    21938.1591 2909.5264
OBS: 51224.130 I  NULL    15834.3472 2945.8537
OBS: 51131.340 R  NULL    128233.0924 2362.1087
OBS: 51132.250 R  NULL    155596.6008 5732.2107
OBS: 51133.270 R  NULL    177010.9409 3260.6187
OBS: 51133.340 R  NULL    175226.6337 6294.0061
OBS: 51134.300 R  NULL    203610.4678 7313.5300
OBS: 51135.170 R  NULL    207969.7207 3447.8409
OBS: 51136.250 R  NULL    244343.1177 4500.9126
OBS: 51136.340 R  NULL    234855.1603 6705.4263
OBS: 51137.220 R  NULL    260615.4151 9601.1332
OBS: 51137.270 R  NULL    252580.6720 4885.2830
OBS: 51138.140 R  NULL    272144.8422 5764.9563
OBS: 51138.290 R  NULL    277971.3990 5120.3611
OBS: 51140.280 R  NULL    288403.2212 6374.9799
OBS: 51141.320 R  NULL    300054.4702 6908.8648
OBS: 51142.340 R  NULL    301717.2313 6113.5233
OBS: 51143.240 R  NULL    304789.5774 5614.3669
OBS: 51143.360 R  NULL    309599.3951 3992.1761
OBS: 51152.290 R  NULL    248885.7930 9169.0079
OBS: 51154.280 R  NULL    218776.2176 4029.9568
OBS: 51156.180 R  NULL    194088.6325 7150.2689
OBS: 51158.150 R  NULL    159661.4643 8528.8255
OBS: 51158.250 R  NULL    173780.1265 3201.1076
OBS: 51159.210 R  NULL    162181.0503 2688.7241
OBS: 51159.250 R  NULL    169044.1345 3113.8676
OBS: 51162.200 R  NULL    162929.6481 6002.3644
OBS: 51164.120 R  NULL    146285.1019 4176.6361
OBS: 51165.190 R  NULL    149968.5170 2762.4943
OBS: 51168.210 R  NULL    141905.7849 5227.8480
OBS: 51172.250 R  NULL    127057.4379 5851.0267
OBS: 51186.150 R  NULL    71121.3691 3930.1792
OBS: 51188.080 R  NULL    63503.8580 1754.6353
OBS: 51190.170 R  NULL    58613.8310 2699.1805
OBS: 51195.160 R  NULL    49934.4310 1793.5969
OBS: 51196.100 R  NULL    48439.5509 2096.8046
OBS: 51200.110 R  NULL    41686.9483 1919.6859
OBS: 51214.120 R  NULL    27797.1399 2048.0951
OBS: 51216.100 R  NULL    24888.5793 2498.5410
OBS: 51224.130 R  NULL    18281.0070 1953.0715
OBS: 51233.100 R  NULL    12167.4653 2319.6923
OBS: 51135.170 U  NULL    294577.8384 12209.0387
OBS: 51136.340 U  NULL    323593.6917 25034.6438
OBS: 51138.140 U  NULL    384768.9911 16655.7267
OBS: 51140.280 U  NULL    412667.2958 17103.2246
OBS: 51141.320 U  NULL    416869.4342 24956.0424
OBS: 51142.340 U  NULL    395548.7848 14936.5681
OBS: 51143.360 U  NULL    389403.6794 13987.2490
OBS: 51144.220 U  NULL    368468.2405 14253.3329
OBS: 51158.150 U  NULL    97364.3703 10133.2281
OBS: 51159.210 U  NULL    95940.0751 4683.6068
OBS: 51164.120 U  NULL    45164.7963 2621.4395
OBS: 51188.080 U  NULL    10774.5727 658.2664
OBS: 51195.160 U  NULL    10073.9563 782.1535
OBS: 51196.100 U  NULL    8302.3312 912.3197
OBS: 51216.100 U  NULL    6217.2748 981.3885
OBS: 51233.100 U  NULL    4293.3873 773.8927
OBS: 51130.250 V  NULL    84722.7288 9363.5825
OBS: 51131.340 V  NULL    108642.5464 4002.4548
OBS: 51132.250 V  NULL    136772.8618 6298.4316
OBS: 51133.270 V  NULL    158489.2961 5838.7915
OBS: 51135.170 V  NULL    195884.4413 2165.0470
OBS: 51135.290 V  NULL    207014.1080 11439.6245
OBS: 51136.250 V  NULL    220800.4377 8134.3248
