SURVEY: Hicken2009_LC
SNID: sn2006lf
IAUC: UNKNOWN
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.954 MW E(B-V)
REDSHIFT_HELIO: 0.013206 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54045.279

NOBS: 127
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54036.500 h  3407.2175 219.6633
OBS: 54037.199 h  4254.0233 203.7337
OBS: 54039.432 h  6403.2412 165.1268
OBS: 54040.310 h  6692.6769 258.8861
OBS: 54041.367 h  7827.0817 418.1070
OBS: 54043.395 h  8425.5807 387.9980
OBS: 54044.329 h  8790.2227 558.6098
OBS: 54050.470 h  7304.6574 255.6484
OBS: 54051.463 h  6886.5208 202.9595
OBS: 54052.416 h  6391.4569 211.9151
OBS: 54053.392 h  5964.8546 192.2771
OBS: 54055.354 h  4694.6137 103.7697
OBS: 54056.380 h  4191.7934 111.9586
OBS: 54062.222 h  2284.5458 71.5383
OBS: 54064.248 h  1874.1306 67.3169
OBS: 54070.278 h  1215.6257 198.1677
OBS: 54071.451 h  1028.0160 172.3181
OBS: 54078.326 h  832.5299 153.3520
OBS: 54081.250 h  555.1366 104.8126
OBS: 54082.254 h  559.7574 123.7288
OBS: 54084.226 h  624.0219 135.0602
OBS: 54086.233 h  458.3528 105.5357
OBS: 54089.351 h  462.5939 115.0332
OBS: 54094.804 h  394.0940 136.4732
OBS: 54039.435 f  6950.2432 1209.8666
OBS: 54039.438 f  6956.6475 1223.7961
OBS: 54040.317 f  7419.9333 1195.9519
OBS: 54036.497 j  7008.0930 212.9970
OBS: 54037.197 j  8605.9706 214.0047
OBS: 54039.429 j  11770.6344 336.0634
OBS: 54040.308 j  13816.5582 241.7759
OBS: 54041.364 j  14941.6943 206.4195
OBS: 54043.392 j  15995.5748 250.4427
OBS: 54044.326 j  16307.9687 300.3928
OBS: 54050.467 j  15907.4237 234.4118
OBS: 54051.460 j  15275.6558 196.9643
OBS: 54052.413 j  14361.5013 370.3544
OBS: 54053.389 j  13893.1218 255.9113
OBS: 54055.351 j  11694.9897 161.5663
OBS: 54056.377 j  11386.7519 188.7696
OBS: 54062.219 j  8441.1158 373.1648
OBS: 54064.245 j  7251.0326 126.8858
OBS: 54069.272 j  4920.3938 172.2039
OBS: 54070.275 j  4562.4683 172.2834
OBS: 54071.448 j  4238.3797 238.1164
OBS: 54072.268 j  4145.7189 168.0011
OBS: 54078.323 j  2797.6917 154.6004
OBS: 54080.352 j  2463.7683 122.5330
OBS: 54081.247 j  2459.2340 90.5982
OBS: 54082.251 j  2528.1326 86.1512
OBS: 54084.223 j  2361.5648 80.4750
OBS: 54086.230 j  2114.4618 103.2132
OBS: 54089.348 j  1760.3534 98.8984
OBS: 54091.347 j  1851.8246 66.5157
OBS: 54094.301 j  1440.1239 104.7820
OBS: 54095.272 j  1513.5607 68.3055
OBS: 54100.285 j  1285.8783 215.5415
OBS: 54100.293 j  1331.6799 225.6718
OBS: 54114.323 j  857.4323 191.1062
OBS: 54117.313 j  947.9815 180.7298
OBS: 54126.331 j  717.7941 144.1173
OBS: 54036.492 l  13514.5011 248.9371
OBS: 54037.193 l  15922.0879 278.6206
OBS: 54039.426 l  21340.2752 530.6686
OBS: 54040.304 l  23141.9535 404.9610
OBS: 54041.359 l  24232.6002 446.3645
OBS: 54043.387 l  22490.5470 476.4173
OBS: 54044.321 l  21597.3278 397.8228
OBS: 54050.462 l  17474.3093 289.6891
OBS: 54051.455 l  15502.4391 228.4439
OBS: 54052.408 l  14601.5859 564.8185
OBS: 54053.384 l  12717.4497 281.1065
OBS: 54055.346 l  10725.0672 217.3113
OBS: 54056.372 l  10834.2793 259.4376
OBS: 54069.268 l  12787.9233 223.7759
OBS: 54070.270 l  11868.6147 229.5509
OBS: 54071.443 l  10529.3128 300.6224
OBS: 54078.318 l  6606.9348 158.2097
OBS: 54080.347 l  5926.5237 141.9165
OBS: 54081.242 l  5691.1499 136.2803
OBS: 54082.246 l  5495.4090 126.5318
OBS: 54084.219 l  4975.0795 151.2076
OBS: 54086.225 l  4533.1493 141.9510
OBS: 54089.343 l  4085.0750 135.4447
OBS: 54091.343 l  3518.8441 168.5245
OBS: 54094.297 l  3185.6644 149.6338
OBS: 54095.267 l  2978.5166 120.7014
OBS: 54100.276 l  2620.5957 178.6041
OBS: 54100.280 l  2556.2306 167.1545
OBS: 54100.289 l  2696.4975 168.8762
OBS: 54117.293 l  1350.2059 94.5090
OBS: 54117.307 l  1462.8508 91.6154
OBS: 54126.325 l  953.2351 163.2949
OBS: 54135.197 l  551.0614 128.4045
OBS: 54036.494 k  10646.3330 235.3265
OBS: 54037.195 k  12496.8348 207.1725
OBS: 54039.428 k  17410.0509 256.5545
OBS: 54040.306 k  19072.1669 281.0475
OBS: 54041.361 k  20644.2941 266.1875
OBS: 54043.390 k  21857.4770 301.9610
OBS: 54046.430 k  22950.9167 634.1338
OBS: 54050.464 k  20796.9687 249.0021
OBS: 54051.457 k  19408.8604 250.2578
OBS: 54052.411 k  17378.0093 352.1132
OBS: 54053.386 k  16203.1713 283.5393
OBS: 54055.349 k  13918.7438 179.4683
OBS: 54056.374 k  13109.9200 193.1878
OBS: 54066.285 k  10754.7429 168.3870
OBS: 54069.270 k  9061.4986 158.5672
OBS: 54070.272 k  8495.7170 172.1402
OBS: 54071.445 k  7530.0876 208.0563
OBS: 54078.321 k  5016.4909 133.9855
OBS: 54080.350 k  4446.3130 106.4714
OBS: 54081.244 k  4297.3431 98.9463
OBS: 54082.249 k  4003.1331 88.4853
OBS: 54084.221 k  3784.4261 87.1364
OBS: 54086.228 k  3541.6043 88.0691
OBS: 54089.345 k  3296.0974 100.1783
OBS: 54091.345 k  3061.9636 124.0830
OBS: 54094.299 k  2862.8595 100.1944
OBS: 54095.270 k  2560.9437 73.1175
OBS: 54100.282 k  2183.7355 181.0098
OBS: 54100.291 k  2314.1954 213.1374
OBS: 54114.321 k  1420.3652 125.5830
OBS: 54117.310 k  1336.5956 65.2432
OBS: 54126.328 k  1052.9313 123.1582
OBS: 54135.200 k  865.3664 118.7534
END_PHOTOMETRY:

# =============================================
