SURVEY: SDSS
SNID: 12930.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0746 MW E(B-V)
REDSHIFT_HELIO: 0.14717 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53979.81

NOBS: 83
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53974.168 g  853.4004 20.6120
OBS: 53989.156 g  622.1703 24.2300
OBS: 53995.164 g  421.3102 18.0810
OBS: 53997.141 g  387.7602 21.3130
OBS: 54005.113 g  193.1301 14.7470
OBS: 54007.125 g  158.1201 18.1280
OBS: 54009.121 g  161.3801 21.5110
OBS: 54011.188 g  62.7100 33.5620
OBS: 54025.184 g  99.0000 15.5220
OBS: 54029.113 g  66.9800 14.1920
OBS: 54031.102 g  74.5800 13.7530
OBS: 54036.105 g  71.3900 23.7940
OBS: 54039.102 g  67.5600 35.0520
OBS: 54041.105 g  144.7901 56.0830
OBS: 54048.098 g  60.3500 14.4290
OBS: 54051.090 g  16.7200 40.7380
OBS: 54052.102 g  25.3700 15.5250
OBS: 54055.098 g  36.2600 16.2480
OBS: 54058.094 g  51.7900 15.2850
OBS: 54063.086 g  67.8800 18.6740
OBS: 53974.168 r  872.3998 30.4980
OBS: 53989.156 r  840.8398 28.2900
OBS: 53995.164 r  641.2799 25.8250
OBS: 53997.141 r  596.2399 29.6700
OBS: 54005.113 r  487.2299 22.3450
OBS: 54007.125 r  424.6699 24.2800
OBS: 54009.121 r  418.0599 25.6020
OBS: 54011.188 r  401.7999 32.5400
OBS: 54025.184 r  197.1500 23.8220
OBS: 54029.113 r  181.3500 23.6780
OBS: 54031.102 r  167.8800 21.1580
OBS: 54036.105 r  95.4300 31.2980
OBS: 54039.102 r  117.6900 34.9690
OBS: 54041.105 r  38.9900 54.5930
OBS: 54048.098 r  111.7600 24.5720
OBS: 54051.090 r  88.3500 71.8980
OBS: 54052.102 r  126.2800 27.4650
OBS: 54054.117 r  104.2200 38.5850
OBS: 54055.098 r  87.8400 26.5650
OBS: 54058.094 r  137.1200 24.9390
OBS: 54063.086 r  83.0200 29.3110
OBS: 53974.168 i  698.4097 37.3980
OBS: 53989.156 i  642.1798 34.3340
OBS: 53995.164 i  473.5598 33.6170
OBS: 53997.141 i  529.0498 41.3720
OBS: 54005.113 i  439.8198 30.3320
OBS: 54007.125 i  380.0398 34.2240
OBS: 54009.121 i  451.7598 34.0030
OBS: 54019.137 i  298.9699 41.5930
OBS: 54025.184 i  200.8899 38.7780
OBS: 54029.113 i  184.9899 32.6510
OBS: 54031.102 i  179.8499 29.7530
OBS: 54036.105 i  95.2500 40.1300
OBS: 54039.102 i  137.1200 37.7290
OBS: 54041.105 i  175.0199 62.7350
OBS: 54048.098 i  129.6200 33.7550
OBS: 54051.090 i  -5.7300 92.8460
OBS: 54052.102 i  93.9400 36.9560
OBS: 54055.098 i  131.7400 35.5490
OBS: 54058.094 i  94.7800 35.5210
OBS: 54063.086 i  98.9700 42.6970
OBS: 53974.168 z  452.5102 110.8971
OBS: 53989.156 z  361.4502 91.4390
OBS: 53995.164 z  418.6202 94.7780
OBS: 53997.141 z  27.9600 135.3231
OBS: 54005.113 z  265.4701 90.2800
OBS: 54007.125 z  229.3901 107.5850
OBS: 54009.121 z  226.8801 96.8480
OBS: 54011.188 z  313.6301 105.5150
OBS: 54019.137 z  149.1601 155.0291
OBS: 54025.184 z  261.3001 120.2811
OBS: 54029.113 z  101.1600 107.3920
OBS: 54031.102 z  234.2001 98.3660
OBS: 54036.105 z  363.9702 137.2271
OBS: 54039.102 z  249.0801 117.3281
OBS: 54041.105 z  318.4601 196.2911
OBS: 54048.098 z  123.0501 116.3621
OBS: 54051.090 z  -522.4002 468.3722
OBS: 54052.102 z  193.0701 145.0661
OBS: 54054.117 z  -47.9800 260.1021
OBS: 54055.098 z  8.4500 127.0701
OBS: 54058.094 z  -226.1801 141.4781
OBS: 54063.086 z  41.8300 159.0041
END_PHOTOMETRY:

# =============================================
