SURVEY: SDSS
SNID: 6933.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0236 MW E(B-V)
REDSHIFT_HELIO: 0.213 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53679.865

NOBS: 100
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.348 g  -10.3800 18.4420
OBS: 53626.324 g  -1.5200 14.0210
OBS: 53628.309 g  0.3200 32.1820
OBS: 53635.316 g  -17.5000 26.6120
OBS: 53637.309 g  31.5900 27.5890
OBS: 53639.355 g  5.0300 14.7850
OBS: 53644.301 g  -8.3600 15.0360
OBS: 53654.336 g  -3.7500 13.4220
OBS: 53663.297 g  79.9100 28.1240
OBS: 53666.367 g  154.0701 24.1690
OBS: 53668.289 g  267.1201 22.0330
OBS: 53670.293 g  315.9701 16.1540
OBS: 53673.258 g  404.5602 15.2710
OBS: 53675.258 g  504.2702 22.2430
OBS: 53677.277 g  520.3202 15.7790
OBS: 53680.266 g  476.2602 15.2570
OBS: 53693.266 g  209.1201 30.3320
OBS: 53698.262 g  142.7901 15.1800
OBS: 53699.285 g  115.0700 14.5400
OBS: 53704.246 g  56.7900 18.3680
OBS: 53616.348 r  30.5900 27.9860
OBS: 53626.324 r  -3.8800 21.6940
OBS: 53628.309 r  -17.6000 35.1900
OBS: 53635.316 r  39.4500 27.9040
OBS: 53637.309 r  -24.7900 29.8360
OBS: 53639.355 r  3.7300 20.5210
OBS: 53644.301 r  -27.0700 21.1500
OBS: 53654.336 r  13.8500 22.6430
OBS: 53663.297 r  89.8800 32.2640
OBS: 53666.367 r  159.3500 27.2800
OBS: 53668.289 r  261.7500 30.6080
OBS: 53670.293 r  321.9599 24.6850
OBS: 53673.258 r  444.3099 23.5730
OBS: 53675.258 r  491.2899 26.3390
OBS: 53677.277 r  534.7899 23.8770
OBS: 53680.266 r  508.3399 23.1180
OBS: 53693.266 r  303.1899 33.1750
OBS: 53698.262 r  307.4299 26.0600
OBS: 53699.285 r  291.9199 24.2550
OBS: 53704.246 r  298.7500 30.5530
OBS: 53616.348 i  26.2300 46.2850
OBS: 53626.324 i  29.4100 34.1690
OBS: 53628.309 i  39.3000 47.2790
OBS: 53635.316 i  13.3100 39.3020
OBS: 53637.309 i  -44.5100 46.4780
OBS: 53639.355 i  -15.0300 32.0990
OBS: 53644.301 i  -17.0700 34.5830
OBS: 53654.336 i  8.6300 37.1770
OBS: 53663.297 i  98.2000 41.1790
OBS: 53666.367 i  189.5599 38.3090
OBS: 53668.289 i  309.4099 42.5320
OBS: 53670.293 i  289.4199 37.2880
OBS: 53673.258 i  434.5698 35.5210
OBS: 53675.258 i  460.6198 39.6890
OBS: 53677.277 i  470.9398 34.6100
OBS: 53680.266 i  546.9298 36.5150
OBS: 53693.266 i  307.4099 42.8350
OBS: 53698.262 i  251.7699 39.1090
OBS: 53699.285 i  299.2499 37.8400
OBS: 53704.246 i  312.5799 52.0540
OBS: 53616.348 z  -121.3101 159.6111
OBS: 53626.324 z  -53.7400 109.7651
OBS: 53628.309 z  -130.4401 136.9511
OBS: 53635.316 z  4.6200 111.7251
OBS: 53637.309 z  250.1401 168.4701
OBS: 53639.355 z  114.4901 88.8170
OBS: 53644.301 z  107.1600 112.9941
OBS: 53654.336 z  -4.2400 114.6781
OBS: 53663.297 z  43.6700 109.8201
OBS: 53666.367 z  106.6600 108.6890
OBS: 53668.289 z  38.1600 151.2761
OBS: 53670.293 z  252.8301 109.2131
OBS: 53673.258 z  332.9502 105.6530
OBS: 53675.258 z  313.0001 118.9841
OBS: 53677.277 z  364.7002 94.7230
OBS: 53680.266 z  232.6701 103.5550
OBS: 53693.266 z  354.3102 115.3681
OBS: 53698.262 z  229.1401 117.4931
OBS: 53699.285 z  180.3501 113.2701
OBS: 53704.246 z  192.8501 183.0161
OBS: 53616.348 u  -8.4100 59.5880
OBS: 53626.324 u  28.3200 40.6550
OBS: 53628.309 u  94.8900 85.1740
OBS: 53635.316 u  67.4200 67.2060
OBS: 53637.309 u  -108.2300 74.2720
OBS: 53639.355 u  -18.5600 41.7860
OBS: 53644.301 u  13.9200 43.8290
OBS: 53654.336 u  62.2800 43.3600
OBS: 53663.297 u  12.3500 72.5050
OBS: 53666.367 u  -25.2000 73.4440
OBS: 53668.289 u  97.6700 53.5720
OBS: 53670.293 u  106.8400 42.8900
OBS: 53673.258 u  136.1100 41.5930
OBS: 53675.258 u  105.7300 42.9460
OBS: 53677.277 u  88.3700 39.6610
OBS: 53680.266 u  152.1799 42.2560
OBS: 53693.266 u  170.5699 96.5450
OBS: 53698.262 u  18.5400 47.3340
OBS: 53699.285 u  -66.4600 41.5380
OBS: 53704.246 u  -3.5500 74.1890
END_PHOTOMETRY:

# =============================================
