SURVEY: SNLS3_LC
SNID: 04D2cf
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SNLS3_LC
MWEBV: 0.0185 MW E(B-V)
REDSHIFT_HELIO: 0.369 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53075.108

NOBS: 32
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53084.460 g  51.9675 0.8619
OBS: 53105.380 g  9.1379 2.2287
OBS: 53114.320 g  5.9406 1.1461
OBS: 53118.370 g  4.4964 1.3529
OBS: 53120.370 g  3.0272 0.9300
OBS: 53136.330 g  2.8211 0.8948
OBS: 53148.290 g  2.2497 1.3446
OBS: 53330.640 g  0.2956 1.1832
OBS: 53331.610 g  1.9349 2.1279
OBS: 53080.450 i  138.0455 1.9550
OBS: 53083.390 i  132.5016 2.0419
OBS: 53093.370 i  85.1648 1.9856
OBS: 53105.320 i  57.7163 1.9589
OBS: 53114.260 i  40.3859 2.7205
OBS: 53118.350 i  33.5346 1.8624
OBS: 53135.260 i  18.3634 4.0245
OBS: 53136.270 i  19.0439 1.2861
OBS: 53147.340 i  17.4129 1.8490
OBS: 53329.590 i  2.4904 1.8496
OBS: 53330.580 i  4.1596 1.5117
OBS: 53081.360 r  131.7565 1.2871
OBS: 53084.440 r  116.6691 1.5001
OBS: 53093.420 r  63.6125 2.1685
OBS: 53105.350 r  21.8464 1.9608
OBS: 53114.300 r  18.0045 1.6804
OBS: 53120.350 r  13.2145 1.2273
OBS: 53136.310 r  7.5478 1.3804
OBS: 53148.260 r  6.2427 1.8913
OBS: 53328.570 r  4.4489 2.8087
OBS: 53330.620 r  0.7239 1.3413
OBS: 53094.420 z  70.0134 3.4619
OBS: 53151.260 z  13.1419 4.5865
END_PHOTOMETRY:

# =============================================
