SURVEY: SDSS
SNID: 3377.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.1023 MW E(B-V)
REDSHIFT_HELIO: 0.2451 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53645.895

NOBS: 101
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.461 g  7.1400 14.1810
OBS: 53628.422 g  64.1000 20.1310
OBS: 53635.434 g  308.2001 31.2160
OBS: 53639.473 g  359.1902 19.0910
OBS: 53641.473 g  387.7602 20.5810
OBS: 53644.418 g  415.1402 14.6250
OBS: 53657.430 g  232.7801 17.6970
OBS: 53663.414 g  152.3701 37.2600
OBS: 53666.484 g  80.2100 23.2590
OBS: 53668.406 g  137.3201 24.1750
OBS: 53669.492 g  82.9800 21.5690
OBS: 53670.410 g  88.1300 22.8500
OBS: 53673.379 g  54.9000 13.2480
OBS: 53675.375 g  50.7400 13.5900
OBS: 53680.383 g  58.2900 13.3110
OBS: 53683.441 g  10.6400 23.6280
OBS: 53686.383 g  29.7900 31.2430
OBS: 53693.387 g  103.0700 46.6160
OBS: 53699.406 g  26.9800 18.2460
OBS: 53704.367 g  15.1900 16.2900
OBS: 53616.461 r  -24.8800 20.6120
OBS: 53628.422 r  86.5100 23.7750
OBS: 53635.434 r  337.4799 34.3070
OBS: 53639.473 r  382.6299 24.9170
OBS: 53641.473 r  410.7999 25.8530
OBS: 53644.418 r  492.6499 22.3310
OBS: 53657.430 r  385.4599 26.5350
OBS: 53663.414 r  261.2700 41.2620
OBS: 53666.484 r  241.9600 29.8360
OBS: 53668.406 r  211.7400 30.9670
OBS: 53669.492 r  192.6300 31.6570
OBS: 53670.410 r  148.3100 29.8910
OBS: 53673.379 r  170.8700 22.3750
OBS: 53675.375 r  170.0800 24.3380
OBS: 53680.383 r  125.8100 21.3840
OBS: 53683.441 r  99.2200 47.6380
OBS: 53686.383 r  60.3300 34.6380
OBS: 53693.387 r  65.4800 50.9500
OBS: 53699.406 r  57.9200 25.9220
OBS: 53704.367 r  25.8500 25.8860
OBS: 53616.461 i  12.8900 34.5280
OBS: 53628.422 i  38.3800 42.7520
OBS: 53635.434 i  317.5499 42.8350
OBS: 53639.473 i  347.7299 37.3150
OBS: 53641.473 i  432.9598 37.5360
OBS: 53644.418 i  464.4598 32.2370
OBS: 53657.430 i  352.2699 44.1880
OBS: 53663.414 i  219.3299 50.3700
OBS: 53666.484 i  239.8699 39.3850
OBS: 53668.406 i  250.1299 43.4980
OBS: 53669.492 i  216.8899 44.0500
OBS: 53670.410 i  273.9899 45.5680
OBS: 53673.379 i  214.4699 35.7700
OBS: 53675.375 i  205.2599 38.8610
OBS: 53680.383 i  174.6899 34.3340
OBS: 53683.441 i  166.4999 68.8620
OBS: 53686.383 i  214.2699 46.2300
OBS: 53693.387 i  99.8500 56.1110
OBS: 53699.406 i  92.6500 36.6800
OBS: 53704.367 i  69.6200 38.3640
OBS: 53616.461 z  -85.4000 117.3551
OBS: 53628.422 z  17.8900 161.0461
OBS: 53635.434 z  289.8101 116.6381
OBS: 53639.473 z  144.5501 104.9630
OBS: 53641.473 z  319.7501 136.0681
OBS: 53644.418 z  323.9901 91.9080
OBS: 53657.430 z  181.6401 140.2631
OBS: 53663.414 z  202.4001 121.9641
OBS: 53666.484 z  324.9802 115.8651
OBS: 53668.406 z  106.3200 145.0931
OBS: 53669.492 z  162.4101 138.4971
OBS: 53670.410 z  187.7401 129.1961
OBS: 53673.379 z  -17.6400 102.1200
OBS: 53675.375 z  135.1701 124.1451
OBS: 53680.383 z  129.6801 99.3600
OBS: 53683.441 z  78.9800 239.5401
OBS: 53686.383 z  308.5601 119.5631
OBS: 53687.441 z  -162.4501 567.1803
OBS: 53693.387 z  263.8001 151.8831
OBS: 53699.406 z  7.9000 111.8351
OBS: 53704.367 z  -130.8001 129.3341
OBS: 53616.461 u  -41.5400 41.0410
OBS: 53628.422 u  24.9700 50.9220
OBS: 53635.434 u  20.3000 68.2550
OBS: 53639.473 u  6.4400 49.2380
OBS: 53641.473 u  69.8100 53.4890
OBS: 53644.418 u  157.8399 39.4400
OBS: 53657.430 u  53.2500 48.9900
OBS: 53663.414 u  111.8300 105.7910
OBS: 53666.484 u  43.9100 73.1950
OBS: 53668.406 u  -169.0899 73.5540
OBS: 53669.492 u  128.8700 72.3400
OBS: 53670.410 u  -30.9300 54.9240
OBS: 53673.379 u  82.0900 41.6210
OBS: 53675.375 u  -87.1500 43.8010
OBS: 53680.383 u  -13.9100 39.3300
OBS: 53683.441 u  42.1200 76.0660
OBS: 53686.383 u  9.9600 70.2970
OBS: 53693.387 u  -124.7600 122.8480
OBS: 53699.406 u  -95.6800 59.0640
OBS: 53704.367 u  -36.5400 49.0730
END_PHOTOMETRY:

# =============================================
