SURVEY: SDSS
SNID: 18375.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0175 MW E(B-V)
REDSHIFT_HELIO: 0.1085 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54383.821

NOBS: 100
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54346.328 g  126.0701 39.9370
OBS: 54348.355 g  2.8200 19.3590
OBS: 54358.313 g  -39.7100 21.1890
OBS: 54359.309 g  -37.3200 34.7760
OBS: 54365.348 g  392.0802 18.3730
OBS: 54381.367 g  2151.7510 30.4700
OBS: 54384.371 g  2153.7409 32.3470
OBS: 54386.359 g  1957.0008 46.7270
OBS: 54388.363 g  1870.6408 26.8880
OBS: 54393.348 g  1367.6706 28.6210
OBS: 54396.230 g  1157.6405 74.6030
OBS: 54403.277 g  558.5802 66.5440
OBS: 54404.332 g  542.8502 28.8970
OBS: 54405.332 g  420.9202 23.8460
OBS: 54406.270 g  384.5602 20.2360
OBS: 54412.273 g  283.6401 18.5610
OBS: 54416.266 g  202.2801 16.6650
OBS: 54421.273 g  135.1701 19.7150
OBS: 54423.250 g  99.8400 36.5420
OBS: 54431.277 g  360.8502 194.4141
OBS: 54433.270 g  112.7301 42.7250
OBS: 54346.328 r  63.0200 36.2660
OBS: 54348.355 r  -59.6700 26.6150
OBS: 54358.313 r  7.5700 28.9520
OBS: 54359.309 r  23.6600 47.9960
OBS: 54365.348 r  374.5899 23.5920
OBS: 54381.367 r  2143.8096 41.7310
OBS: 54384.371 r  2163.6496 32.8990
OBS: 54386.359 r  2199.8196 58.1810
OBS: 54388.363 r  2240.7196 49.2940
OBS: 54393.348 r  1863.7297 38.5300
OBS: 54396.230 r  1731.3297 64.9980
OBS: 54403.277 r  1049.8898 114.4300
OBS: 54404.332 r  1109.5599 31.7950
OBS: 54405.332 r  1046.9899 32.9270
OBS: 54406.270 r  1032.6199 36.8740
OBS: 54412.273 r  797.8099 33.1200
OBS: 54416.266 r  713.6399 26.8910
OBS: 54421.273 r  578.9099 31.9610
OBS: 54423.250 r  466.9999 36.6530
OBS: 54433.270 r  365.0299 45.4850
OBS: 54346.328 i  -24.2600 54.7860
OBS: 54348.355 i  21.0700 36.7910
OBS: 54358.313 i  -61.8500 44.3810
OBS: 54359.309 i  -213.9499 72.1460
OBS: 54365.348 i  355.5399 33.8650
OBS: 54381.367 i  1587.6094 38.3640
OBS: 54384.371 i  1712.1893 42.8350
OBS: 54386.359 i  1600.8294 53.4890
OBS: 54388.363 i  1574.4994 56.6630
OBS: 54393.348 i  1577.4094 45.3190
OBS: 54396.230 i  1108.3696 80.1780
OBS: 54404.332 i  998.7596 41.7590
OBS: 54405.332 i  1043.9296 44.6840
OBS: 54406.270 i  1081.1296 49.2380
OBS: 54412.273 i  900.7996 42.3660
OBS: 54416.266 i  802.0097 37.4810
OBS: 54421.273 i  657.7697 43.9670
OBS: 54423.250 i  525.1598 55.9450
OBS: 54433.270 i  346.7599 58.5120
OBS: 54346.328 z  -186.9001 156.2161
OBS: 54348.355 z  216.3301 112.4701
OBS: 54358.313 z  56.3400 138.5801
OBS: 54359.309 z  -91.9100 259.8821
OBS: 54365.348 z  411.7202 103.3620
OBS: 54381.367 z  1216.7506 109.8480
OBS: 54384.371 z  1011.3305 132.8111
OBS: 54386.359 z  1348.6506 139.8491
OBS: 54388.363 z  1223.5406 116.4171
OBS: 54393.348 z  1054.5705 110.7311
OBS: 54396.230 z  913.6504 193.8621
OBS: 54403.277 z  1055.5505 264.6561
OBS: 54404.332 z  989.9005 130.4651
OBS: 54405.332 z  982.5605 120.4461
OBS: 54406.270 z  1266.2606 128.2301
OBS: 54412.273 z  979.8104 124.3381
OBS: 54416.266 z  1025.5505 109.2131
OBS: 54421.273 z  858.2404 145.8381
OBS: 54423.250 z  736.6903 141.9191
OBS: 54431.277 z  1581.4408 778.5964
OBS: 54433.270 z  372.0102 187.1001
OBS: 54346.328 u  3.0400 92.8740
OBS: 54348.355 u  -1.8700 50.7290
OBS: 54358.313 u  -17.9800 54.5100
OBS: 54359.309 u  100.0300 89.4240
OBS: 54365.348 u  95.9000 40.9860
OBS: 54381.367 u  513.8998 48.4930
OBS: 54384.371 u  474.6998 53.6540
OBS: 54386.359 u  389.2599 57.0220
OBS: 54388.363 u  281.3999 49.2110
OBS: 54393.348 u  178.2199 44.5190
OBS: 54396.230 u  38.1500 173.4939
OBS: 54404.332 u  29.5400 67.8410
OBS: 54405.332 u  53.1300 59.3950
OBS: 54406.270 u  4.7900 47.4170
OBS: 54412.273 u  -19.5900 46.2850
OBS: 54416.266 u  58.4200 41.0410
OBS: 54421.273 u  -8.0000 51.7780
OBS: 54423.250 u  -233.9399 92.3770
OBS: 54433.270 u  35.6300 121.3020
END_PHOTOMETRY:

# =============================================
