SURVEY: SDSS
SNID: 15171.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.1069 MW E(B-V)
REDSHIFT_HELIO: 0.1392 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54029.188

NOBS: 113
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.152 g  17.2700 17.8710
OBS: 53994.145 g  33.6500 15.8670
OBS: 53998.125 g  30.1500 15.4890
OBS: 54006.117 g  22.1800 20.0210
OBS: 54008.113 g  30.3100 21.3130
OBS: 54010.109 g  69.8500 25.6510
OBS: 54012.102 g  106.2000 40.2960
OBS: 54020.105 g  846.3504 19.7400
OBS: 54022.156 g  867.6704 36.2110
OBS: 54026.109 g  1222.3006 27.8760
OBS: 54028.098 g  1255.3905 23.2920
OBS: 54030.102 g  1221.1705 20.7720
OBS: 54032.090 g  1137.5605 21.4650
OBS: 54034.160 g  1085.3505 46.6720
OBS: 54037.082 g  926.3204 22.7230
OBS: 54040.094 g  840.1404 37.3430
OBS: 54050.078 g  307.0601 21.3930
OBS: 54053.086 g  275.1301 23.1760
OBS: 54056.086 g  182.2001 21.4530
OBS: 54059.078 g  193.3101 21.0950
OBS: 54061.090 g  150.8201 21.0560
OBS: 54062.086 g  165.9301 22.2100
OBS: 54068.074 g  137.3201 46.2580
OBS: 53975.152 r  27.6100 29.7800
OBS: 53994.145 r  23.6900 27.1420
OBS: 53998.125 r  20.3600 29.6980
OBS: 54006.117 r  58.3300 22.3620
OBS: 54008.113 r  17.1400 32.4580
OBS: 54010.109 r  76.5800 24.8510
OBS: 54012.102 r  153.3800 38.5570
OBS: 54020.105 r  763.9999 29.5320
OBS: 54022.156 r  916.9098 35.7140
OBS: 54026.109 r  1097.3598 45.5120
OBS: 54028.098 r  1126.0298 41.7040
OBS: 54030.102 r  1155.4498 30.0010
OBS: 54032.090 r  1065.4799 39.7440
OBS: 54034.160 r  1104.4598 50.6460
OBS: 54037.082 r  1012.8398 32.0710
OBS: 54040.094 r  907.6598 44.7670
OBS: 54047.086 r  486.3399 44.7120
OBS: 54050.078 r  508.8099 36.9010
OBS: 54053.086 r  511.6399 39.7160
OBS: 54056.086 r  474.3799 38.8060
OBS: 54059.078 r  431.3799 33.9760
OBS: 54061.090 r  364.3599 35.4110
OBS: 54062.086 r  373.5499 36.7910
OBS: 54068.074 r  351.1499 55.3930
OBS: 53975.152 i  17.4600 41.0410
OBS: 53994.145 i  -8.7400 36.6530
OBS: 53998.125 i  38.3800 36.7080
OBS: 54008.113 i  -83.5700 40.7650
OBS: 54010.109 i  58.9700 39.1920
OBS: 54012.102 i  117.5300 44.5740
OBS: 54020.105 i  770.8397 41.6210
OBS: 54022.156 i  867.3897 44.5740
OBS: 54026.109 i  964.3796 48.9900
OBS: 54028.098 i  980.5096 47.2790
OBS: 54030.102 i  966.1596 39.4130
OBS: 54032.090 i  913.3396 42.0620
OBS: 54034.160 i  996.9196 63.4520
OBS: 54037.082 i  816.1897 40.8480
OBS: 54040.094 i  683.1197 47.8310
OBS: 54047.086 i  594.8398 63.0380
OBS: 54050.078 i  549.9698 53.0750
OBS: 54053.086 i  540.3998 57.6560
OBS: 54056.086 i  472.2498 48.2720
OBS: 54059.078 i  478.3898 46.8650
OBS: 54061.090 i  397.2898 56.5800
OBS: 54062.086 i  352.5899 55.7520
OBS: 54068.074 i  328.3199 66.4330
OBS: 53975.152 z  100.0100 149.3711
OBS: 53994.145 z  19.2600 119.1771
OBS: 53998.125 z  100.1700 122.1301
OBS: 54006.117 z  -198.0801 128.6711
OBS: 54008.113 z  35.0700 131.4861
OBS: 54010.109 z  26.1600 115.6991
OBS: 54012.102 z  28.3800 132.4521
OBS: 54020.105 z  422.7302 140.1251
OBS: 54022.156 z  629.3903 144.5691
OBS: 54026.109 z  1217.8806 168.2221
OBS: 54028.098 z  700.8703 158.3141
OBS: 54030.102 z  583.4103 123.7311
OBS: 54032.090 z  606.5603 139.6841
OBS: 54037.082 z  586.7503 127.2911
OBS: 54040.094 z  414.9602 152.8211
OBS: 54050.078 z  321.7001 175.7571
OBS: 54053.086 z  493.1002 189.9431
OBS: 54056.086 z  344.8702 163.1161
OBS: 54059.078 z  404.5302 168.4431
OBS: 54061.090 z  458.6802 173.2181
OBS: 54062.086 z  898.4304 206.8621
OBS: 54068.074 z  -41.7100 191.6541
OBS: 53975.152 u  -24.3400 53.2400
OBS: 53994.145 u  -80.5600 49.7630
OBS: 53998.125 u  -45.3500 47.0580
OBS: 54008.113 u  -24.7900 54.4820
OBS: 54010.109 u  -45.1500 56.6350
OBS: 54012.102 u  14.9400 90.0040
OBS: 54020.105 u  291.4799 53.0750
OBS: 54026.109 u  513.4298 100.6850
OBS: 54028.098 u  449.9698 62.1280
OBS: 54030.102 u  372.7299 51.6400
OBS: 54032.090 u  209.9299 55.5590
OBS: 54034.160 u  215.8699 77.9700
OBS: 54037.082 u  177.5499 50.7840
OBS: 54040.094 u  278.0399 90.4180
OBS: 54050.078 u  11.1500 56.0000
OBS: 54053.086 u  68.3000 75.9550
OBS: 54056.086 u  46.2100 69.1660
OBS: 54059.078 u  41.8400 59.5610
OBS: 54061.090 u  48.9000 63.2870
OBS: 54062.086 u  -33.2100 67.0400
OBS: 54068.074 u  -204.8499 129.6100
END_PHOTOMETRY:

# =============================================
