SURVEY: SDSS
SNID: 18612.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0262 MW E(B-V)
REDSHIFT_HELIO: 0.11493 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54383.706

NOBS: 80
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54357.316 g  14.2300 15.0390
OBS: 54362.367 g  12.7000 16.4140
OBS: 54379.359 g  1421.6206 25.0470
OBS: 54382.348 g  1570.3107 32.7890
OBS: 54385.367 g  1503.7806 23.7610
OBS: 54387.367 g  1274.0306 37.1220
OBS: 54392.359 g  1007.3104 26.4160
OBS: 54394.348 g  837.8204 23.9600
OBS: 54402.359 g  400.1102 49.3490
OBS: 54408.273 g  223.7201 16.3250
OBS: 54411.230 g  176.0601 15.8370
OBS: 54413.270 g  200.2301 20.9760
OBS: 54417.273 g  108.9100 19.1380
OBS: 54418.270 g  120.0001 18.4700
OBS: 54422.273 g  81.2800 29.1460
OBS: 54424.211 g  187.3301 33.6440
OBS: 54357.316 r  -15.7900 21.9830
OBS: 54362.367 r  -15.3200 30.3880
OBS: 54379.359 r  1278.6798 40.3790
OBS: 54382.348 r  1557.3097 46.8370
OBS: 54385.367 r  1568.8297 29.6700
OBS: 54387.367 r  1627.7097 53.0750
OBS: 54392.359 r  1332.7997 46.5610
OBS: 54394.348 r  1288.1398 41.7590
OBS: 54402.359 r  783.9699 49.9010
OBS: 54408.273 r  653.8099 28.0140
OBS: 54411.230 r  573.0699 23.3110
OBS: 54413.270 r  475.2499 32.6780
OBS: 54417.273 r  383.6899 27.0700
OBS: 54418.270 r  295.9999 28.9250
OBS: 54422.273 r  237.5200 37.2320
OBS: 54424.211 r  181.8500 37.3430
OBS: 54357.316 i  28.1800 33.9200
OBS: 54362.367 i  -42.0700 43.5530
OBS: 54379.359 i  1173.5395 53.6820
OBS: 54382.348 i  1333.8895 65.3290
OBS: 54385.367 i  1373.8095 40.2410
OBS: 54387.367 i  1278.5395 58.6780
OBS: 54392.359 i  985.9496 60.6370
OBS: 54394.348 i  887.6097 52.6330
OBS: 54402.359 i  846.8397 57.6560
OBS: 54408.273 i  725.9897 41.2070
OBS: 54411.230 i  694.5597 36.0460
OBS: 54413.270 i  626.3898 51.5290
OBS: 54417.273 i  525.6398 41.4830
OBS: 54418.270 i  402.0998 42.5040
OBS: 54422.273 i  349.0199 54.1240
OBS: 54424.211 i  370.6599 46.5340
OBS: 54357.316 z  -9.1500 95.5240
OBS: 54362.367 z  -136.1201 121.3301
OBS: 54379.359 z  828.2804 119.1771
OBS: 54382.348 z  866.2904 197.7261
OBS: 54385.367 z  924.8004 98.7250
OBS: 54387.367 z  931.7204 162.0401
OBS: 54392.359 z  435.2702 182.7671
OBS: 54394.348 z  508.9802 146.2251
OBS: 54402.359 z  891.7404 152.7941
OBS: 54408.273 z  858.2404 111.0621
OBS: 54411.230 z  767.0304 99.0290
OBS: 54413.270 z  698.2403 130.0511
OBS: 54417.273 z  527.8402 114.4571
OBS: 54418.270 z  399.7902 119.6461
OBS: 54422.273 z  306.0401 151.0551
OBS: 54424.211 z  361.0902 108.2471
OBS: 54357.316 u  4.0800 37.5910
OBS: 54362.367 u  -60.8300 42.6970
OBS: 54379.359 u  437.6799 58.5670
OBS: 54382.348 u  321.7999 71.3180
OBS: 54385.367 u  159.7699 43.6910
OBS: 54387.367 u  290.9399 69.1380
OBS: 54392.359 u  114.2900 82.6340
OBS: 54394.348 u  37.5000 58.1260
OBS: 54402.359 u  12.9800 143.1340
OBS: 54408.273 u  -23.3300 40.5720
OBS: 54411.230 u  7.6900 38.3640
OBS: 54413.270 u  80.1900 50.8670
OBS: 54417.273 u  6.3600 43.9390
OBS: 54418.270 u  -0.3700 50.1220
OBS: 54422.273 u  1.0000 65.0260
OBS: 54424.211 u  -9.0000 73.0020
END_PHOTOMETRY:

# =============================================
