SURVEY: SDSS
SNID: 16069.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0554 MW E(B-V)
REDSHIFT_HELIO: 0.12877 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54050.723

NOBS: 94
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53989.262 g  9.5200 29.9740
OBS: 53995.250 g  0.4400 12.8310
OBS: 54000.238 g  -2.5400 17.3660
OBS: 54007.289 g  -15.4800 14.5090
OBS: 54009.211 g  6.7200 17.8900
OBS: 54011.277 g  -33.7300 28.4000
OBS: 54019.227 g  9.2000 20.6590
OBS: 54025.273 g  7.2900 16.2540
OBS: 54029.203 g  6.3000 13.9660
OBS: 54031.191 g  8.1400 13.9270
OBS: 54036.195 g  169.9801 17.6780
OBS: 54039.191 g  447.3302 38.6120
OBS: 54048.188 g  879.7404 26.9930
OBS: 54052.191 g  795.6904 20.7940
OBS: 54054.211 g  830.1404 27.7660
OBS: 54055.188 g  761.9703 27.6830
OBS: 54058.184 g  683.4803 24.0150
OBS: 54060.207 g  610.2503 20.3520
OBS: 54063.176 g  505.2002 20.4130
OBS: 53989.262 r  27.6700 29.5320
OBS: 53995.250 r  -9.8500 18.3650
OBS: 54000.238 r  1.7700 28.0690
OBS: 54007.289 r  21.4500 22.4530
OBS: 54009.211 r  6.8300 24.5720
OBS: 54011.277 r  44.7600 28.0690
OBS: 54019.227 r  37.2400 23.5900
OBS: 54025.273 r  20.4500 25.5050
OBS: 54029.203 r  17.2700 21.4700
OBS: 54031.191 r  36.1100 21.6000
OBS: 54036.195 r  227.1900 26.2560
OBS: 54039.191 r  567.8099 35.1900
OBS: 54048.188 r  1168.2998 34.0580
OBS: 54052.191 r  1175.8598 37.2050
OBS: 54054.211 r  1148.0298 46.3130
OBS: 54055.188 r  1074.3498 28.3180
OBS: 54058.184 r  972.5998 30.1940
OBS: 54060.207 r  939.1398 28.6210
OBS: 54063.176 r  824.7199 29.9460
OBS: 53989.262 i  24.1200 39.3850
OBS: 53995.250 i  20.3000 29.6700
OBS: 54000.238 i  -16.5200 39.9370
OBS: 54007.289 i  32.3800 32.5130
OBS: 54009.211 i  63.8200 35.0520
OBS: 54011.277 i  -3.9900 34.0310
OBS: 54019.227 i  72.4800 33.3960
OBS: 54025.273 i  12.7100 41.0140
OBS: 54029.203 i  18.6800 33.0370
OBS: 54031.191 i  53.3200 32.7340
OBS: 54036.195 i  324.9899 38.0050
OBS: 54039.191 i  559.6998 44.7400
OBS: 54048.188 i  815.4297 36.0460
OBS: 54052.191 i  959.0596 44.1050
OBS: 54054.211 i  905.7896 51.5840
OBS: 54055.188 i  927.7596 38.9710
OBS: 54058.184 i  857.0497 42.0900
OBS: 54060.207 i  713.3897 38.3920
OBS: 54063.176 i  686.9097 44.6290
OBS: 53989.262 z  128.9601 112.3601
OBS: 53995.250 z  -83.2000 89.1200
OBS: 54000.238 z  29.3500 134.6881
OBS: 54007.289 z  64.5800 109.6551
OBS: 54009.211 z  -17.3600 107.2810
OBS: 54011.277 z  -9.1500 103.7480
OBS: 54019.227 z  -35.6500 96.5170
OBS: 54025.273 z  -125.2101 131.5691
OBS: 54029.203 z  176.0801 110.4551
OBS: 54031.191 z  11.3100 110.7591
OBS: 54036.195 z  303.2401 133.3911
OBS: 54039.191 z  538.0302 134.5221
OBS: 54048.188 z  745.0403 103.2520
OBS: 54052.191 z  605.4103 162.2881
OBS: 54054.211 z  729.8003 172.3071
OBS: 54055.188 z  557.9003 119.8121
OBS: 54058.184 z  513.8802 148.5981
OBS: 54060.207 z  517.3402 122.4061
OBS: 54063.176 z  109.7001 146.1971
OBS: 53995.250 u  6.2800 35.0240
OBS: 54000.238 u  -56.5200 49.4870
OBS: 54007.289 u  32.1100 44.2980
OBS: 54009.211 u  53.3000 46.6720
OBS: 54011.277 u  -37.7400 65.2460
OBS: 54019.227 u  77.6500 55.5040
OBS: 54025.273 u  -11.9500 50.5630
OBS: 54029.203 u  4.2100 41.7040
OBS: 54031.191 u  -36.4600 42.7250
OBS: 54036.195 u  -7.3900 44.1880
OBS: 54039.191 u  208.7699 84.0970
OBS: 54048.188 u  324.7799 62.9000
OBS: 54052.191 u  138.4300 50.8670
OBS: 54054.211 u  207.2199 66.5990
OBS: 54055.188 u  136.3600 48.0520
OBS: 54058.184 u  83.7000 50.5080
OBS: 54060.207 u  97.4800 53.1020
OBS: 54063.176 u  118.3700 56.2760
END_PHOTOMETRY:

# =============================================
