SURVEY: SDSS
SNID: 19990.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.035 MW E(B-V)
REDSHIFT_HELIO: 0.246 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54403.283

NOBS: 94
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54357.379 g  10.4100 12.0690
OBS: 54362.430 g  -0.6200 12.1720
OBS: 54376.426 g  -18.8700 17.0600
OBS: 54382.410 g  10.0700 16.0050
OBS: 54385.430 g  -5.5700 14.0870
OBS: 54387.430 g  44.3800 19.4990
OBS: 54390.422 g  44.9100 19.3480
OBS: 54391.430 g  74.9300 27.7660
OBS: 54394.410 g  200.9701 18.9470
OBS: 54396.430 g  252.9601 33.0920
OBS: 54402.422 g  236.6901 45.6780
OBS: 54408.336 g  223.3001 13.6650
OBS: 54411.293 g  181.3601 13.9770
OBS: 54413.336 g  154.6501 17.8600
OBS: 54415.348 g  132.0701 13.5740
OBS: 54417.336 g  100.7800 13.1680
OBS: 54418.336 g  67.0500 15.3900
OBS: 54422.340 g  64.2300 16.3170
OBS: 54424.273 g  20.5900 26.7860
OBS: 54357.379 r  -5.5300 18.2190
OBS: 54362.430 r  18.4300 19.1900
OBS: 54376.426 r  21.0900 20.7880
OBS: 54382.410 r  22.3700 25.1910
OBS: 54385.430 r  15.8500 20.3490
OBS: 54387.430 r  77.1000 34.8310
OBS: 54390.422 r  72.9600 36.7080
OBS: 54391.430 r  98.0900 45.7060
OBS: 54394.410 r  180.5100 29.3940
OBS: 54396.430 r  195.6900 47.1130
OBS: 54402.422 r  314.3199 40.5170
OBS: 54408.336 r  310.8499 21.5830
OBS: 54411.293 r  292.1900 20.4630
OBS: 54413.336 r  231.4400 27.2550
OBS: 54415.348 r  211.1600 20.6200
OBS: 54417.336 r  202.1500 21.8260
OBS: 54418.336 r  193.7100 26.0430
OBS: 54422.340 r  130.7300 23.8130
OBS: 54424.273 r  114.7400 34.0030
OBS: 54357.379 i  36.8400 29.9180
OBS: 54362.430 i  -22.9100 30.3320
OBS: 54376.426 i  -24.7000 31.2160
OBS: 54382.410 i  67.6200 38.9440
OBS: 54385.430 i  14.7300 29.8080
OBS: 54387.430 i  64.3600 45.2640
OBS: 54390.422 i  71.6600 47.0580
OBS: 54391.430 i  133.7599 94.4750
OBS: 54394.410 i  283.3099 40.7650
OBS: 54396.430 i  236.7599 63.4520
OBS: 54402.422 i  294.5699 49.2380
OBS: 54408.336 i  253.8799 31.8500
OBS: 54411.293 i  246.4299 30.2500
OBS: 54413.336 i  261.5499 42.4490
OBS: 54415.348 i  225.3499 30.6910
OBS: 54417.336 i  222.0099 32.2920
OBS: 54418.336 i  130.6100 42.3110
OBS: 54422.340 i  198.6399 36.9560
OBS: 54424.273 i  167.2799 43.5250
OBS: 54357.379 z  -8.6000 79.0460
OBS: 54362.430 z  180.7801 97.2900
OBS: 54376.426 z  25.3300 109.6271
OBS: 54382.410 z  88.3800 147.1631
OBS: 54385.430 z  56.6300 97.4560
OBS: 54387.430 z  -23.4200 159.6381
OBS: 54390.422 z  168.9601 175.7021
OBS: 54391.430 z  -125.0401 286.4881
OBS: 54394.410 z  6.2600 152.8211
OBS: 54396.430 z  -108.2000 191.0201
OBS: 54402.422 z  295.8501 128.5611
OBS: 54408.336 z  380.5702 102.8380
OBS: 54411.293 z  104.3200 99.9120
OBS: 54413.336 z  15.9700 145.5071
OBS: 54415.348 z  164.0401 95.3580
OBS: 54417.336 z  258.2701 108.3020
OBS: 54418.336 z  385.1102 134.6331
OBS: 54422.340 z  -49.5600 133.8051
OBS: 54424.273 z  158.5901 103.0860
OBS: 54357.379 u  -15.8400 35.9080
OBS: 54362.430 u  -25.5200 36.1840
OBS: 54376.426 u  40.0100 48.9070
OBS: 54382.410 u  -31.2400 49.6800
OBS: 54385.430 u  11.5700 41.5660
OBS: 54387.430 u  -50.9900 64.7220
OBS: 54390.422 u  111.7200 62.5970
OBS: 54394.410 u  -64.6900 59.6440
OBS: 54396.430 u  67.7600 95.1650
OBS: 54402.422 u  135.2100 136.4269
OBS: 54408.336 u  45.1700 37.4810
OBS: 54411.293 u  -2.7500 39.0820
OBS: 54413.336 u  21.9800 60.8300
OBS: 54415.348 u  16.1100 40.2130
OBS: 54417.336 u  -9.7600 38.0330
OBS: 54418.336 u  37.2400 51.7500
OBS: 54422.340 u  10.0200 53.3510
OBS: 54424.273 u  -39.6800 78.8810
END_PHOTOMETRY:

# =============================================
