SURVEY: OTHER_LOWZ_LC
SNID: sn2001el
IAUC: UNKNOWN
PHOTOMETRY_VERSION: OTHER_LOWZ_LC
MWEBV: 0.014 MW E(B-V)
REDSHIFT_HELIO: 0.003896 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52182.607

NOBS: 154
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 52171.350 B  240325.5165 6648.9482
OBS: 52174.310 B  444631.1448 12283.1459
OBS: 52177.340 B  628058.1799 18549.0131
OBS: 52178.320 B  695664.5607 22906.4426
OBS: 52179.310 B  725103.2912 25302.3011
OBS: 52183.340 B  728450.2161 23029.9508
OBS: 52183.360 B  748858.6946 21166.3626
OBS: 52184.380 B  736546.0016 20696.1433
OBS: 52186.300 B  667421.0169 18232.4012
OBS: 52189.283 B  558727.2816 14721.7185
OBS: 52189.330 B  541501.7646 14942.9182
OBS: 52190.291 B  517606.6874 16018.8105
OBS: 52191.289 B  475116.2448 13373.7020
OBS: 52192.221 B  442996.0741 12866.7056
OBS: 52192.330 B  425794.3362 13030.9960
OBS: 52193.282 B  391922.2101 11349.1870
OBS: 52194.278 B  358756.5827 10603.9067
OBS: 52195.250 B  310741.9418 11588.1160
OBS: 52195.335 B  319153.6950 9495.7654
OBS: 52197.214 B  263754.5015 7772.6022
OBS: 52198.213 B  241434.8073 7008.5494
OBS: 52198.300 B  222228.5625 6433.5697
OBS: 52201.310 B  160990.3633 4942.2634
OBS: 52204.280 B  123140.2045 3921.1995
OBS: 52207.270 B  96471.6879 2891.4548
OBS: 52210.320 B  76418.7407 2333.5858
OBS: 52213.180 B  64565.4046 2001.6968
OBS: 52216.230 B  54500.4237 1625.1364
OBS: 52222.250 B  42383.7983 1482.2719
OBS: 52225.220 B  39920.8590 1254.5048
OBS: 52228.230 B  36677.5128 1217.5870
OBS: 52231.210 B  34994.5070 1154.3943
OBS: 52234.230 B  34324.1566 512.6800
OBS: 52237.230 B  32658.7740 518.1442
OBS: 52240.230 B  31974.2141 594.8833
OBS: 52243.210 B  30394.8411 593.7959
OBS: 52246.280 B  28866.8819 1013.7447
OBS: 52171.350 I  318566.5570 4400.9969
OBS: 52174.310 I  564937.2035 7284.3002
OBS: 52177.340 I  732487.4260 10793.9347
OBS: 52183.340 I  701455.5825 10336.6494
OBS: 52186.300 I  658264.1059 4850.0900
OBS: 52189.283 I  598136.3147 1101.7671
OBS: 52189.330 I  589929.5783 4346.6012
OBS: 52190.291 I  550554.3126 1014.1211
OBS: 52191.289 I  527715.8878 9234.5004
OBS: 52192.221 I  495222.2803 6841.4957
OBS: 52192.330 I  497050.1139 7324.5304
OBS: 52193.282 I  478630.2826 1322.4555
OBS: 52194.278 I  477309.6048 6594.0322
OBS: 52195.250 I  453732.7985 11282.9734
OBS: 52195.335 I  451232.2950 6233.7741
OBS: 52197.214 I  442996.3795 6119.9949
OBS: 52198.213 I  483949.6434 6685.7643
OBS: 52198.300 I  469029.5112 3455.8095
OBS: 52201.310 I  499804.5168 5523.8394
OBS: 52204.280 I  512389.4404 11325.8563
OBS: 52207.270 I  513334.1663 5673.3692
OBS: 52210.320 I  508159.6487 4680.1504
OBS: 52213.180 I  475992.5670 3945.5024
OBS: 52216.230 I  403273.9463 3342.7378
OBS: 52222.250 I  274410.1513 4296.4397
OBS: 52225.220 I  242549.3774 2680.6557
OBS: 52228.230 I  214585.4080 2964.4973
OBS: 52231.210 I  188104.9262 2425.4249
OBS: 52234.230 I  166417.9518 1839.2512
OBS: 52237.230 I  149968.5460 1933.6944
OBS: 52240.230 I  133168.0900 1839.7172
OBS: 52243.210 I  120115.8089 2101.9066
OBS: 52246.280 I  107448.4543 2177.1206
OBS: 52171.350 R  327793.3287 12535.7014
OBS: 52174.310 R  569639.5123 22062.2006
OBS: 52177.340 R  781268.1315 33635.1658
OBS: 52183.340 R  893717.1843 50104.7499
OBS: 52186.300 R  892072.4134 33478.4689
OBS: 52189.282 R  833297.5530 28920.9764
OBS: 52189.330 R  803156.3733 29732.3446
OBS: 52190.291 R  795060.3721 28619.0827
OBS: 52191.289 R  749549.1377 27132.6436
OBS: 52192.221 R  715813.8663 25498.7584
OBS: 52192.330 R  686120.0454 25960.0986
OBS: 52193.282 R  667421.3669 22844.4122
OBS: 52194.278 R  636795.6778 22631.1565
OBS: 52195.250 R  608135.1497 27977.0362
OBS: 52195.335 R  597035.4336 21534.7135
OBS: 52197.214 R  560273.5290 20137.9048
OBS: 52198.213 R  571215.6616 19715.9134
OBS: 52198.300 R  540007.8914 19325.9705
OBS: 52201.310 R  509565.6058 18323.9430
OBS: 52204.280 R  477309.5304 18413.1160
OBS: 52207.270 R  439744.1915 16530.1762
OBS: 52210.320 R  389403.7317 14395.7395
OBS: 52213.180 R  332047.4180 12817.5370
OBS: 52216.230 R  280543.4335 10478.6886
OBS: 52222.250 R  199894.1642 8249.1602
OBS: 52225.220 R  185182.5659 7162.5977
OBS: 52228.230 R  161733.5488 6551.2852
OBS: 52231.210 R  146689.8682 6003.2653
OBS: 52234.230 R  134896.3242 2449.4748
OBS: 52237.230 R  127291.7107 2628.6594
OBS: 52240.230 R  116412.6343 2746.1118
OBS: 52243.210 R  107944.3938 2783.8904
OBS: 52246.280 R  96205.5436 2555.7181
OBS: 52178.320 U  792136.5651 55956.9530
OBS: 52179.310 U  825657.7485 57330.0292
OBS: 52183.360 U  783429.7400 47527.0461
OBS: 52184.380 U  741993.4252 45215.7951
OBS: 52189.283 U  431320.4644 27593.6719
OBS: 52190.291 U  388687.0312 25688.6910
OBS: 52191.289 U  344826.0339 22808.1378
