SURVEY: SDSS
SNID: 13025.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0783 MW E(B-V)
REDSHIFT_HELIO: 0.225 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53990.636

NOBS: 204
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.254 g  80.3600 15.5310
OBS: 53989.262 g  237.3401 27.6280
OBS: 53993.320 g  259.1101 17.4270
OBS: 53995.254 g  211.4501 13.4330
OBS: 53996.262 g  232.5701 16.1650
OBS: 53998.230 g  208.9301 14.6340
OBS: 54000.238 g  132.9301 17.4270
OBS: 54005.258 g  138.2201 14.6090
OBS: 54007.289 g  90.4800 14.4150
OBS: 54008.219 g  101.7300 16.9220
OBS: 54009.211 g  86.2500 18.4040
OBS: 54010.215 g  74.9300 22.6510
OBS: 54011.277 g  57.2300 25.1330
OBS: 54012.207 g  79.6100 40.2680
OBS: 54019.227 g  32.8200 19.3830
OBS: 54020.211 g  33.3000 18.7130
OBS: 54022.262 g  33.3400 13.6920
OBS: 54025.273 g  8.8900 15.9500
OBS: 54028.203 g  15.5200 15.8730
OBS: 54029.207 g  26.3000 13.6290
OBS: 54030.203 g  4.6700 13.1600
OBS: 54031.191 g  15.9200 13.6290
OBS: 54035.281 g  33.6200 21.3600
OBS: 54036.195 g  12.1900 16.2450
OBS: 54037.188 g  4.0000 20.6970
OBS: 54039.195 g  28.4700 30.9400
OBS: 54040.199 g  -12.4600 44.2980
OBS: 54048.188 g  64.4100 21.2110
OBS: 54050.184 g  25.5400 35.5210
OBS: 54052.191 g  18.8900 17.1590
OBS: 54053.191 g  16.6100 18.2710
OBS: 54054.211 g  20.0900 19.6930
OBS: 54055.188 g  2.7900 14.8430
OBS: 54056.191 g  -5.9100 26.0130
OBS: 54058.188 g  13.2300 17.3470
OBS: 54059.184 g  16.9900 18.6490
OBS: 54060.207 g  16.4100 15.6820
OBS: 54061.195 g  8.6100 15.4040
OBS: 54062.191 g  8.1900 19.7060
OBS: 54063.176 g  27.6400 15.6380
OBS: 54068.180 g  -2.2200 79.0460
OBS: 53975.254 r  94.4400 22.9770
OBS: 53989.262 r  366.0399 30.3880
OBS: 53993.320 r  348.8899 23.5980
OBS: 53995.254 r  301.5199 19.5850
OBS: 53996.262 r  313.1599 25.3150
OBS: 53998.230 r  315.4799 22.8560
OBS: 54000.238 r  243.9800 27.1110
OBS: 54005.258 r  281.5899 22.5710
OBS: 54007.289 r  232.5100 22.7040
OBS: 54008.219 r  229.9400 24.5860
OBS: 54009.211 r  208.4300 24.4810
OBS: 54010.215 r  204.4100 28.4560
OBS: 54011.277 r  158.1700 28.8970
OBS: 54012.207 r  213.7200 39.1090
OBS: 54019.227 r  90.2200 24.0120
OBS: 54020.211 r  122.5400 23.8550
OBS: 54022.262 r  99.9700 21.3490
OBS: 54025.273 r  63.8300 28.0420
OBS: 54028.203 r  69.9100 28.3180
OBS: 54029.207 r  67.7600 22.0550
OBS: 54030.203 r  61.0500 21.0260
OBS: 54031.191 r  67.1700 21.5560
OBS: 54035.281 r  109.8800 37.1500
OBS: 54036.195 r  81.2900 24.9150
OBS: 54037.188 r  27.0400 34.5280
OBS: 54039.195 r  28.5900 35.6320
OBS: 54040.199 r  10.7700 54.0960
OBS: 54048.188 r  45.8500 25.3700
OBS: 54050.184 r  15.6400 42.0350
OBS: 54052.191 r  53.8900 26.8520
OBS: 54053.191 r  47.2000 31.5470
OBS: 54054.211 r  -11.9100 34.3900
OBS: 54055.188 r  83.9800 24.5090
OBS: 54056.191 r  52.7600 35.9630
OBS: 54058.188 r  46.9000 25.6900
OBS: 54059.184 r  80.7400 32.2920
OBS: 54060.207 r  50.8100 25.2930
OBS: 54061.195 r  49.4800 27.4290
OBS: 54062.191 r  12.6100 32.2090
OBS: 54063.176 r  42.3300 28.9250
OBS: 54068.180 r  80.4300 74.9890
OBS: 53975.254 i  76.8300 38.5020
OBS: 53989.262 i  317.5499 36.5980
OBS: 53993.320 i  362.8599 35.1070
OBS: 53995.254 i  350.3099 29.6980
OBS: 53996.262 i  337.2599 37.9220
OBS: 53998.230 i  382.5098 34.0860
OBS: 54000.238 i  239.8699 39.9370
OBS: 54005.258 i  250.3599 35.6320
OBS: 54007.289 i  180.0199 32.3750
OBS: 54008.219 i  177.6699 36.9840
OBS: 54009.211 i  142.0300 33.5890
