SURVEY: Hicken2009_LC
SNID: sn2001v
IAUC: UNKNOWN
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.02 MW E(B-V)
REDSHIFT_HELIO: 0.015018 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 51974.003

NOBS: 189
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 51959.537 b  20417.3745 1053.0465
OBS: 51961.305 b  41228.7243 1253.0646
OBS: 51962.315 b  55667.2667 1230.4693
OBS: 51963.392 b  71252.4652 3281.1760
OBS: 51966.437 b  104231.7156 2207.9405
OBS: 51967.406 b  114498.5273 9174.4231
OBS: 51975.269 b  129300.4078 6311.5408
OBS: 51980.503 b  110866.3864 2348.4827
OBS: 51981.505 b  103371.2837 2189.7138
OBS: 51983.504 b  91622.0294 2109.5972
OBS: 51984.411 b  89784.1923 1819.2074
OBS: 51985.319 b  84255.8149 1629.5918
OBS: 51988.244 b  64744.0552 2444.8003
OBS: 51991.165 b  49023.0009 2754.1612
OBS: 51994.412 b  33759.8024 1243.7111
OBS: 51995.359 b  30535.1384 899.9316
OBS: 51996.315 b  28340.0034 1409.4617
OBS: 51998.297 b  25468.2964 703.6890
OBS: 52002.299 b  16383.2436 513.0249
OBS: 52002.315 b  16657.1193 368.1890
OBS: 52013.244 b  9647.1693 755.2286
OBS: 52020.348 b  8425.5815 651.8367
OBS: 52022.366 b  8083.5082 342.4659
OBS: 52025.188 b  7834.2948 613.3077
OBS: 52028.125 b  7762.4690 207.3278
OBS: 52031.200 b  7158.1352 243.9278
OBS: 52035.135 b  6631.3187 225.9754
OBS: 52036.158 b  7105.5859 314.1237
OBS: 52038.368 b  6303.7633 383.1806
OBS: 52051.258 b  6350.3826 543.9293
OBS: 52060.191 b  5002.6474 658.8637
OBS: 51959.543 e  25072.6343 1339.3300
OBS: 51960.411 e  35285.7985 909.9502
OBS: 51961.311 e  43571.2447 882.8405
OBS: 51963.399 e  62517.2641 10997.4744
OBS: 51966.443 e  92555.0155 1790.1066
OBS: 51966.443 e  92640.3019 1706.4344
OBS: 51967.414 e  96560.6017 2490.1048
OBS: 51975.275 e  102423.5813 4056.2812
OBS: 51977.502 e  94536.5964 4266.3421
OBS: 51980.509 e  88879.1643 1882.7273
OBS: 51980.509 e  89043.0366 1640.1728
OBS: 51980.522 e  88226.6848 1625.1355
OBS: 51981.523 e  85035.4388 1644.6705
OBS: 51983.510 e  76983.9093 1488.9458
OBS: 51983.523 e  77481.8465 1427.2156
OBS: 51984.417 e  73586.8076 1423.2424
OBS: 51985.324 e  70274.8545 1423.9091
OBS: 51988.250 e  65343.1332 1203.6205
OBS: 51991.171 e  64863.4367 1433.7414
OBS: 51994.418 e  70210.1597 1616.5889
OBS: 51995.365 e  70599.2285 1300.4378
OBS: 52002.305 e  78559.7252 10780.6727
OBS: 52002.305 e  79286.6296 10880.4250
OBS: 52002.323 e  78270.8341 1730.0985
OBS: 52020.355 e  35514.0296 654.1684
OBS: 52022.373 e  32389.1800 656.2696
OBS: 52025.195 e  29593.7475 572.3727
OBS: 52031.208 e  23878.1112 615.7687
OBS: 52035.143 e  20587.3269 701.5543
OBS: 52036.152 e  19660.7443 887.2697
OBS: 52036.167 e  20323.5687 617.6942
OBS: 52040.294 e  16842.2445 558.4214
OBS: 52051.265 e  12133.8874 324.0840
OBS: 51959.541 d  25538.7600 1317.1871
OBS: 51961.309 d  46344.6711 810.9854
OBS: 51963.398 d  70469.2761 2660.9903
OBS: 51965.328 d  95499.2196 2286.8243
OBS: 51966.442 d  101765.3183 2436.8724
OBS: 51967.412 d  111275.5673 2049.6959
OBS: 51975.273 d  139829.8230 5022.5474
OBS: 51980.507 d  126706.7637 2333.9386
OBS: 51980.521 d  128232.9995 2362.0518
OBS: 51983.509 d  108943.1225 2307.7421
OBS: 51983.521 d  109951.1564 3240.4805
OBS: 51984.415 d  104905.8715 1932.3662
OBS: 51985.323 d  101297.7536 1865.9046
OBS: 51988.248 d  87337.3093 1528.3156
OBS: 51991.169 d  77410.4882 2138.8518
OBS: 51994.417 d  71186.8552 2294.7083
OBS: 51995.363 d  76137.7094 1753.0708
OBS: 52002.304 d  67359.6477 1364.8412
OBS: 52002.304 d  67795.3350 1373.6691
OBS: 52002.321 d  65887.0112 1213.6387
OBS: 52013.250 d  38547.8192 887.5635
OBS: 52018.328 d  31390.6140 1011.8764
OBS: 52020.353 d  29539.2738 544.1134
OBS: 52022.372 d  27618.4821 508.7324
OBS: 52025.194 d  25049.5430 576.7657
OBS: 52028.130 d  23377.5941 538.2691
OBS: 52031.206 d  21379.6119 610.4093
OBS: 52034.187 d  19842.6562 1041.6800
OBS: 52035.141 d  19054.5986 491.3800
OBS: 52036.164 d  18501.1960 443.0296
OBS: 52038.373 d  17490.4031 612.1291
OBS: 52040.293 d  16039.8316 354.5444
OBS: 52051.264 d  12682.3526 315.3721
OBS: 52060.196 d  10365.7280 1584.7747
OBS: 51959.543 U  19824.4002 240.9543
OBS: 51960.413 U  30005.4444 361.6901
OBS: 51961.301 a  57174.1873 6266.4653
OBS: 51961.312 U  40364.5449 485.1629
OBS: 51962.312 a  79286.6375 7010.4664
OBS: 51962.323 U  54150.1992 401.3849
OBS: 51963.399 U  67857.8442 751.3526
