SURVEY: SDSS
SNID: 15301.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0623 MW E(B-V)
REDSHIFT_HELIO: 0.248 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54035.909

NOBS: 105
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53975.203 g  -5.7200 14.1920
OBS: 53996.211 g  -16.1000 13.6100
OBS: 53998.180 g  -12.4200 13.1510
OBS: 54008.168 g  1.6300 18.7510
OBS: 54010.164 g  34.9400 27.0950
OBS: 54012.156 g  23.7400 54.6200
OBS: 54020.160 g  69.4500 14.2750
OBS: 54022.211 g  147.0901 20.6590
OBS: 54028.152 g  409.4402 21.8260
OBS: 54030.152 g  455.2302 15.4840
OBS: 54032.145 g  545.3602 31.2160
OBS: 54037.133 g  484.2302 20.3050
OBS: 54040.148 g  427.1802 42.3110
OBS: 54050.133 g  185.7701 18.0030
OBS: 54053.137 g  138.2201 17.0490
OBS: 54056.141 g  80.6700 25.4390
OBS: 54057.109 g  101.1600 14.9560
OBS: 54059.133 g  84.8800 17.5450
OBS: 54061.145 g  73.9400 19.4390
OBS: 54062.137 g  81.1200 22.8280
OBS: 54068.129 g  69.9800 75.2100
OBS: 53975.203 r  -12.4800 21.3100
OBS: 53996.211 r  -7.4300 22.1020
OBS: 53998.180 r  -4.0200 20.5260
OBS: 54008.168 r  0.7700 24.2080
OBS: 54010.164 r  -10.3100 26.5620
OBS: 54020.160 r  92.0400 21.9970
OBS: 54022.211 r  263.4500 46.6990
OBS: 54028.152 r  434.9799 32.2640
OBS: 54030.152 r  489.4799 22.6100
OBS: 54032.145 r  595.1499 29.9740
OBS: 54034.215 r  680.8699 44.4910
OBS: 54037.133 r  532.8199 28.8420
OBS: 54040.148 r  442.6699 44.9050
OBS: 54050.133 r  377.3699 31.9610
OBS: 54053.137 r  290.8500 26.2390
OBS: 54056.141 r  236.4200 43.8560
OBS: 54057.109 r  278.2200 24.7990
OBS: 54059.133 r  256.0100 27.2330
OBS: 54061.145 r  195.8700 29.1730
OBS: 54062.137 r  173.6000 41.6760
OBS: 54068.129 r  101.7900 61.9620
OBS: 53975.203 i  -12.9400 35.0520
OBS: 53996.211 i  0.8600 33.3680
OBS: 53998.180 i  19.0600 31.5190
OBS: 54008.168 i  16.4700 36.9560
OBS: 54010.164 i  8.8000 35.9630
OBS: 54012.156 i  33.9600 63.1210
OBS: 54020.160 i  73.9000 36.3220
OBS: 54022.211 i  154.0999 53.0470
OBS: 54028.152 i  445.1298 46.4230
OBS: 54030.152 i  449.6798 34.1410
OBS: 54032.145 i  411.1198 43.8290
OBS: 54034.215 i  502.3898 57.1040
OBS: 54037.133 i  508.4598 42.1450
OBS: 54040.148 i  481.9398 57.2150
OBS: 54050.133 i  322.8899 45.2090
OBS: 54053.137 i  342.2999 41.5930
OBS: 54056.141 i  151.6399 68.2270
OBS: 54057.109 i  262.0399 38.6680
OBS: 54059.133 i  234.9999 41.5930
OBS: 54061.145 i  280.1699 49.8180
OBS: 54062.137 i  221.3899 66.0190
OBS: 54068.129 i  138.5599 80.1780
OBS: 53975.203 z  101.0000 113.5461
OBS: 53996.211 z  175.0201 98.2280
OBS: 53998.180 z  26.5700 98.6700
OBS: 54008.168 z  80.5300 112.9941
OBS: 54010.164 z  69.5200 102.9480
OBS: 54012.156 z  -14.7600 158.2581
OBS: 54020.160 z  -22.4500 112.7461
OBS: 54022.211 z  -14.3500 132.2871
OBS: 54028.152 z  186.2001 144.2651
OBS: 54030.152 z  348.0002 94.9160
OBS: 54032.145 z  376.4602 144.4581
OBS: 54037.133 z  370.1702 101.7610
OBS: 54040.148 z  129.8601 136.1781
OBS: 54050.133 z  5.3100 138.2761
OBS: 54053.137 z  191.9501 119.3981
OBS: 54056.141 z  301.6901 180.8081
OBS: 54057.109 z  364.7002 120.7221
OBS: 54059.133 z  80.2200 132.6181
OBS: 54061.145 z  314.9101 154.6431
OBS: 54062.137 z  157.6001 205.4541
OBS: 54068.129 z  298.9101 270.6181
OBS: 53975.203 u  21.0700 39.9370
OBS: 53998.180 u  -29.1200 34.3070
OBS: 54008.168 u  8.7100 50.2040
OBS: 54010.164 u  -13.3400 53.9300
OBS: 54012.156 u  -16.1300 93.5090
OBS: 54020.160 u  -5.8000 39.5230
OBS: 54022.211 u  55.0400 63.2590
OBS: 54028.152 u  164.0099 56.3590
OBS: 54030.152 u  166.7899 41.1520
OBS: 54032.145 u  170.8899 54.2890
OBS: 54034.215 u  -5.6700 72.2290
OBS: 54037.133 u  74.2200 46.9750
OBS: 54040.148 u  261.7999 89.8930
OBS: 54050.133 u  -3.6800 49.5420
OBS: 54053.137 u  45.4700 46.2580
OBS: 54056.141 u  -57.8100 86.3050
OBS: 54057.109 u  45.7600 43.0010
OBS: 54059.133 u  95.1700 53.3510
OBS: 54061.145 u  -15.4800 53.4610
OBS: 54062.137 u  190.9299 75.6790
END_PHOTOMETRY:

# =============================================
