SURVEY: SDSS
SNID: 3317.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0338 MW E(B-V)
REDSHIFT_HELIO: 0.1611 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53646.424

NOBS: 107
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 53616.391 g  13.2300 19.7750
OBS: 53626.367 g  -19.9400 23.9180
OBS: 53628.352 g  -31.2000 29.8910
OBS: 53635.359 g  333.6401 28.9520
OBS: 53637.352 g  452.7202 27.7380
OBS: 53639.398 g  634.3303 18.4920
OBS: 53641.398 g  716.3603 19.1740
OBS: 53644.344 g  784.0504 19.3230
OBS: 53657.355 g  520.3202 54.8410
OBS: 53663.340 g  224.1301 30.0560
OBS: 53666.410 g  199.4901 27.1060
OBS: 53668.332 g  142.1201 23.0050
OBS: 53669.418 g  95.6300 26.4300
OBS: 53670.336 g  137.8401 20.5040
OBS: 53673.305 g  112.5200 14.4270
OBS: 53675.301 g  81.8200 14.6670
OBS: 53677.320 g  76.9400 14.1670
OBS: 53680.309 g  62.8900 14.1950
OBS: 53686.309 g  41.4600 59.7260
OBS: 53693.309 g  108.7100 40.1860
OBS: 53698.305 g  1.5300 17.1750
OBS: 53704.293 g  27.7600 17.8600
OBS: 53616.391 r  28.2800 32.1260
OBS: 53626.367 r  -4.5800 26.2480
OBS: 53628.352 r  13.7700 33.7820
OBS: 53635.359 r  353.7499 29.6980
OBS: 53637.352 r  461.8599 33.0100
OBS: 53639.398 r  597.8999 24.7990
OBS: 53641.398 r  687.8099 24.1910
OBS: 53644.344 r  776.7799 23.3520
OBS: 53657.355 r  519.2399 56.8280
OBS: 53663.340 r  388.6799 30.6910
OBS: 53666.410 r  399.5799 29.7530
OBS: 53668.332 r  312.8699 28.8420
OBS: 53669.418 r  294.0899 33.8100
OBS: 53670.336 r  302.9099 28.3730
OBS: 53673.305 r  280.5500 29.0630
OBS: 53675.301 r  303.7599 26.2810
OBS: 53677.320 r  236.6400 21.9890
OBS: 53680.309 r  204.2200 22.7150
OBS: 53686.309 r  126.7500 59.2300
OBS: 53693.309 r  67.3000 35.4380
OBS: 53698.305 r  59.2100 24.2380
OBS: 53704.293 r  47.4400 26.0790
OBS: 53616.391 i  18.7600 46.5610
OBS: 53628.352 i  10.0300 45.4850
OBS: 53635.359 i  376.8899 36.9290
OBS: 53637.352 i  439.0098 45.6230
OBS: 53639.398 i  554.0398 34.8040
OBS: 53641.398 i  661.4197 36.2390
OBS: 53644.344 i  742.9297 35.7700
OBS: 53657.355 i  545.4198 73.6640
OBS: 53663.340 i  561.2498 39.3850
OBS: 53666.410 i  388.5698 39.2750
OBS: 53668.332 i  386.4199 47.6930
OBS: 53669.418 i  383.9299 48.0520
OBS: 53670.336 i  405.8298 41.3170
OBS: 53673.305 i  359.1799 33.7270
OBS: 53675.301 i  305.4199 38.8610
OBS: 53677.320 i  304.5699 32.7340
OBS: 53680.309 i  202.3999 33.6170
OBS: 53686.309 i  138.4300 58.3460
OBS: 53687.363 i  206.0299 188.1489
OBS: 53693.309 i  98.8700 45.3740
OBS: 53698.305 i  96.1900 36.2940
OBS: 53704.293 i  75.2800 42.1730
OBS: 53616.391 z  -237.8301 136.3441
OBS: 53628.352 z  66.6700 119.2871
OBS: 53635.359 z  268.5701 94.7230
OBS: 53637.352 z  271.1201 124.3101
OBS: 53639.398 z  458.2402 89.8100
OBS: 53641.398 z  508.0002 99.6080
OBS: 53644.344 z  535.4702 95.0270
OBS: 53657.355 z  220.9501 170.9541
OBS: 53663.340 z  87.5800 100.3260
OBS: 53666.410 z  177.3501 113.9051
OBS: 53668.332 z  448.1402 138.2211
OBS: 53669.418 z  247.2101 133.7501
OBS: 53670.336 z  213.9301 119.0661
OBS: 53673.305 z  296.1601 93.1780
OBS: 53675.301 z  319.1001 107.0600
OBS: 53677.320 z  343.1502 84.9250
OBS: 53680.309 z  244.0401 89.6720
OBS: 53686.309 z  268.5701 169.4361
OBS: 53693.309 z  136.8401 116.7481
OBS: 53698.305 z  -6.8300 104.1350
OBS: 53704.293 z  35.0700 120.2261
OBS: 53628.352 u  -23.8300 75.2380
OBS: 53635.359 u  132.0700 58.8710
OBS: 53637.352 u  142.1200 66.6820
OBS: 53639.398 u  167.0999 43.6910
OBS: 53641.398 u  213.6699 46.2300
OBS: 53644.344 u  196.8899 40.9860
OBS: 53657.355 u  39.9700 109.4620
OBS: 53663.340 u  -24.4800 68.4200
OBS: 53666.410 u  -67.2600 70.2970
OBS: 53668.332 u  90.0000 59.5330
OBS: 53669.418 u  201.7099 80.9780
OBS: 53670.336 u  -0.4500 41.6480
OBS: 53673.305 u  -35.8300 37.0670
OBS: 53675.301 u  -2.9300 41.0140
OBS: 53677.320 u  23.1400 36.3220
OBS: 53680.309 u  -9.9000 38.8610
OBS: 53686.309 u  67.8900 133.3910
OBS: 53693.309 u  0.5300 98.4770
OBS: 53698.305 u  49.4700 44.2430
OBS: 53704.293 u  76.8100 49.2110
END_PHOTOMETRY:

# =============================================
