SURVEY: SDSS
SNID: 19940.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0802 MW E(B-V)
REDSHIFT_HELIO: 0.147 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54407.664

NOBS: 78
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54348.191 g  10.2200 14.8240
OBS: 54357.160 g  -7.0600 12.8860
OBS: 54365.156 g  -21.7400 31.8500
OBS: 54379.199 g  8.5400 13.1980
OBS: 54385.203 g  4.3600 16.0600
OBS: 54387.203 g  -40.6000 16.8830
OBS: 54392.199 g  269.6001 28.5380
OBS: 54394.188 g  430.7402 53.9860
OBS: 54402.195 g  915.2904 44.6570
OBS: 54404.117 g  1030.7805 19.0740
OBS: 54408.109 g  1050.9205 21.0420
OBS: 54410.113 g  1038.4105 20.0070
OBS: 54413.109 g  923.7604 20.4850
OBS: 54418.109 g  701.9903 17.7470
OBS: 54422.113 g  473.2002 30.8290
OBS: 54348.191 r  22.8600 22.8940
OBS: 54357.160 r  4.0400 20.5260
OBS: 54365.156 r  27.6100 34.0030
OBS: 54379.199 r  2.7700 20.4930
OBS: 54385.203 r  -20.8300 22.4470
OBS: 54387.203 r  -20.6800 28.8700
OBS: 54392.199 r  332.2299 42.9730
OBS: 54394.188 r  375.6299 60.3060
OBS: 54402.195 r  1021.2698 45.3190
OBS: 54404.117 r  1076.3298 26.7110
OBS: 54408.109 r  1175.8598 27.5830
OBS: 54410.113 r  1199.9298 28.0140
OBS: 54413.109 r  1111.5998 32.7340
OBS: 54418.109 r  976.1898 25.6870
OBS: 54422.113 r  835.4299 34.4170
OBS: 54424.102 r  749.3599 37.7570
OBS: 54348.191 i  18.5000 34.9970
OBS: 54357.160 i  0.3900 32.1260
OBS: 54365.156 i  5.1500 41.8970
OBS: 54379.199 i  10.2400 30.6640
OBS: 54385.203 i  -11.2600 30.9400
OBS: 54387.203 i  28.1000 39.8820
OBS: 54392.199 i  215.2799 52.5230
OBS: 54402.195 i  847.6297 50.3420
OBS: 54404.117 i  945.0196 36.7360
OBS: 54408.109 i  975.1096 38.8060
OBS: 54410.113 i  994.1596 42.2280
OBS: 54413.109 i  932.9096 48.3280
OBS: 54418.109 i  788.8097 35.9080
OBS: 54422.113 i  605.9198 43.6630
OBS: 54424.102 i  806.4597 56.2490
OBS: 54348.191 z  -9.1500 112.3871
OBS: 54357.160 z  208.9301 103.0310
OBS: 54365.156 z  -73.0300 121.4401
OBS: 54379.199 z  36.7500 106.8400
OBS: 54385.203 z  212.4901 104.7420
OBS: 54387.203 z  -1.2400 142.0571
OBS: 54392.199 z  255.8101 167.9461
OBS: 54394.188 z  704.1803 208.1591
OBS: 54402.195 z  655.4903 147.8261
OBS: 54404.117 z  785.2204 119.4801
OBS: 54408.109 z  401.7602 125.4421
OBS: 54410.113 z  617.0003 122.9581
OBS: 54413.109 z  571.8803 137.6961
OBS: 54418.109 z  400.1802 111.6971
OBS: 54422.113 z  586.7503 142.1401
OBS: 54424.102 z  69.0700 126.7121
OBS: 54348.191 u  80.9800 50.8940
OBS: 54357.160 u  11.6500 38.6950
OBS: 54365.156 u  -116.8800 78.6320
OBS: 54379.199 u  -4.9600 44.7950
OBS: 54385.203 u  -5.9600 45.0710
OBS: 54387.203 u  -23.3300 59.5060
OBS: 54392.199 u  136.2300 95.5510
OBS: 54394.188 u  479.9898 214.4519
OBS: 54402.195 u  677.0398 131.7350
OBS: 54404.117 u  506.3698 48.5480
OBS: 54408.109 u  400.9299 49.4590
OBS: 54410.113 u  283.4899 47.1130
OBS: 54413.109 u  214.2699 50.5910
OBS: 54418.109 u  112.8900 43.0560
OBS: 54422.113 u  187.0599 78.4120
OBS: 54424.102 u  -22.7900 97.4560
END_PHOTOMETRY:

# =============================================
