SURVEY: SDSS
SNID: 18602.0
IAUC: UNKNOWN
PHOTOMETRY_VERSION: SDSS
MWEBV: 0.0749 MW E(B-V)
REDSHIFT_HELIO: 0.135 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 54393.783

NOBS: 74
NVAR: 4
VARLIST:  MJD   FLT       FLUXCAL   FLUXCALERR

OBS: 54348.258 g  12.8000 14.4930
OBS: 54357.227 g  2.0000 15.0090
OBS: 54365.223 g  -4.7000 26.6010
OBS: 54376.285 g  135.3001 19.8550
OBS: 54379.266 g  255.7801 15.3900
OBS: 54385.273 g  647.9103 18.8840
OBS: 54387.273 g  732.3803 22.5930
OBS: 54392.266 g  896.9304 32.2920
OBS: 54394.254 g  963.7404 44.7670
OBS: 54402.266 g  608.5603 44.6840
OBS: 54408.180 g  437.1402 15.0610
OBS: 54411.137 g  321.2601 18.7790
OBS: 54413.176 g  265.8901 15.0060
OBS: 54418.176 g  176.7201 15.1970
OBS: 54422.180 g  62.8900 29.6700
OBS: 54348.258 r  -13.1100 21.8730
OBS: 54357.227 r  -8.9000 21.3620
OBS: 54365.223 r  -16.3000 30.1120
OBS: 54376.285 r  166.9500 27.0120
OBS: 54379.266 r  305.4399 22.2790
OBS: 54385.273 r  624.3699 26.5460
OBS: 54387.273 r  778.9299 32.7060
OBS: 54392.266 r  916.0598 46.9750
OBS: 54394.254 r  866.7999 52.3570
OBS: 54402.266 r  906.8298 42.5870
OBS: 54408.180 r  675.2499 25.9850
OBS: 54411.137 r  550.2899 25.5880
OBS: 54413.176 r  493.5599 23.0570
OBS: 54418.176 r  413.4599 24.3710
OBS: 54422.180 r  356.7099 34.0860
OBS: 54348.258 i  2.4800 37.0670
OBS: 54357.227 i  -31.0700 32.3470
OBS: 54365.223 i  7.2000 42.6420
OBS: 54376.285 i  182.0599 40.0480
OBS: 54379.266 i  280.9499 34.6930
OBS: 54385.273 i  571.1698 38.6950
OBS: 54387.273 i  735.4297 45.4300
OBS: 54392.266 i  756.0597 49.3760
OBS: 54394.254 i  855.4797 62.2930
OBS: 54402.266 i  746.3597 56.7730
OBS: 54408.180 i  533.4698 34.5280
OBS: 54411.137 i  573.2898 40.0480
OBS: 54413.176 i  450.0998 35.2730
OBS: 54418.176 i  479.2798 37.9220
OBS: 54422.180 i  435.7698 44.1880
OBS: 54424.168 i  384.2798 44.9330
OBS: 54348.258 z  -108.3701 114.8991
OBS: 54357.227 z  -58.4100 98.5040
OBS: 54365.223 z  -150.7401 123.9241
OBS: 54376.285 z  158.3901 123.3171
OBS: 54379.266 z  365.7902 97.9520
OBS: 54385.273 z  645.6603 120.1981
OBS: 54387.273 z  575.7003 131.4041
OBS: 54392.266 z  524.8202 127.7051
OBS: 54394.254 z  812.9204 174.4601
OBS: 54402.266 z  360.0102 143.2721
OBS: 54408.180 z  522.3202 96.2960
OBS: 54411.137 z  388.5402 107.8061
OBS: 54413.176 z  318.1301 104.3830
OBS: 54418.176 z  286.2301 109.5170
OBS: 54422.180 z  363.6102 113.9601
OBS: 54348.258 u  19.2900 41.9520
OBS: 54365.223 u  17.3800 70.1590
OBS: 54376.285 u  52.3100 54.2060
OBS: 54379.266 u  32.3100 41.7040
OBS: 54385.273 u  170.4099 52.8820
OBS: 54387.273 u  230.5699 59.6160
OBS: 54402.266 u  167.5699 135.4610
OBS: 54408.180 u  60.4200 34.8860
OBS: 54411.137 u  27.5900 44.3530
OBS: 54413.176 u  72.0500 38.4740
OBS: 54418.176 u  30.5600 41.8970
OBS: 54422.180 u  -15.3600 69.3590
OBS: 54424.168 u  121.7800 88.9550
END_PHOTOMETRY:

# =============================================
