SURVEY: Hicken2009_LC
SNID: sn2003du
IAUC: UNKNOWN
RA: 0.0
DECL: 0.0
PHOTOMETRY_VERSION: Hicken2009_LC
MWEBV: 0.01 MW E(B-V)
REDSHIFT_HELIO: 0.006384 +- 0.001    (HELIO)
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 52766.411
FILTERS: UBVRIfhjklabcde

NOBS: 488
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 52753.700 B  NULL    75857.7360 1397.3302
OBS: 52754.800 B  NULL    118032.0337 2174.1874
OBS: 52754.890 B  NULL    127408.9328 2112.2255
OBS: 52755.110 B  NULL    140734.2758 1296.2357
OBS: 52758.560 B  NULL    257276.3584 3317.4284
OBS: 52758.800 B  NULL    265460.4843 4889.8599
OBS: 52759.670 B  NULL    296483.0527 6553.5339
OBS: 52760.040 B  NULL    325386.7591 5394.3571
OBS: 52761.880 B  NULL    366775.1284 7093.8948
OBS: 52763.700 B  NULL    380189.2915 7003.2012
OBS: 52763.960 B  NULL    399576.4483 3680.3199
OBS: 52764.910 B  NULL    402160.9307 4444.8721
OBS: 52765.540 B  NULL    395184.4767 10191.1010
OBS: 52765.900 B  NULL    402160.9307 7037.5350
OBS: 52767.010 B  NULL    395913.1070 5469.6919
OBS: 52768.800 B  NULL    363077.9516 6688.0102
OBS: 52769.010 B  NULL    374627.6916 3450.5396
OBS: 52769.590 B  NULL    358756.5827 11894.9942
OBS: 52770.110 B  NULL    361409.7649 3328.7912
OBS: 52770.570 B  NULL    346736.7513 5428.9791
OBS: 52770.800 B  NULL    325087.2063 5988.2143
OBS: 52771.010 B  NULL    348979.4677 3535.6900
OBS: 52771.530 B  NULL    331741.5582 10082.6806
OBS: 52772.530 B  NULL    315645.6997 9012.0600
OBS: 52773.090 B  NULL    312176.2663 2875.3170
OBS: 52773.580 B  NULL    287872.3016 9279.6142
OBS: 52774.060 B  NULL    289734.2803 2935.4472
OBS: 52774.520 B  NULL    278997.2255 7965.7012
OBS: 52774.700 B  NULL    258225.9480 4756.6059
OBS: 52774.940 B  NULL    273400.8619 2518.1748
OBS: 52775.550 B  NULL    255622.9698 13890.3221
OBS: 52775.950 B  NULL    250264.8623 3227.0171
OBS: 52776.580 B  NULL    236374.0943 3918.6856
OBS: 52776.580 B  NULL    228034.1428 27512.5580
OBS: 52777.560 B  NULL    220597.1430 9549.0150
