SURVEY: SNLS
SNID: 05D1ej
IAUC: UNKNOWN
RA: 36.5264540
DEC: -4.7294800
MWEBV: 0.023 # MW E(B-V)
REDSHIFT_HELIO: 0.31200 +- 0.00100
REDSHIFT_CMB: 0.31120 +- 0.00100
VPEC: 73.529
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53664.001
FILTERS: griz

#==============================
NOBS: 72
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53624.540 SNLS-g VOID 0.5676 1.2536
OBS: 53642.470 SNLS-g VOID -1.0262 1.3410
OBS: 53648.470 SNLS-g VOID 7.5416 1.1976
OBS: 53651.450 SNLS-g VOID 25.3469 1.0060
OBS: 53655.540 SNLS-g VOID 41.9169 1.6583
OBS: 53670.360 SNLS-g VOID 44.9403 0.9018
OBS: 53675.450 SNLS-g VOID 26.9724 1.1271
OBS: 53678.390 SNLS-g VOID 21.3112 0.9451
OBS: 53699.320 SNLS-g VOID 3.2696 1.0884
OBS: 53702.380 SNLS-g VOID 3.4758 0.8033
OBS: 53705.350 SNLS-g VOID 2.3229 0.7429
OBS: 53726.340 SNLS-g VOID 3.2550 1.2243
OBS: 53730.370 SNLS-g VOID -1.2891 2.8365
OBS: 53731.310 SNLS-g VOID 0.9131 1.4851
OBS: 53734.280 SNLS-g VOID 0.9891 0.8145
OBS: 53739.290 SNLS-g VOID 2.0929 1.5150
OBS: 53767.220 SNLS-g VOID 2.9560 1.5438
OBS: 53639.520 SNLS-i VOID 3.7972 2.2491
OBS: 53642.430 SNLS-i VOID 3.7351 3.0720
OBS: 53647.540 SNLS-i VOID 18.4439 3.1012
OBS: 53648.420 SNLS-i VOID 27.8372 2.4395
OBS: 53651.410 SNLS-i VOID 50.2699 2.9436
OBS: 53655.410 SNLS-i VOID 83.6637 2.2034
OBS: 53666.400 SNLS-i VOID 127.0484 3.7610
OBS: 53667.430 SNLS-i VOID 138.9174 2.4216
OBS: 53670.310 SNLS-i VOID 132.9517 3.5051
OBS: 53674.390 SNLS-i VOID 117.2399 2.0951
OBS: 53678.340 SNLS-i VOID 93.7949 3.6798
OBS: 53682.290 SNLS-i VOID 68.7071 8.9448
OBS: 53699.280 SNLS-i VOID 40.9621 1.8244
OBS: 53702.280 SNLS-i VOID 34.4645 3.4106
OBS: 53705.290 SNLS-i VOID 34.7542 1.8778
OBS: 53711.280 SNLS-i VOID 19.8210 3.0857
OBS: 53726.280 SNLS-i VOID 21.1120 1.4028
OBS: 53730.320 SNLS-i VOID 14.0370 3.3623
OBS: 53734.240 SNLS-i VOID 17.3124 1.3327
OBS: 53739.260 SNLS-i VOID 10.3473 2.0158
OBS: 53766.250 SNLS-i VOID 12.1049 2.8334
OBS: 53769.220 SNLS-i VOID 11.0383 2.7671
OBS: 53639.560 SNLS-r VOID -2.7622 2.5004
OBS: 53642.450 SNLS-r VOID 4.8958 2.4823
OBS: 53648.450 SNLS-r VOID 21.2716 1.8742
OBS: 53651.430 SNLS-r VOID 44.3567 2.2107
OBS: 53655.520 SNLS-r VOID 67.5432 3.0265
OBS: 53666.460 SNLS-r VOID 109.8558 8.3735
OBS: 53667.470 SNLS-r VOID 104.4440 2.1900
OBS: 53670.340 SNLS-r VOID 95.5576 2.3034
OBS: 53674.460 SNLS-r VOID 73.7410 2.4919
OBS: 53675.360 SNLS-r VOID 75.6318 2.3704
OBS: 53678.370 SNLS-r VOID 53.1309 2.2235
OBS: 53698.460 SNLS-r VOID 14.8315 2.0966
OBS: 53702.320 SNLS-r VOID 8.6511 2.1296
OBS: 53705.330 SNLS-r VOID 9.2742 1.2248
OBS: 53711.350 SNLS-r VOID 12.1382 3.6430
OBS: 53726.320 SNLS-r VOID 7.3292 1.6702
OBS: 53730.340 SNLS-r VOID 11.7367 2.6738
OBS: 53734.300 SNLS-r VOID 5.6353 1.6951
OBS: 53739.310 SNLS-r VOID 11.0731 2.2286
OBS: 53766.290 SNLS-r VOID 3.6818 3.3583
OBS: 53769.260 SNLS-r VOID 5.6100 1.7076
OBS: 53624.570 SNLS-z VOID -1.2103 6.8903
OBS: 53639.600 SNLS-z VOID -6.5199 7.4294
OBS: 53642.510 SNLS-z VOID 2.7269 7.6763
OBS: 53648.500 SNLS-z VOID 18.8664 6.6003
OBS: 53655.490 SNLS-z VOID 91.4685 7.5414
OBS: 53668.360 SNLS-z VOID 128.1982 7.1175
OBS: 53675.480 SNLS-z VOID 103.9077 5.9529
OBS: 53699.350 SNLS-z VOID 48.6166 4.2901
OBS: 53705.380 SNLS-z VOID 28.1988 3.9194
OBS: 53726.380 SNLS-z VOID 12.2936 6.4877
OBS: 53734.340 SNLS-z VOID 11.3825 7.8171
OBS: 53739.350 SNLS-z VOID 9.8757 5.7381
END_PHOTOMETRY:

# =============================================
