SURVEY: SNLS
SNID: 06D4dh
IAUC: UNKNOWN
RA: 333.5820530
DEC: -17.5850090
MWEBV: 0.022 # MW E(B-V)
REDSHIFT_HELIO: 0.30300 +- 0.00100
REDSHIFT_CMB: 0.30191 +- 0.00100
VPEC: 99.095
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53956.898
FILTERS: griz

#==============================
NOBS: 69
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53921.510 SNLS-g VOID 1.6718 2.0257
OBS: 53935.560 SNLS-g VOID 8.4369 1.6739
OBS: 53939.520 SNLS-g VOID 46.4568 1.3139
OBS: 53943.520 SNLS-g VOID 144.6444 1.4033
OBS: 53946.450 SNLS-g VOID 217.2124 1.9805
OBS: 53963.450 SNLS-g VOID 212.8265 2.1742
OBS: 53967.430 SNLS-g VOID 170.4439 1.4969
OBS: 53970.460 SNLS-g VOID 138.2835 1.2676
OBS: 53975.430 SNLS-g VOID 90.0448 1.3181
OBS: 53979.420 SNLS-g VOID 62.9504 1.1617
OBS: 53992.380 SNLS-g VOID 20.2135 1.4604
OBS: 53996.380 SNLS-g VOID 17.8921 1.2770
OBS: 54000.390 SNLS-g VOID 14.3362 1.3879
OBS: 54019.300 SNLS-g VOID 8.5544 1.3059
OBS: 54023.260 SNLS-g VOID 10.1635 1.0774
OBS: 54031.290 SNLS-g VOID 8.7543 1.8091
OBS: 54035.260 SNLS-g VOID 7.6868 1.2559
OBS: 54053.310 SNLS-g VOID 2.9808 1.8497
OBS: 54058.250 SNLS-g VOID 4.0877 1.1836
OBS: 53920.500 SNLS-i VOID -2.5404 2.0948
OBS: 53935.520 SNLS-i VOID 7.9927 2.4838
OBS: 53939.480 SNLS-i VOID 43.4795 2.3693
OBS: 53943.430 SNLS-i VOID 117.4972 1.4128
OBS: 53946.580 SNLS-i VOID 181.1138 5.6701
OBS: 53963.400 SNLS-i VOID 263.2691 2.1764
OBS: 53967.390 SNLS-i VOID 228.4039 1.9262
OBS: 53970.380 SNLS-i VOID 190.6072 1.7016
OBS: 53975.390 SNLS-i VOID 152.2004 1.8507
OBS: 53979.360 SNLS-i VOID 138.4580 1.2873
OBS: 53992.320 SNLS-i VOID 111.4734 1.5218
OBS: 53996.330 SNLS-i VOID 99.3049 1.9520
OBS: 54000.290 SNLS-i VOID 85.9829 1.4031
OBS: 54019.250 SNLS-i VOID 47.3877 1.5871
OBS: 54023.220 SNLS-i VOID 41.2896 1.8811
OBS: 54031.240 SNLS-i VOID 31.4443 3.0241
OBS: 54035.210 SNLS-i VOID 31.0176 2.0764
OBS: 54053.250 SNLS-i VOID 20.0379 2.5111
OBS: 54058.210 SNLS-i VOID 22.7614 1.7086
OBS: 53920.560 SNLS-r VOID -0.0402 1.9796
OBS: 53935.490 SNLS-r VOID 9.9213 2.9786
OBS: 53939.500 SNLS-r VOID 52.4988 1.5906
OBS: 53943.500 SNLS-r VOID 136.8288 1.4911
OBS: 53946.470 SNLS-r VOID 206.6202 1.6089
OBS: 53963.430 SNLS-r VOID 286.1570 2.3288
OBS: 53967.410 SNLS-r VOID 250.4716 1.7355
OBS: 53970.410 SNLS-r VOID 218.8597 1.8310
OBS: 53975.410 SNLS-r VOID 166.5560 1.4673
OBS: 53979.400 SNLS-r VOID 132.8626 1.5262
OBS: 53992.360 SNLS-r VOID 61.2707 1.5211
OBS: 53996.360 SNLS-r VOID 48.4168 1.2616
OBS: 54000.320 SNLS-r VOID 38.9159 1.2211
OBS: 54019.280 SNLS-r VOID 25.2556 1.3862
OBS: 54023.240 SNLS-r VOID 25.9092 1.3507
OBS: 54031.270 SNLS-r VOID 18.6035 2.7129
OBS: 54035.240 SNLS-r VOID 21.7130 1.5010
OBS: 54053.290 SNLS-r VOID 19.1265 2.3456
OBS: 54058.230 SNLS-r VOID 18.6120 1.4253
OBS: 53921.540 SNLS-z VOID 8.5572 8.6489
OBS: 53935.590 SNLS-z VOID 4.1610 5.7638
OBS: 53943.550 SNLS-z VOID 116.4946 3.4206
OBS: 53946.510 SNLS-z VOID 162.6352 4.8197
OBS: 53963.480 SNLS-z VOID 205.3400 3.7656
OBS: 53972.360 SNLS-z VOID 114.4974 7.5136
OBS: 53973.470 SNLS-z VOID 118.3455 2.9318
OBS: 53979.450 SNLS-z VOID 110.0295 3.7758
OBS: 53993.350 SNLS-z VOID 108.9166 3.4724
OBS: 54000.350 SNLS-z VOID 89.0369 3.4906
OBS: 54019.330 SNLS-z VOID 44.3233 4.0088
OBS: 54031.330 SNLS-z VOID 26.3518 5.6447
END_PHOTOMETRY:

# =============================================
