SURVEY: SNLS
SNID: 05D1cb
IAUC: UNKNOWN
RA: 36.7377330
DEC: -4.1175670
MWEBV: 0.024 # MW E(B-V)
REDSHIFT_HELIO: 0.63200 +- 0.00100
REDSHIFT_CMB: 0.63120 +- 0.00100
VPEC: 149.623
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53617.137
FILTERS: griz

#==============================
NOBS: 94
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53587.560 SNLS-g VOID 1.8849 0.7773
OBS: 53592.600 SNLS-g VOID 0.7164 0.9731
OBS: 53613.580 SNLS-g VOID 16.2918 0.7503
OBS: 53617.540 SNLS-g VOID 13.4028 0.6454
OBS: 53622.520 SNLS-g VOID 9.9010 1.3376
OBS: 53624.540 SNLS-g VOID 6.2127 0.7667
OBS: 53642.480 SNLS-g VOID 0.1827 0.9498
OBS: 53648.470 SNLS-g VOID 0.8555 0.8631
OBS: 53651.460 SNLS-g VOID 1.9152 0.8048
OBS: 53655.540 SNLS-g VOID -1.1230 1.3375
OBS: 53670.360 SNLS-g VOID 0.9734 0.7129
OBS: 53675.450 SNLS-g VOID -0.6374 0.7710
OBS: 53678.390 SNLS-g VOID 0.2196 0.7039
OBS: 53699.320 SNLS-g VOID 1.1479 0.5636
OBS: 53702.390 SNLS-g VOID -0.0571 0.6239
OBS: 53705.350 SNLS-g VOID -0.0847 0.5863
OBS: 53726.340 SNLS-g VOID -0.7072 0.8303
OBS: 53730.370 SNLS-g VOID -2.6077 3.0513
OBS: 53731.320 SNLS-g VOID -0.3307 0.9877
OBS: 53734.280 SNLS-g VOID 0.2268 0.6516
OBS: 53739.290 SNLS-g VOID -1.1996 1.3607
OBS: 53767.220 SNLS-g VOID -2.0404 1.1078
OBS: 53586.560 SNLS-i VOID -0.2364 0.9624
OBS: 53592.580 SNLS-i VOID 2.6074 1.9404
OBS: 53609.520 SNLS-i VOID 48.0850 1.4014
OBS: 53613.520 SNLS-i VOID 50.2904 2.3404
OBS: 53617.570 SNLS-i VOID 54.8824 1.2822
OBS: 53622.470 SNLS-i VOID 50.5599 1.9950
OBS: 53624.490 SNLS-i VOID 46.4553 1.1725
OBS: 53639.530 SNLS-i VOID 25.1984 1.1836
OBS: 53642.430 SNLS-i VOID 18.6447 1.8738
OBS: 53647.540 SNLS-i VOID 13.4165 1.5887
OBS: 53648.420 SNLS-i VOID 18.8024 2.1241
OBS: 53651.410 SNLS-i VOID 12.0511 1.8100
OBS: 53655.420 SNLS-i VOID 11.9653 1.4117
OBS: 53666.410 SNLS-i VOID 3.3472 2.3173
OBS: 53667.430 SNLS-i VOID 5.3037 1.1801
OBS: 53670.320 SNLS-i VOID 2.9902 2.0426
OBS: 53674.390 SNLS-i VOID 5.0312 1.3068
OBS: 53678.350 SNLS-i VOID 0.3143 2.1309
OBS: 53682.320 SNLS-i VOID 5.5747 4.2277
OBS: 53699.290 SNLS-i VOID 2.8392 1.0996
OBS: 53702.290 SNLS-i VOID 3.0989 1.9136
OBS: 53705.290 SNLS-i VOID 3.5884 1.0622
OBS: 53711.280 SNLS-i VOID 2.5658 1.9633
OBS: 53726.280 SNLS-i VOID 1.8266 0.8275
OBS: 53730.320 SNLS-i VOID 5.2333 2.1582
OBS: 53734.250 SNLS-i VOID 3.6025 0.9119
OBS: 53739.260 SNLS-i VOID 3.2091 1.3824
OBS: 53766.250 SNLS-i VOID 0.0728 1.7663
OBS: 53769.230 SNLS-i VOID 1.6719 1.1504
OBS: 53586.600 SNLS-r VOID -3.1474 0.8647
