SURVEY: SNLS
SNID: 04D4ic
IAUC: UNKNOWN
RA: 333.5910570
DEC: -17.9434870
MWEBV: 0.024 # MW E(B-V)
REDSHIFT_HELIO: 0.68700 +- 0.00100
REDSHIFT_CMB: 0.68591 +- 0.00100
VPEC: 223.838
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 53256.145
FILTERS: griz

#==============================
NOBS: 98
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 53210.570 SNLS-g VOID -0.7930 1.0009
OBS: 53231.540 SNLS-g VOID 2.2949 1.6831
OBS: 53234.540 SNLS-g VOID 0.7900 1.1401
OBS: 53258.430 SNLS-g VOID 7.1503 1.3467
OBS: 53262.360 SNLS-g VOID 3.8300 1.3468
OBS: 53266.350 SNLS-g VOID 1.6226 1.7347
OBS: 53285.350 SNLS-g VOID 1.7699 1.2200
OBS: 53287.350 SNLS-g VOID 0.0733 1.4619
OBS: 53293.310 SNLS-g VOID 1.5275 1.3203
OBS: 53317.260 SNLS-g VOID 0.7395 1.0220
OBS: 53536.540 SNLS-g VOID -3.5477 1.8735
OBS: 53551.600 SNLS-g VOID 0.8499 2.8371
OBS: 53554.590 SNLS-g VOID -5.9526 1.9387
OBS: 53582.550 SNLS-g VOID 2.8851 1.6508
OBS: 53583.400 SNLS-g VOID -0.2338 1.3561
OBS: 53586.530 SNLS-g VOID -0.4875 1.3925
OBS: 53587.390 SNLS-g VOID -1.7612 0.9304
OBS: 53209.540 SNLS-i VOID -0.7136 4.7082
OBS: 53224.550 SNLS-i VOID -3.0149 3.1080
OBS: 53227.460 SNLS-i VOID 1.1240 3.0401
OBS: 53231.480 SNLS-i VOID 7.2217 4.0733
OBS: 53234.490 SNLS-i VOID 0.0228 2.6858
OBS: 53238.390 SNLS-i VOID 7.1707 2.8617
OBS: 53253.400 SNLS-i VOID 38.5233 1.9594
OBS: 53258.390 SNLS-i VOID 38.4632 2.8276
OBS: 53262.320 SNLS-i VOID 41.9371 3.5589
OBS: 53266.310 SNLS-i VOID 28.1592 2.9574
OBS: 53270.300 SNLS-i VOID 27.9770 2.3900
OBS: 53283.240 SNLS-i VOID 13.4025 3.4805
OBS: 53287.290 SNLS-i VOID 10.5006 2.7173
OBS: 53293.240 SNLS-i VOID 5.5051 2.5947
OBS: 53296.220 SNLS-i VOID 10.0493 3.6369
OBS: 53312.240 SNLS-i VOID -1.1656 2.6500
OBS: 53315.270 SNLS-i VOID -7.2375 5.1351
OBS: 53317.210 SNLS-i VOID 3.5165 3.7075
OBS: 53321.230 SNLS-i VOID 0.5215 2.3186
OBS: 53331.220 SNLS-i VOID 2.0573 4.5099
OBS: 53345.230 SNLS-i VOID 5.9677 4.6266
OBS: 53530.560 SNLS-i VOID 0.9327 2.2716
OBS: 53535.540 SNLS-i VOID 1.7126 3.8907
OBS: 53550.540 SNLS-i VOID -3.4590 3.7011
OBS: 53554.550 SNLS-i VOID 2.0877 4.0131
OBS: 53558.530 SNLS-i VOID 0.0588 2.4299
OBS: 53564.520 SNLS-i VOID 2.7754 8.3599
OBS: 53565.480 SNLS-i VOID 2.9409 2.8486
OBS: 53577.570 SNLS-i VOID 1.5530 3.0786
OBS: 53582.460 SNLS-i VOID 0.4743 4.4024
OBS: 53586.440 SNLS-i VOID 0.6071 1.9804
OBS: 53591.430 SNLS-i VOID 4.1335 5.8398
OBS: 53209.560 SNLS-r VOID 1.3688 2.7030
OBS: 53224.600 SNLS-r VOID -8.2749 4.3332
OBS: 53227.510 SNLS-r VOID -0.5492 2.5703
OBS: 53231.510 SNLS-r VOID 3.4590 2.5753
OBS: 53234.520 SNLS-r VOID 4.6501 2.5463
OBS: 53239.460 SNLS-r VOID 11.0048 2.4381
OBS: 53253.430 SNLS-r VOID 28.0971 2.2372
OBS: 53258.450 SNLS-r VOID 27.1042 1.8052
OBS: 53262.340 SNLS-r VOID 21.5754 1.8398
OBS: 53266.330 SNLS-r VOID 16.5718 2.1367
OBS: 53270.340 SNLS-r VOID 15.7396 2.3142
OBS: 53283.300 SNLS-r VOID 7.9546 2.2117
OBS: 53287.320 SNLS-r VOID 4.0267 2.0333
OBS: 53293.290 SNLS-r VOID 3.6201 1.9470
OBS: 53296.250 SNLS-r VOID 2.4612 2.6674
OBS: 53297.230 SNLS-r VOID 0.6557 2.5697
OBS: 53312.280 SNLS-r VOID 2.5761 2.2177
OBS: 53317.240 SNLS-r VOID 0.8638 1.6026
OBS: 53321.270 SNLS-r VOID 1.1857 2.6368
OBS: 53350.210 SNLS-r VOID -4.4761 2.8784
OBS: 53529.590 SNLS-r VOID 3.6315 3.1027
OBS: 53530.590 SNLS-r VOID -0.5487 1.7506
OBS: 53535.570 SNLS-r VOID 3.1679 19.7675
OBS: 53551.580 SNLS-r VOID 2.3320 2.7602
OBS: 53554.570 SNLS-r VOID -2.6088 3.2189
OBS: 53558.560 SNLS-r VOID -6.0235 3.2044
OBS: 53564.570 SNLS-r VOID -4.1869 4.3978
OBS: 53565.560 SNLS-r VOID 5.4587 3.1074
OBS: 53577.600 SNLS-r VOID -0.2771 3.9526
OBS: 53578.490 SNLS-r VOID 1.1137 3.8369
OBS: 53579.520 SNLS-r VOID 2.7248 5.8748
OBS: 53582.490 SNLS-r VOID -1.0914 2.7941
OBS: 53586.500 SNLS-r VOID -0.2416 1.9822
OBS: 53591.460 SNLS-r VOID 3.0142 5.2384
OBS: 53228.490 SNLS-z VOID 3.8629 4.9313
OBS: 53239.420 SNLS-z VOID 22.3118 5.3801
OBS: 53268.310 SNLS-z VOID 25.1432 6.0454
OBS: 53270.380 SNLS-z VOID 28.7359 3.9331
OBS: 53283.370 SNLS-z VOID -3.4839 9.8434
OBS: 53286.220 SNLS-z VOID -3.2032 15.0298
OBS: 53290.240 SNLS-z VOID -19.8402 12.7713
OBS: 53321.290 SNLS-z VOID -7.4055 9.6866
OBS: 53322.220 SNLS-z VOID 13.0548 6.3689
OBS: 53331.280 SNLS-z VOID 9.0940 6.8927
OBS: 53550.580 SNLS-z VOID 6.2128 4.3314
OBS: 53558.600 SNLS-z VOID -2.1334 6.7022
OBS: 53565.540 SNLS-z VOID 6.5249 8.7403
OBS: 53579.560 SNLS-z VOID -1.5418 6.2063
OBS: 53587.420 SNLS-z VOID -1.7732 4.9027
END_PHOTOMETRY:

# =============================================

NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG

SPECTRUM_ID: 1
SPECTRUM_MJD:  53260.00
SPECTRUM_NLAM:     778
SPEC:   5300.85   5305.85 -5.23000e-19 5.07000e-19 1
SPEC:   5305.85   5310.85 1.13600e-18 5.06000e-19 1
SPEC:   5310.85   5315.85 7.37000e-19 4.96000e-19 1
SPEC:   5315.85   5320.85 -6.40000e-19 5.57000e-19 1
SPEC:   5320.85   5325.85 -8.84000e-19 4.78000e-19 1
SPEC:   5325.85   5330.85 -1.54000e-19 4.66000e-19 1
SPEC:   5330.85   5335.85 -6.19000e-19 4.64000e-19 1
SPEC:   5335.85   5340.85 5.60000e-19 5.29000e-19 1
SPEC:   5340.85   5345.85 -3.18000e-19 4.40000e-19 1
SPEC:   5345.85   5350.85 7.30000e-20 4.41000e-19 1
SPEC:   5350.85   5355.85 1.45000e-19 5.06000e-19 1
