SURVEY: LOWZ
SNID: 1998aq
IAUC: UNKNOWN
RA: 179.10833
DEC: 55.12744
MWEBV: 0.012 # MW E(B-V)
REDSHIFT_HELIO: 0.00370 +- 0.00100
REDSHIFT_CMB: 0.00426 +- 0.00115
VPEC: -80.468
VPEC_ERR: 250.000
REDSHIFT_Status: warning: redshift err fudged
SEARCH_PEAKMJD: 50930.933
FILTERS: ABIRUVtuvyzhjkl

#==============================
NOBS: 257
NVAR: 5
VARLIST:  MJD   FLT       FIELD    FLUXCAL   FLUXCALERR

OBS: 50920.145 Bessell-B/B VOID 379839.2872 9445.9529
OBS: 50921.143 Bessell-B/B VOID 494766.0325 10025.6642
OBS: 50922.138 Bessell-B/B VOID 604783.4193 12254.9886
OBS: 50923.161 Bessell-B/B VOID 717133.2786 12550.3271
OBS: 50923.162 Bessell-B/B VOID 713181.1834 13137.9558
OBS: 50924.150 Bessell-B/B VOID 809841.2482 15664.4172
OBS: 50924.151 Bessell-B/B VOID 818087.6920 22604.6500
OBS: 50925.274 Bessell-B/B VOID 912010.6204 25199.8566
OBS: 50925.277 Bessell-B/B VOID 907820.2536 15887.5414
OBS: 50925.291 Bessell-B/B VOID 915376.7605 36252.3661
OBS: 50926.248 Bessell-B/B VOID 979038.7740 42380.3442
OBS: 50926.248 Bessell-B/B VOID 979940.8980 38809.3570
OBS: 50928.255 Bessell-B/B VOID 1077456.8512 26794.4452
OBS: 50928.255 Bessell-B/B VOID 1086425.3345 29018.5580
OBS: 50930.270 Bessell-B/B VOID 1140774.7085 29419.5823
OBS: 50930.271 Bessell-B/B VOID 1139724.4480 29392.5004
OBS: 50931.297 Bessell-B/B VOID 1132400.0087 17732.0857
OBS: 50931.298 Bessell-B/B VOID 1131357.5612 17715.7647
OBS: 50932.247 Bessell-B/B VOID 1122018.1566 20669.3080
OBS: 50932.247 Bessell-B/B VOID 1118922.1431 19581.8490
OBS: 50934.263 Bessell-B/B VOID 1049058.8974 22223.6118
OBS: 50934.263 Bessell-B/B VOID 1046164.2412 22162.2980
OBS: 50936.172 Bessell-B/B VOID 947981.5579 23574.5291
OBS: 50936.172 Bessell-B/B VOID 946236.8739 19173.9703
OBS: 50937.317 Bessell-B/B VOID 883893.3909 19538.6955
OBS: 50937.317 Bessell-B/B VOID 884707.8708 20371.4684
OBS: 50939.252 Bessell-B/B VOID 781987.6475 33850.3768
OBS: 50939.253 Bessell-B/B VOID 774105.0084 20676.3544
OBS: 50949.201 Bessell-B/B VOID 290268.4766 5881.8124
OBS: 50949.201 Bessell-B/B VOID 291877.0065 8333.6572
OBS: 50951.246 Bessell-B/B VOID 225320.0739 4358.2809
OBS: 50951.246 Bessell-B/B VOID 223665.9504 4944.2342
OBS: 50953.207 Bessell-B/B VOID 180135.7367 3318.4493
OBS: 50953.207 Bessell-B/B VOID 178813.3229 4776.1676
OBS: 50956.156 Bessell-B/B VOID 133536.4681 3812.8001
OBS: 50956.157 Bessell-B/B VOID 130136.7246 2277.5980
OBS: 50960.196 Bessell-B/B VOID 99174.4705 1735.7420
OBS: 50960.197 Bessell-B/B VOID 98355.7748 1540.2808
OBS: 50963.146 Bessell-B/B VOID 82337.9142 1289.4754
OBS: 50963.146 Bessell-B/B VOID 82489.7328 1519.7244
OBS: 50980.180 Bessell-B/B VOID 48528.8362 1519.7936
OBS: 50982.201 Bessell-B/B VOID 48842.7238 2159.3101
OBS: 50987.192 Bessell-B/B VOID 46644.4398 558.7482
OBS: 50995.179 Bessell-B/B VOID 41995.2221 696.4168
OBS: 51010.153 Bessell-B/B VOID 35059.0287 484.6567
OBS: 51013.157 Bessell-B/B VOID 33204.7245 734.1660
