# SN x0 x1 c t0 SIM_x0 SIM_x1 SIM_c SIM_t0 SALT2_x0 SALT2_x1 SALT2_c SALT2_t0
2008bz 1.1589249600e-03 0.2372748306 -0.1263642738 54579.7930000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2008cf 2.9538408828e-03 1.4397522178 -0.1089172526 54594.8594000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2008fr 3.5489602569e-03 0.5266061141 -0.1119395861 54732.6602000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2008gb 2.7154524187e-03 0.2364452502 -0.0155584302 54747.0508000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2008gl 3.3552223539e-03 -0.9926558266 -0.0332889598 54768.0938000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009D 9.4308445344e-03 0.7646226415 -0.0548307414 54840.4766000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009ad 6.0919626381e-03 0.3004617004 -0.0553598303 54887.1094000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009an 3.0222463584e-02 -0.8662060200 -0.0218375076 54897.2500000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009ds 1.1508891750e-02 0.3650863507 -0.0525772912 54962.1680000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1981B 2.9657012654e-01 -0.2159165753 0.0459839454 44672.6445000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1981D 1.7366345552e-01 -0.6914629829 0.1602115672 44680.5312000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1989B 2.2766142129e-01 -0.5951568649 0.3629423511 47565.1410000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1990N 1.4950410870e-01 1.1965648921 0.0362476216 48083.0000000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1991T 4.7348984356e-01 1.0241411181 0.0919470419 48375.0440000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1992A 1.7214513165e-01 -1.3974814478 -0.0339654347 48640.9297000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1994D 3.4403839997e-01 -1.2695831743 -0.0880633928 49432.1610000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1996bl 3.6640075855e-03 0.0431054420 0.0107389201 50377.1133000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1997bq 3.2708613015e-02 -0.9226018808 0.0720316297 50558.5000000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1998aq 2.2478704793e-01 -0.2094962078 -0.1451030216 50931.3672000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1998bu 2.8371493169e-01 -0.3423845453 0.2205070991 50952.5740000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1998dh 4.9760133427e-02 -0.3335039119 0.0579631328 51029.6172000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1999aw 3.8301919639e-03 1.4992142512 -0.1176966079 51255.4922000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1999bp 8.1780910414e-04 0.6507972820 -0.0698217859 51264.1110000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1999cp 5.1150086295e-02 0.6789731949 -0.1556089654 51363.7969000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1999dk 2.0716709470e-02 0.4495934038 -0.0041761388 51415.1914000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1999ee 2.1228696403e-02 0.8392622741 0.2238584260 51469.6820000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2000E 1.1187943463e-01 0.5682675937 0.1437150972 51577.0340000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2001ba 5.7321805971e-03 0.3302874568 -0.1171028308 52034.8203000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2001bt 1.3277886364e-02 -0.5898862243 0.1617158169 52064.5195000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2001cz 1.7083144268e-02 0.0578224162 0.0294816747 52104.4336000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2001el 1.3142763128e-01 0.1564344935 0.1743170206 52183.0430000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2002er 3.4198342956e-02 -0.6146298623 0.0919238293 52524.7617000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2004eo 1.5999185511e-02 -1.0435473822 0.0511244346 53278.9258000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2006kf 7.4150035128e-03 -2.1339325226 -0.0902525822 54041.7383000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009kk 2.3898318652e-02 -1.1568826952 -0.1037819611 55126.8281000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009kq 2.9267834623e-02 0.0405508693 -0.0453969896 55155.3281000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009le 1.3611429518e-02 0.6302080492 0.0402021642 55166.7344000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009na 8.9420688002e-03 -0.3405830804 -0.0511231219 55201.9492000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2009nq 1.3720490869e-02 -0.1933541368 0.0403032270 55203.9688000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2010Y 1.7886809861e-02 -2.3023247491 -0.0506812107 55247.7852000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2010dt 1.6389609176e-03 0.1575319476 -0.1011611653 55361.6602000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
PTF10bjs 5.5447810447e-03 0.9275762493 0.0537162749 55261.7460000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1994S 2.2097551920e-02 0.5648571219 -0.0682923507 49518.7695000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1994ae 1.1691283477e-01 0.6834221572 -0.0420545667 49685.9531000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1995D 9.0546848795e-02 1.0681297118 -0.0442657409 49768.7539000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1995ac 2.5998772737e-03 0.4836390465 0.0548976246 49993.5156000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1995al 8.6298757021e-02 0.9470574223 0.0558613772 50029.4844000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1995bd 1.0902173732e-02 0.8643533312 0.2723175126 50086.3780000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1996X 1.1008559666e-01 -0.8135771549 -0.0413448869 50191.7969000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
1996bo 7.8386976520e-03 -0.0810778057 0.3204240708 50387.1720000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
2016W 8.5886125936e-03 -1.1798357173 0.0290503294 57417.7891000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15bc 2.6297178679e-03 0.7212652856 0.0363914728 57047.8047000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15fs 5.5137985171e-03 0.2462980249 0.0403848897 57113.3555000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15go 6.7688157797e-03 2.2863830602 0.2120885374 57122.3910000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15hg 3.1832658616e-03 -1.0719379449 -0.0016595346 57131.4648000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15jl 3.9849337573e-03 0.4477407585 -0.0834023420 57166.0312000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15kx 1.0338761914e-02 -1.2275366143 -0.1013260052 57191.6211000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15lg 9.7215651315e-03 -1.1137966361 -0.0942608467 57196.4609000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15mf 5.7168876699e-03 -0.5646369364 -0.0476384652 57212.5195000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15mg 1.8074799725e-03 -1.2178038802 -0.0436747332 57218.0781000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15np 2.0817577210e-03 -0.7841790818 0.0489722270 57241.6602000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15nq 5.1205710905e-03 -0.0964740746 -0.0829890377 57247.6211000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15nr 8.8840391460e-03 1.0999703604 0.0113250236 57250.0703000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15od 1.3732107397e-02 -0.6278789812 -0.1061729022 57256.3984000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15oh 9.7994860061e-03 -1.9863177177 0.0120852647 57255.8711000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15pm 2.4059067181e-03 0.1318855292 -0.1397852740 57278.6523000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15pn 2.4826968247e-03 0.3986652726 -0.0656138098 57280.4922000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15pr 3.1192805079e-03 -0.4046312812 -0.0741148595 57282.8711000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15so 5.5427770901e-02 -0.3193280775 -0.0314583326 57345.2852000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15ss 4.2008430920e-03 0.9343374866 -0.1189624587 57338.2148000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15tg 4.6810012011e-03 1.4488222923 -0.0702551353 57361.4219000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15ti 9.8724757718e-03 -1.2753597896 -0.0543400093 57364.1133000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15tz 4.3778377022e-03 -1.2106589795 0.0999478752 57376.1211000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-15uv 4.2568880510e-03 0.3617805431 0.2569203571 57392.4883000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16ad 1.5883992107e-02 0.4310495345 -0.0183225779 57406.4062000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16aj 3.8319562610e-03 -1.6823405936 -0.0319596578 57401.9492000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16ay 2.8503882372e-03 1.0830932405 0.2122249543 57416.6797000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16bq 5.3080892174e-03 -1.4728384753 -0.0648413671 57437.8281000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16br 5.9555443821e-03 0.7546658138 -0.0687488440 57439.7461000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16ch 1.9940004770e-03 -0.2617309868 0.2993923145 57454.8550000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16cs 1.0593709708e-02 0.6874855481 0.0042045329 57464.6133000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16ct 2.7810492074e-03 1.3346948943 -0.0097481012 57459.7617000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16db 2.7508399342e-03 -0.6277293431 -0.0010965344 57465.3164000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16dn 2.7621806872e-02 0.6182027999 -0.1076407954 57489.8711000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16dw 2.8762114482e-03 0.0500331109 0.0911441816 57482.7969000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16fo 6.8507051716e-03 0.7684509127 -0.1293003184 57539.9453000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16fs 4.8080056440e-03 -1.0484829238 -0.0384129555 57542.3438000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16hr 4.3603168912e-03 1.2384162672 0.0309024391 57597.1094000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16hz 5.7809926028e-03 0.0198694724 0.0677816294 57605.3320000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16ip 1.3718921581e-02 -1.2130106759 -0.0384041929 57619.2617000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
ASASSN-16jf 1.9959994050e-02 -1.8026310297 -0.0032832651 57629.9180000000 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.00 -9.9000000000e+01 -99.0000000000 -99.0000000000 -99.0000000000
