Parameter Name                 Value
m0                             -8.803127e+01
m0                             3.038152e+01
m0                             1.735853e+02
m0                             1.474535e+02
m0                             8.260755e+01
m0                             1.796213e+01
m0                             9.862826e+01
m0                             7.819862e+01
m0                             6.719073e+01
m0                             4.088926e+01
m0                             1.284305e+02
m0                             7.522008e+01
m0                             -1.633973e+02
m0                             -1.496800e+03
m0                             -3.079603e+03
m0                             -2.197297e+03
m0                             4.477670e+02
m0                             3.188933e+03
m0                             3.035828e+03
m0                             2.245301e+03
m0                             4.636234e+02
m0                             -1.291054e+03
m0                             -1.099610e+03
m0                             -1.143359e+03
m0                             -2.070366e+03
m0                             -2.414016e+03
m0                             -9.072578e+02
m0                             6.997293e+02
m0                             3.808153e+03
m0                             5.091168e+03
m0                             3.797824e+02
m0                             -2.804283e+03
m0                             -3.623504e+03
m0                             -4.170200e+03
m0                             -3.164477e+03
m0                             -9.548775e+02
m0                             2.538581e+03
m0                             2.970897e+03
m0                             1.142496e+03
m0                             1.386571e+03
m0                             4.092550e+03
m0                             4.876691e+03
m0                             1.614192e+03
m0                             -1.635416e+03
m0                             -2.920089e+03
m0                             -3.538073e+03
m0                             -3.298117e+03
m0                             -3.192427e+03
m0                             -2.651112e+03
m0                             -2.199140e+03
m0                             -1.378837e+03
m0                             3.579894e+02
m0                             2.649036e+03
m0                             2.896295e+03
m0                             1.083215e+03
m0                             1.033229e+01
m0                             -1.974328e+02
m0                             3.036083e+02
m0                             1.026437e+03
m0                             1.642338e+03
m0                             3.324297e+02
m0                             -5.716937e+02
m0                             -1.693488e+03
m0                             -3.846093e+03
m0                             -2.679345e+03
m0                             -1.602501e+03
m0                             -1.551732e+03
m0                             -4.128459e+02
m0                             8.233459e+02
m0                             1.596490e+03
m0                             2.792495e+03
m0                             -1.373879e+02
m0                             3.551532e+03
m0                             3.780672e+03
m0                             5.556091e+02
m0                             -9.858111e+01
m0                             -3.449072e+01
m0                             -3.877254e-01
m0                             7.666910e+01
m0                             8.219573e+01
m0                             8.424294e+01
m0                             7.289745e+01
m0                             9.651368e+01
m0                             4.849721e+01
m0                             8.426567e+01
m0                             4.392284e+01
m0                             4.700113e+01
m0                             8.575451e+01
m0                             9.246973e+01
m0                             7.427834e+01
m0                             8.262906e+01
m0                             9.080663e+01
m0                             1.354889e+02
m0                             1.121643e+02
m0                             1.017241e+02
m0                             7.842664e+01
m0                             -1.405826e+02
m0                             -3.114537e+02
m0                             -6.748233e+02
m0                             -1.328918e+03
m0                             -1.352852e+03
m0                             -1.321989e+03
m0                             -1.340216e+03
m0                             -1.345488e+03
m0                             -1.349219e+03
m0                             -1.351374e+03
m0                             -1.362495e+03
m0                             -1.619293e+03
m0                             -4.380530e+03
m0                             4.893108e+03
m0                             -1.916580e+03
m0                             2.739442e+02
m0                             -6.963533e+01
m0                             1.183208e+01
m0                             1.225057e+01
m0                             5.772649e+00
m0                             -1.450679e+01
m0                             -4.278340e+01
m0                             2.693910e+00
m0                             -5.219280e+00
m0                             1.895200e+01
m0                             -5.287905e+00
m0                             4.359066e+00
m0                             7.296490e+00
m0                             4.627082e+00
m0                             7.450545e-01
m0                             5.472286e+00
m0                             -2.292734e+00
m0                             5.366439e-01
m0                             4.923219e+00
m0                             5.090353e-01
m0                             -5.157095e+00
m0                             -3.289387e+00
m0                             -1.031518e+01
m0                             -2.559118e+00
m0                             1.349427e+00
m0                             -1.326779e+00
m0                             9.222134e-01
m0                             -8.672007e-01
m0                             -1.265104e+00
m0                             3.280718e+00
m0                             1.361646e-01
m0                             1.793387e+00
m0                             4.666860e+00
m0                             2.561183e+00
