Parameter Name                 Value
m0                             3.938741e+01
m0                             5.586560e+01
m0                             6.306036e+01
m0                             6.235821e+01
m0                             4.258371e+01
m0                             4.069085e+01
m0                             4.158848e+01
m0                             4.213801e+01
m0                             4.082559e+01
m0                             4.043786e+01
m0                             4.137854e+01
m0                             3.944115e+01
m0                             3.858371e+01
m0                             3.971099e+01
m0                             4.290717e+01
m0                             2.663993e+01
m0                             -3.952980e+01
m0                             -1.124816e+02
m0                             -1.319951e+02
m0                             -1.054637e+02
m0                             -6.327653e+01
m0                             -2.535706e+01
m0                             2.192121e+01
m0                             5.807523e+01
m0                             9.702928e+01
m0                             1.353296e+02
m0                             1.747915e+02
m0                             2.134806e+02
m0                             2.594306e+02
m0                             3.110438e+02
m0                             3.863176e+02
m0                             1.849519e+02
m0                             -7.283055e+02
m0                             -1.340508e+03
m0                             -9.322826e+02
m0                             -3.167314e+02
m0                             3.980075e+01
m0                             2.208110e+02
m0                             3.314018e+02
m0                             4.223281e+02
m0                             4.936739e+02
m0                             3.746878e+02
m0                             -2.085914e+02
m0                             -9.100973e+02
m0                             -5.102222e+02
m0                             6.231241e+01
m0                             3.629678e+02
m0                             4.404845e+02
m0                             3.670963e+02
m0                             2.330168e+02
m0                             1.052863e+02
m0                             -7.848202e+00
m0                             -9.494048e+01
m0                             -1.583835e+02
m0                             -2.040308e+02
m0                             -2.162937e+02
m0                             -2.091166e+02
m0                             -1.397432e+02
m0                             3.082206e+01
m0                             -8.174196e+01
m0                             -2.478324e+02
m0                             -5.787275e+01
m0                             1.398967e+02
m0                             1.943012e+02
m0                             8.214797e+01
m0                             -5.690836e+01
m0                             5.782940e+01
m0                             3.896243e+02
m0                             9.273144e+01
m0                             -3.027827e+02
m0                             -8.194824e+01
m0                             6.193450e+00
m0                             -8.802490e+00
m0                             -1.117401e+01
m0                             1.131205e+01
m0                             3.193092e+01
m0                             3.239398e+01
m0                             1.137932e+01
m0                             -3.647388e+00
m0                             -1.595620e+01
m0                             -1.449938e+01
m0                             -6.613878e+01
m0                             -9.385689e+01
m0                             -8.985809e+01
m0                             -1.240660e+02
m0                             -8.387887e+01
m0                             1.992901e+01
m0                             5.046175e+01
m0                             3.713756e+01
m0                             3.959804e+01
m0                             3.967404e+01
m0                             3.967424e+01
m0                             7.360705e+01
m0                             5.880875e+01
m0                             6.007534e+01
m0                             5.057670e+01
m0                             1.048525e-04
m0                             8.090518e-05
m0                             2.263961e-03
m0                             2.203082e-03
m0                             2.467373e-03
m0                             3.936534e-03
m0                             1.018078e-04
m0                             9.305180e-05
m0                             7.837777e-05
m0                             1.088952e-02
m0                             8.028236e-05
m0                             9.904304e-05
m0                             9.692124e-05
m0                             1.528052e-03
m0                             2.528315e-01
m0                             3.843495e+00
m0                             1.742279e+01
m0                             3.351951e+01
m0                             3.731725e+01
m0                             3.168391e+01
m0                             2.355887e+01
m0                             1.421363e+01
m0                             4.749815e+00
m0                             -4.002770e+00
m0                             -1.267917e+01
m0                             -2.147222e+01
m0                             -3.012470e+01
m0                             -3.834439e+01
m0                             -4.787884e+01
m0                             -6.030526e+01
m0                             -7.776002e+01
m0                             -4.457829e+01
m0                             1.203272e+02
m0                             2.309495e+02
m0                             1.564903e+02
m0                             4.492896e+01
m0                             -1.943078e+01
m0                             -5.015450e+01
m0                             -6.838225e+01
m0                             -8.287175e+01
m0                             -9.542762e+01
m0                             -6.723862e+01
m0                             5.648630e+01
m0                             1.998938e+02
m0                             1.141104e+02
m0                             -4.789170e+00
m0                             -6.800742e+01
m0                             -8.392061e+01
m0                             -6.987640e+01
m0                             -4.481797e+01
m0                             -2.120987e+01
m0                             -1.017022e+00
m0                             1.591896e+01
m0                             2.791457e+01
m0                             3.584008e+01
