SURVEY: FOUNDATION
SNTYPE: 1
SNID: ASASSN-15kx
RA: 334.0491267
DEC: 37.4738061
MWEBV: 0.141 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.01802 +- 0.00008
REDSHIFT_CMB: 0.01698 +- 0.00008
VPEC: 41.472
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57193.59294
HOSTGAL_LOGMASS: 10.187 +- 0.028
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 28
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57186.57219 PS1-g VOID 28580.033 491.452 16.3600 0.0190 2.18
OBS: 57188.56972 PS1-g VOID 34843.199 554.925 16.1450 0.0170 3.08
OBS: 57193.59253 PS1-g VOID 35326.485 543.463 16.1300 0.0170 1.68
OBS: 57198.59658 PS1-g VOID 30951.233 484.227 16.2730 0.0170 2.21
OBS: 57203.58568 PS1-g VOID 19507.543 337.584 16.7740 0.0190 2.17
OBS: 57212.49680 PS1-g VOID 8371.962 202.278 17.6930 0.0260 1.86
OBS: 57227.57388 PS1-g VOID 3174.506 146.435 18.7460 0.0500 2.33
OBS: 57186.57261 PS1-r VOID 30205.091 491.826 16.3000 0.0180 2.33
OBS: 57188.57013 PS1-r VOID 34682.446 539.283 16.1500 0.0170 2.56
OBS: 57193.59294 PS1-r VOID 37112.189 555.165 16.0760 0.0160 1.51
OBS: 57198.59698 PS1-r VOID 31002.990 480.149 16.2710 0.0170 2.25
OBS: 57203.58608 PS1-r VOID 19731.658 328.183 16.7620 0.0180 1.90
OBS: 57212.49720 PS1-r VOID 17748.183 307.521 16.8770 0.0190 2.03
OBS: 57227.57428 PS1-r VOID 6733.824 174.099 17.9290 0.0280 2.31
OBS: 57186.57299 PS1-i VOID 26058.125 469.073 16.4600 0.0200 2.63
OBS: 57188.57051 PS1-i VOID 28089.425 461.019 16.3790 0.0180 2.30
OBS: 57193.59332 PS1-i VOID 22505.525 358.868 16.6190 0.0170 1.29
OBS: 57198.59734 PS1-i VOID 16717.449 295.744 16.9420 0.0190 2.05
OBS: 57203.58644 PS1-i VOID 12067.470 234.501 17.2960 0.0210 1.59
OBS: 57212.49764 PS1-i VOID 15807.283 290.387 17.0030 0.0200 1.61
OBS: 57227.57459 PS1-i VOID 6637.442 180.580 17.9450 0.0290 1.85
OBS: 57186.57337 PS1-z VOID 22089.347 477.449 16.6400 0.0230 2.16
OBS: 57188.57089 PS1-z VOID 25436.281 462.832 16.4860 0.0200 1.94
OBS: 57193.59372 PS1-z VOID 23619.371 400.699 16.5670 0.0180 1.41
OBS: 57198.59772 PS1-z VOID 18491.725 348.434 16.8330 0.0200 1.78
OBS: 57203.58682 PS1-z VOID 16888.128 323.865 16.9310 0.0210 1.52
OBS: 57212.49792 PS1-z VOID 19077.454 364.254 16.7990 0.0210 1.46
OBS: 57227.57495 PS1-z VOID 6024.655 236.727 18.0500 0.0420 2.02
END:
