SURVEY: FOUNDATION
SNTYPE: 1
SNID: PSNJ0859349
RA: 134.8954275
DEC: 45.9258557
MWEBV: 0.021 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.02812 +- 0.00001
REDSHIFT_CMB: 0.02873 +- 0.00001
VPEC: -164.447
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57103.23901
HOSTGAL_LOGMASS: 10.650 +- 0.010
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 37
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57097.36078 PS1-g VOID 19882.232 285.665 16.7540 0.0160 2.03
OBS: 57103.23784 PS1-g VOID 18970.336 273.925 16.8050 0.0160 1.81
OBS: 57108.24500 PS1-g VOID 13814.676 212.018 17.1490 0.0170 3.01
OBS: 57119.29485 PS1-g VOID 4727.601 102.597 18.3130 0.0230 2.17
OBS: 57128.24329 PS1-g VOID 2240.351 121.144 19.1240 0.0580 2.51
OBS: 57137.25423 PS1-g VOID 1639.751 111.756 19.4630 0.0740 1.99
OBS: 57097.36193 PS1-r VOID 19023.428 272.243 16.8020 0.0160 1.86
OBS: 57103.23901 PS1-r VOID 20168.659 287.508 16.7380 0.0150 1.60
OBS: 57108.24617 PS1-r VOID 15956.113 237.309 16.9930 0.0160 2.71
OBS: 57119.29555 PS1-r VOID 10450.522 167.963 17.4520 0.0170 2.04
OBS: 57128.24375 PS1-r VOID 7380.910 163.518 17.8300 0.0240 2.17
OBS: 57137.25470 PS1-r VOID 4613.808 132.176 18.3400 0.0310 1.87
OBS: 57097.36306 PS1-i VOID 12883.423 189.055 17.2250 0.0160 1.76
OBS: 57103.24014 PS1-i VOID 12528.914 183.915 17.2550 0.0160 1.43
OBS: 57108.24729 PS1-i VOID 8854.784 146.247 17.6320 0.0180 2.45
OBS: 57119.29621 PS1-i VOID 7724.590 138.554 17.7800 0.0190 1.90
OBS: 57128.24418 PS1-i VOID 6986.228 172.482 17.8890 0.0270 2.12
OBS: 57137.25514 PS1-i VOID 4146.466 120.388 18.4560 0.0310 1.64
OBS: 57105.25161 PS1-i VOID 10465.989 167.295 17.4510 0.0170 1.58
OBS: 57105.26499 PS1-i VOID 10723.441 170.112 17.4240 0.0170 1.58
OBS: 57105.27839 PS1-i VOID 10160.147 162.446 17.4830 0.0170 1.66
OBS: 57105.29199 PS1-i VOID 10784.066 170.981 17.4180 0.0170 1.77
OBS: 57106.23960 PS1-i VOID 10523.468 166.988 17.4450 0.0170 1.46
OBS: 57106.25412 PS1-i VOID 10160.752 163.212 17.4830 0.0170 1.51
OBS: 57106.26857 PS1-i VOID 10600.911 166.977 17.4370 0.0170 1.36
OBS: 57106.28868 PS1-i VOID 10226.161 159.658 17.4760 0.0170 1.18
OBS: 57106.35593 PS1-i VOID 10873.491 171.122 17.4090 0.0170 1.60
OBS: 57116.24873 PS1-i VOID 7780.745 143.397 17.7720 0.0200 1.77
OBS: 57116.26222 PS1-i VOID 7982.301 145.325 17.7450 0.0200 1.82
OBS: 57116.27570 PS1-i VOID 8068.857 145.467 17.7330 0.0200 1.96
OBS: 57116.28923 PS1-i VOID 8056.102 163.241 17.7350 0.0220 1.96
OBS: 57117.25587 PS1-i VOID 8351.910 163.534 17.6960 0.0210 2.16
OBS: 57097.36419 PS1-z VOID 12143.250 187.121 17.2890 0.0170 1.63
OBS: 57103.24127 PS1-z VOID 11717.799 180.559 17.3280 0.0170 1.37
OBS: 57119.29688 PS1-z VOID 8492.697 163.546 17.6770 0.0210 1.76
OBS: 57128.24463 PS1-z VOID 7359.244 217.303 17.8330 0.0320 1.88
OBS: 57137.25558 PS1-z VOID 3888.157 155.866 18.5260 0.0430 1.56
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG
SPEC: 3358.25 3360.55 5.74476e-15 2.83878e-15 0
SPEC: 3360.65 3362.95 -1.31916e-15 2.78647e-15 0
SPEC: 3362.95 3365.25 -1.59912e-15 2.73498e-15 0
SPEC: 3365.25 3367.55 -1.09034e-15 2.68430e-15 0
SPEC: 3367.55 3369.85 1.76178e-15 2.63439e-15 0
SPEC: 3369.85 3372.15 2.93746e-15 2.58524e-15 0
SPEC: 3372.15 3374.45 1.88385e-16 2.53681e-15 0
SPEC: 3374.45 3376.75 2.26084e-15 2.48909e-15 0
SPEC: 3376.75 3379.05 4.90796e-16 2.44206e-15 0
SPEC: 3379.05 3381.35 4.34756e-16 2.39571e-15 0
SPEC: 3381.45 3383.75 4.54919e-15 2.35003e-15 0
SPEC: 3383.75 3386.05 8.58021e-16 2.30501e-15 0
SPEC: 3386.05 3388.35 1.53157e-16 2.26064e-15 0
SPEC: 3388.35 3390.65 2.99456e-15 2.21693e-15 0
SPEC: 3390.65 3392.95 3.83252e-15 2.17386e-15 0
SPEC: 3392.95 3395.25 2.83108e-15 2.13143e-15 0
SPEC: 3395.25 3397.55 4.99845e-15 2.08966e-15 0
SPEC: 3397.55 3399.85 5.04765e-15 2.04854e-15 0
SPEC: 3399.85 3402.15 3.68369e-15 2.00808e-15 0
SPEC: 3402.15 3404.45 3.83266e-15 1.96829e-15 0
SPEC: 3404.55 3406.85 3.26365e-15 1.92916e-15 0
SPEC: 3406.85 3409.15 -6.61957e-16 1.89072e-15 0
SPEC: 3409.15 3411.45 3.94327e-15 1.85297e-15 0
SPEC: 3411.45 3413.75 3.95560e-15 1.81592e-15 0
SPEC: 3413.75 3416.05 2.51598e-15 1.77957e-15 0
SPEC: 3416.05 3418.35 4.50010e-15 1.74395e-15 0
SPEC: 3418.35 3420.65 4.98636e-15 1.70905e-15 0
SPEC: 3420.65 3422.95 4.39339e-15 1.67490e-15 0
SPEC: 3422.95 3425.25 3.94176e-15 1.64149e-15 0
SPEC: 3425.25 3427.55 3.15127e-15 1.60885e-15 0
SPEC: 3427.65 3429.95 1.84736e-15 1.57697e-15 0
SPEC: 3429.95 3432.25 -3.22686e-16 1.54587e-15 0
SPEC: 3432.25 3434.55 2.58392e-15 1.51554e-15 0
SPEC: 3434.55 3436.85 2.47589e-15 1.48601e-15 0
SPEC: 3436.85 3439.15 1.97859e-15 1.45728e-15 0
SPEC: 3439.15 3441.45 3.23691e-15 1.42934e-15 0
SPEC: 3441.45 3443.75 2.36086e-15 1.40220e-15 0
SPEC: 3443.75 3446.05 2.18638e-15 1.37587e-15 0
SPEC: 3446.05 3448.35 1.67096e-15 1.35034e-15 0
SPEC: 3448.45 3450.75 2.19853e-15 1.32561e-15 0
SPEC: 3450.75 3453.05 3.44904e-15 1.30169e-15 0
SPEC: 3453.05 3455.35 4.00746e-15 1.27855e-15 0
SPEC: 3455.35 3457.65 4.48081e-15 1.25621e-15 0
SPEC: 3457.65 3459.95 2.80516e-15 1.23465e-15 0
SPEC: 3459.95 3462.25 3.12550e-15 1.21387e-15 0
SPEC: 3462.25 3464.55 3.28664e-15 1.19385e-15 0
SPEC: 3464.55 3466.85 2.74911e-15 1.17458e-15 0
SPEC: 3466.85 3469.15 2.30894e-15 1.15605e-15 0
SPEC: 3469.15 3471.45 2.85610e-15 1.13824e-15 0
SPEC: 3471.55 3473.85 4.37589e-15 1.12114e-15 0
SPEC: 3473.85 3476.15 4.41572e-15 1.10474e-15 0
SPEC: 3476.15 3478.45 4.04792e-15 1.08900e-15 0
SPEC: 3478.45 3480.75 3.61022e-15 1.07392e-15 0
SPEC: 3480.75 3483.05 3.45481e-15 1.05947e-15 0
SPEC: 3483.05 3485.35 2.55824e-15 1.04562e-15 0
SPEC: 3485.35 3487.65 4.01249e-15 1.03237e-15 0
SPEC: 3487.65 3489.95 4.45472e-15 1.01967e-15 0
SPEC: 3489.95 3492.25 2.87158e-15 1.00752e-15 0
SPEC: 3492.25 3494.55 3.15092e-15 9.95870e-16 0
SPEC: 3494.65 3496.95 3.77485e-15 9.84713e-16 0
SPEC: 3496.95 3499.25 2.24837e-15 9.74015e-16 0
SPEC: 3499.25 3501.55 4.10269e-15 9.63752e-16 0
SPEC: 3501.55 3503.85 3.67300e-15 9.53897e-16 1
SPEC: 3503.85 3506.15 2.50179e-15 9.44423e-16 1
SPEC: 3506.15 3508.45 3.30048e-15 9.35303e-16 1
SPEC: 3508.45 3510.75 2.78178e-15 9.26511e-16 1
SPEC: 3510.75 3513.05 2.21074e-15 9.18021e-16 1
SPEC: 3513.05 3515.35 1.39557e-15 9.09806e-16 1
SPEC: 3515.45 3517.75 3.32879e-15 9.01842e-16 1
SPEC: 3517.75 3520.05 3.82159e-15 8.94106e-16 1
SPEC: 3520.05 3522.35 3.08703e-15 8.86571e-16 1
SPEC: 3522.35 3524.65 2.52908e-15 8.79217e-16 1
SPEC: 3524.65 3526.95 2.90066e-15 8.72021e-16 1
SPEC: 3526.95 3529.25 2.65767e-15 8.64962e-16 1
SPEC: 3529.25 3531.55 2.07064e-15 8.58020e-16 1
SPEC: 3531.55 3533.85 3.45476e-15 8.51176e-16 1
SPEC: 3533.85 3536.15 3.39202e-15 8.44412e-16 1
SPEC: 3536.15 3538.45 1.91059e-15 8.37713e-16 1
SPEC: 3538.55 3540.85 1.96761e-15 8.31064e-16 1
SPEC: 3540.85 3543.15 3.21778e-15 8.24450e-16 1
SPEC: 3543.15 3545.45 3.15246e-15 8.17860e-16 1
SPEC: 3545.45 3547.75 3.91225e-15 8.11282e-16 1
SPEC: 3547.75 3550.05 4.19830e-15 8.04706e-16 1
SPEC: 3550.05 3552.35 3.24464e-15 7.98125e-16 1
SPEC: 3552.35 3554.65 1.61494e-15 7.91531e-16 1
SPEC: 3554.65 3556.95 1.77826e-15 7.84917e-16 1
SPEC: 3556.95 3559.25 2.46961e-15 7.78280e-16 1
SPEC: 3559.25 3561.55 2.91054e-15 7.71616e-16 1
SPEC: 3561.65 3563.95 3.57142e-15 7.64923e-16 1
SPEC: 3563.95 3566.25 2.74094e-15 7.58200e-16 1
SPEC: 3566.25 3568.55 2.97521e-15 7.51446e-16 1
SPEC: 3568.55 3570.85 3.55290e-15 7.44663e-16 1
SPEC: 3570.85 3573.15 3.71447e-15 7.37851e-16 1
SPEC: 3573.15 3575.45 4.23810e-15 7.31015e-16 1
SPEC: 3575.45 3577.75 4.47520e-15 7.24157e-16 1
SPEC: 3577.75 3580.05 4.04222e-15 7.17281e-16 1
SPEC: 3580.05 3582.35 2.99700e-15 7.10392e-16 1
SPEC: 3582.45 3584.75 3.39960e-15 7.03495e-16 1
SPEC: 3584.75 3587.05 4.05190e-15 6.96596e-16 1
SPEC: 3587.05 3589.35 3.82760e-15 6.89700e-16 1
SPEC: 3589.35 3591.65 2.96341e-15 6.82814e-16 1
SPEC: 3591.65 3593.95 3.18049e-15 6.75944e-16 1
SPEC: 3593.95 3596.25 3.74444e-15 6.69097e-16 1
SPEC: 3596.25 3598.55 4.53084e-15 6.62280e-16 1
SPEC: 3598.55 3600.85 4.88850e-15 6.55500e-16 1
SPEC: 3600.85 3603.15 4.09372e-15 6.48762e-16 1
SPEC: 3603.15 3605.45 4.18251e-15 6.42074e-16 1
SPEC: 3605.55 3607.85 4.66825e-15 6.35443e-16 1
SPEC: 3607.85 3610.15 3.85694e-15 6.28873e-16 1
SPEC: 3610.15 3612.45 3.87585e-15 6.22371e-16 1
SPEC: 3612.45 3614.75 3.95591e-15 6.15944e-16 1
SPEC: 3614.75 3617.05 3.57037e-15 6.09595e-16 1
SPEC: 3617.05 3619.35 4.69107e-15 6.03331e-16 1
SPEC: 3619.35 3621.65 4.31035e-15 5.97155e-16 1
SPEC: 3621.65 3623.95 3.97809e-15 5.91072e-16 1
SPEC: 3623.95 3626.25 3.78957e-15 5.85086e-16 1
SPEC: 3626.25 3628.55 3.38052e-15 5.79201e-16 1
SPEC: 3628.65 3630.95 3.53040e-15 5.73418e-16 1
SPEC: 3630.95 3633.25 4.17990e-15 5.67741e-16 1
SPEC: 3633.25 3635.55 3.54395e-15 5.62172e-16 1
SPEC: 3635.55 3637.85 3.98529e-15 5.56713e-16 1
SPEC: 3637.85 3640.15 4.75900e-15 5.51364e-16 1
SPEC: 3640.15 3642.45 4.01385e-15 5.46128e-16 1
SPEC: 3642.45 3644.75 5.16575e-15 5.41003e-16 1
SPEC: 3644.75 3647.05 4.82765e-15 5.35991e-16 1
SPEC: 3647.05 3649.35 3.96138e-15 5.31090e-16 1
SPEC: 3649.45 3651.75 3.87739e-15 5.26302e-16 1
SPEC: 3651.75 3654.05 4.19144e-15 5.21624e-16 1
SPEC: 3654.05 3656.35 4.79665e-15 5.17055e-16 1
SPEC: 3656.35 3658.65 3.68175e-15 5.12595e-16 1
SPEC: 3658.65 3660.95 4.34725e-15 5.08242e-16 1
SPEC: 3660.95 3663.25 4.22979e-15 5.03993e-16 1
SPEC: 3663.25 3665.55 4.01621e-15 4.99848e-16 1
SPEC: 3665.55 3667.85 4.04221e-15 4.95803e-16 1
SPEC: 3667.85 3670.15 3.18078e-15 4.91857e-16 1
SPEC: 3670.15 3672.45 3.86758e-15 4.88007e-16 1
SPEC: 3672.55 3674.85 4.30668e-15 4.84251e-16 1
SPEC: 3674.85 3677.15 3.93341e-15 4.80587e-16 1
SPEC: 3677.15 3679.45 3.93734e-15 4.77012e-16 1
SPEC: 3679.45 3681.75 4.19075e-15 4.73523e-16 1
SPEC: 3681.75 3684.05 4.39353e-15 4.70119e-16 1
SPEC: 3684.05 3686.35 4.15380e-15 4.66797e-16 1
SPEC: 3686.35 3688.65 3.50234e-15 4.63555e-16 1
SPEC: 3688.65 3690.95 3.78909e-15 4.60391e-16 1
SPEC: 3690.95 3693.25 4.68975e-15 4.57302e-16 1
SPEC: 3693.25 3695.55 3.88412e-15 4.54287e-16 1
SPEC: 3695.65 3697.95 3.04293e-15 4.51345e-16 1
SPEC: 3697.95 3700.25 3.69531e-15 4.48473e-16 1
SPEC: 3700.25 3702.55 4.06847e-15 4.45670e-16 1
SPEC: 3702.55 3704.85 3.33355e-15 4.42934e-16 1
SPEC: 3704.85 3707.15 3.31163e-15 4.40265e-16 1
SPEC: 3707.15 3709.45 3.95842e-15 4.37662e-16 1
SPEC: 3709.45 3711.75 3.70279e-15 4.35123e-16 1
SPEC: 3711.75 3714.05 2.80729e-15 4.32649e-16 1
SPEC: 3714.05 3716.35 3.01057e-15 4.30237e-16 1
SPEC: 3716.45 3718.75 3.79244e-15 4.27889e-16 1
SPEC: 3718.75 3721.05 3.46699e-15 4.25603e-16 1
SPEC: 3721.05 3723.35 3.02816e-15 4.23380e-16 1
SPEC: 3723.35 3725.65 3.41781e-15 4.21218e-16 1
SPEC: 3725.65 3727.95 3.75047e-15 4.19119e-16 1
SPEC: 3727.95 3730.25 3.57606e-15 4.17083e-16 1
SPEC: 3730.25 3732.55 3.47991e-15 4.15108e-16 1
SPEC: 3732.55 3734.85 3.89856e-15 4.13195e-16 1
SPEC: 3734.85 3737.15 3.69582e-15 4.11345e-16 1
SPEC: 3737.15 3739.45 3.01038e-15 4.09558e-16 1
SPEC: 3739.55 3741.85 2.73026e-15 4.07832e-16 1
SPEC: 3741.85 3744.15 2.77422e-15 4.06169e-16 1
SPEC: 3744.15 3746.45 3.06782e-15 4.04568e-16 1
SPEC: 3746.45 3748.75 2.98513e-15 4.03029e-16 1
SPEC: 3748.75 3751.05 2.91729e-15 4.01551e-16 1
SPEC: 3751.05 3753.35 3.03416e-15 4.00134e-16 1
SPEC: 3753.35 3755.65 2.99165e-15 3.98778e-16 1
SPEC: 3755.65 3757.95 3.23497e-15 3.97481e-16 1
SPEC: 3757.95 3760.25 2.68497e-15 3.96242e-16 1
SPEC: 3760.25 3762.55 2.61990e-15 3.95061e-16 1
SPEC: 3762.65 3764.95 3.09531e-15 3.93936e-16 1
SPEC: 3764.95 3767.25 2.78699e-15 3.92866e-16 1
SPEC: 3767.25 3769.55 3.13187e-15 3.91848e-16 1
SPEC: 3769.55 3771.85 2.57502e-15 3.90882e-16 1
SPEC: 3771.85 3774.15 2.59367e-15 3.89963e-16 1
SPEC: 3774.15 3776.45 3.42250e-15 3.89092e-16 1
SPEC: 3776.45 3778.75 2.54279e-15 3.88263e-16 1
SPEC: 3778.75 3781.05 1.93588e-15 3.87477e-16 1
SPEC: 3781.05 3783.35 2.08172e-15 3.86728e-16 1
SPEC: 3783.45 3785.75 1.54891e-15 3.86014e-16 1
SPEC: 3785.75 3788.05 1.54385e-15 3.85333e-16 1
SPEC: 3788.05 3790.35 1.87940e-15 3.84680e-16 1
SPEC: 3790.35 3792.65 1.91811e-15 3.84052e-16 1
SPEC: 3792.65 3794.95 1.79368e-15 3.83447e-16 1
SPEC: 3794.95 3797.25 1.63516e-15 3.82860e-16 1
SPEC: 3797.25 3799.55 1.98377e-15 3.82287e-16 1
SPEC: 3799.55 3801.85 1.91032e-15 3.81726e-16 1
SPEC: 3801.85 3804.15 1.43304e-15 3.81173e-16 1
SPEC: 3804.15 3806.45 1.69184e-15 3.80624e-16 1
SPEC: 3806.55 3808.85 1.68609e-15 3.80075e-16 1
SPEC: 3808.85 3811.15 1.64494e-15 3.79524e-16 1
SPEC: 3811.15 3813.45 2.06995e-15 3.78968e-16 1
SPEC: 3813.45 3815.75 1.84679e-15 3.78402e-16 1
SPEC: 3815.75 3818.05 1.71147e-15 3.77825e-16 1
SPEC: 3818.05 3820.35 2.04128e-15 3.77234e-16 1
SPEC: 3820.35 3822.65 1.43504e-15 3.76625e-16 1
SPEC: 3822.65 3824.95 9.50594e-16 3.75998e-16 1
SPEC: 3824.95 3827.25 1.47207e-15 3.75349e-16 1
SPEC: 3827.25 3829.55 2.08386e-15 3.74678e-16 1
SPEC: 3829.65 3831.95 2.06733e-15 3.73982e-16 1
SPEC: 3831.95 3834.25 2.11830e-15 3.73261e-16 1
SPEC: 3834.25 3836.55 1.50512e-15 3.72514e-16 1
SPEC: 3836.55 3838.85 1.33747e-15 3.71740e-16 1
SPEC: 3838.85 3841.15 1.17592e-15 3.70939e-16 1
SPEC: 3841.15 3843.45 9.36772e-16 3.70111e-16 1
SPEC: 3843.45 3845.75 1.27538e-15 3.69257e-16 1
SPEC: 3845.75 3848.05 1.34009e-15 3.68376e-16 1
SPEC: 3848.05 3850.35 1.22875e-15 3.67471e-16 1
SPEC: 3850.45 3852.75 1.12889e-15 3.66542e-16 1
SPEC: 3852.75 3855.05 1.23660e-15 3.65591e-16 1
SPEC: 3855.05 3857.35 1.21271e-15 3.64620e-16 1
SPEC: 3857.35 3859.65 1.17307e-15 3.63630e-16 1
SPEC: 3859.65 3861.95 2.19864e-15 3.62624e-16 1
SPEC: 3861.95 3864.25 2.09357e-15 3.61604e-16 1
SPEC: 3864.25 3866.55 1.29996e-15 3.60573e-16 1
SPEC: 3866.55 3868.85 1.82121e-15 3.59533e-16 1
SPEC: 3868.85 3871.15 1.92183e-15 3.58487e-16 1
SPEC: 3871.15 3873.45 1.69884e-15 3.57438e-16 1
SPEC: 3873.55 3875.85 1.64692e-15 3.56389e-16 1
SPEC: 3875.85 3878.15 1.49262e-15 3.55343e-16 1
SPEC: 3878.15 3880.45 1.37016e-15 3.54302e-16 1
SPEC: 3880.45 3882.75 1.94416e-15 3.53271e-16 1
SPEC: 3882.75 3885.05 2.20549e-15 3.52250e-16 1
SPEC: 3885.05 3887.35 1.96076e-15 3.51245e-16 1
SPEC: 3887.35 3889.65 1.98150e-15 3.50256e-16 1
SPEC: 3889.65 3891.95 1.80801e-15 3.49287e-16 1
SPEC: 3891.95 3894.25 1.69594e-15 3.48340e-16 1
SPEC: 3894.25 3896.55 1.94094e-15 3.47417e-16 1
SPEC: 3896.65 3898.95 2.17649e-15 3.46521e-16 1
SPEC: 3898.95 3901.25 1.87484e-15 3.45654e-16 1
