SURVEY: FOUNDATION
SNTYPE: 1
SNID: ATLAS17bas
RA: 166.8978556
DEC: 22.8513997
MWEBV: 0.020 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.02222 +- 0.00001
REDSHIFT_CMB: 0.02329 +- 0.00001
VPEC: 5.631
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57816.49310
HOSTGAL_LOGMASS: 10.323 +- 0.001
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 23
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57806.42588 PS1-g VOID 46343.848 710.018 15.8350 0.0170 2.93
OBS: 57816.49271 PS1-g VOID 54434.735 812.499 15.6600 0.0160 2.38
OBS: 57826.50008 PS1-g VOID 32742.794 541.043 16.2120 0.0180 2.02
OBS: 57832.44511 PS1-g VOID 21756.483 358.549 16.6560 0.0180 1.89
OBS: 57844.40315 PS1-g VOID 9222.324 205.683 17.5880 0.0240 1.92
OBS: 57859.39985 PS1-g VOID 5141.386 181.255 18.2220 0.0380 1.87
OBS: 57806.42627 PS1-r VOID 40765.443 625.698 15.9740 0.0170 2.93
OBS: 57816.49310 PS1-r VOID 55346.472 817.271 15.6420 0.0160 2.90
OBS: 57826.50048 PS1-r VOID 37551.070 581.844 16.0630 0.0170 1.88
OBS: 57832.44550 PS1-r VOID 31631.491 479.110 16.2500 0.0160 1.73
OBS: 57844.40353 PS1-r VOID 22118.651 358.790 16.6380 0.0180 1.75
OBS: 57806.42664 PS1-i VOID 30107.574 488.297 16.3030 0.0180 2.61
OBS: 57816.49346 PS1-i VOID 30109.387 479.440 16.3030 0.0170 2.35
OBS: 57826.50083 PS1-i VOID 19886.917 358.300 16.7540 0.0200 1.75
OBS: 57832.44588 PS1-i VOID 19251.678 322.875 16.7890 0.0180 1.75
OBS: 57844.40390 PS1-i VOID 19315.503 326.643 16.7850 0.0180 1.66
OBS: 57859.40061 PS1-i VOID 9635.322 223.041 17.5400 0.0250 1.87
OBS: 57806.42701 PS1-z VOID 25352.058 470.916 16.4900 0.0200 2.36
OBS: 57816.49382 PS1-z VOID 31407.219 526.034 16.2570 0.0180 2.11
OBS: 57826.50119 PS1-z VOID 24142.197 447.561 16.5430 0.0200 1.58
OBS: 57832.44624 PS1-z VOID 24188.871 422.850 16.5410 0.0190 1.76
OBS: 57844.40426 PS1-z VOID 21128.244 375.621 16.6880 0.0190 1.41
OBS: 57859.40097 PS1-z VOID 9325.694 267.543 17.5760 0.0310 1.79
END:
