SURVEY: FOUNDATION
SNTYPE: 1
SNID: SN2016coj
RA: 182.0281538
DEC: 65.1772349
MWEBV: 0.016 # MW E(B-V)
FILTERS: griz
REDSHIFT_HELIO: 0.00452 +- 0.00006
REDSHIFT_CMB: 0.00489 +- 0.00007
VPEC: -215.126
VPEC_ERR: 250.000
SEARCH_PEAKMJD: 57551.26941
HOSTGAL_LOGMASS: 10.623 +- 0.000
VPEC_ERR: 250.000
PIXSIZE: 0.25  # arcsec

###########################
#==============================
NOBS: 36
NVAR: 8
VARLIST:      MJD    FLT   FIELD      FLUXCAL     FLUXCALERR       MAG    MAGERR   PSF
OBS: 57538.35875 PS1-g VOID 185663.827 2610.269 14.3280 0.0150 1.75
OBS: 57543.26514 PS1-g VOID 481436.683 6701.292 13.2940 0.0150 3.00
OBS: 57543.26841 PS1-g VOID 428989.924 5967.644 13.4190 0.0150 3.84
OBS: 57545.30488 PS1-g VOID 486800.032 6778.568 13.2820 0.0150 1.66
OBS: 57551.26941 PS1-g VOID 544487.602 7568.988 13.1600 0.0150 2.50
OBS: 57559.26771 PS1-g VOID 339789.664 4750.790 13.6720 0.0150 1.82
OBS: 57577.27267 PS1-g VOID 66482.664 984.828 15.4430 0.0160 2.59
OBS: 57585.26701 PS1-g VOID 52468.928 814.835 15.7000 0.0170 2.58
OBS: 57538.35914 PS1-r VOID 186944.077 2619.486 14.3210 0.0150 1.66
OBS: 57543.26556 PS1-r VOID 457289.763 6357.501 13.3500 0.0150 2.18
OBS: 57545.30529 PS1-r VOID 504981.104 7030.187 13.2420 0.0150 1.44
OBS: 57551.26983 PS1-r VOID 531596.502 7379.630 13.1860 0.0150 2.03
OBS: 57559.26813 PS1-r VOID 317098.864 4424.398 13.7470 0.0150 1.64
OBS: 57577.27309 PS1-r VOID 143436.408 2029.082 14.6080 0.0150 2.57
OBS: 57585.26743 PS1-r VOID 98428.861 1413.314 15.0170 0.0160 2.07
OBS: 57538.35951 PS1-i VOID 145702.760 2053.636 14.5910 0.0150 1.44
OBS: 57543.26590 PS1-i VOID 331900.072 4629.127 13.6970 0.0150 1.97
OBS: 57545.30564 PS1-i VOID 332165.432 4627.974 13.6970 0.0150 1.37
OBS: 57551.27018 PS1-i VOID 290975.035 4067.317 13.8400 0.0150 1.91
OBS: 57559.26847 PS1-i VOID 156211.930 2205.637 14.5160 0.0150 1.50
OBS: 57577.27344 PS1-i VOID 128099.839 1825.646 14.7310 0.0150 2.42
OBS: 57585.26777 PS1-i VOID 86199.101 1248.249 15.1610 0.0160 1.85
OBS: 57527.26180 PS1-i VOID 355.445 170.941 21.1230 0.5190 2.55
OBS: 57527.27580 PS1-i VOID 464.275 180.926 20.8330 0.4210 2.44
OBS: 57527.28979 PS1-i VOID 203.365 197.279 21.7290 1.0480 2.81
OBS: 57527.30379 PS1-i VOID 176.441 221.049 21.8840 1.3530 2.97
OBS: 57538.35987 PS1-z VOID 124121.751 1781.330 14.7650 0.0160 1.48
OBS: 57543.26626 PS1-z VOID 282862.175 3975.947 13.8710 0.0150 2.42
OBS: 57543.26876 PS1-z VOID 279568.850 3927.994 13.8840 0.0150 2.30
OBS: 57545.30600 PS1-z VOID 310608.567 4357.136 13.7690 0.0150 1.22
OBS: 57551.27054 PS1-z VOID 288673.858 4046.791 13.8490 0.0150 1.93
OBS: 57559.26883 PS1-z VOID 221678.241 3126.705 14.1360 0.0150 1.50
OBS: 57577.27379 PS1-z VOID 145407.552 2087.356 14.5940 0.0160 2.17
OBS: 57585.26812 PS1-z VOID 84586.731 1258.132 15.1820 0.0160 1.86
OBS: 57585.25893 PS1-z VOID 82815.114 1198.100 15.2050 0.0160 2.31
OBS: 57586.25616 PS1-z VOID 74716.361 1076.440 15.3160 0.0160 1.60
END_PHOTOMETRY:

# =============================================
NSPECTRA: 1 


NVAR_SPEC: 5
VARNAMES_SPEC: LAMMIN LAMMAX  FLAM  FLAMERR SPECFLAG

SPECTRUM_ID: 1
SPECTRUM_NLAM: 3875
SPECTRUM_MJD:  57547.00
SPEC: 3253.00 3254.80 1.86037e-15 1.28780e-15 0
SPEC: 3254.80 3256.60 3.02284e-15 1.28157e-15 0
SPEC: 3256.50 3258.30 3.59333e-15 1.27530e-15 0
SPEC: 3258.30 3260.10 1.70370e-15 1.26902e-15 0
SPEC: 3260.00 3261.80 -5.33292e-16 1.26272e-15 0
SPEC: 3261.80 3263.60 3.16914e-15 1.25640e-15 0
SPEC: 3263.50 3265.30 2.91090e-15 1.25008e-15 0
SPEC: 3265.20 3267.00 1.40750e-15 1.24374e-15 0
SPEC: 3267.00 3268.80 -1.27543e-15 1.23739e-15 0
SPEC: 3268.70 3270.50 -7.29083e-16 1.23104e-15 0
SPEC: 3270.50 3272.30 1.94575e-15 1.22469e-15 0
SPEC: 3272.20 3274.00 2.67316e-15 1.21834e-15 0
SPEC: 3273.90 3275.70 2.90830e-15 1.21199e-15 0
SPEC: 3275.70 3277.50 3.18971e-15 1.20564e-15 0
SPEC: 3277.40 3279.20 2.38821e-15 1.19931e-15 0
SPEC: 3279.20 3281.00 4.06889e-15 1.19298e-15 0
SPEC: 3280.90 3282.70 2.38365e-15 1.18666e-15 0
SPEC: 3282.70 3284.50 5.69831e-16 1.18036e-15 0
SPEC: 3284.40 3286.20 1.34572e-15 1.17407e-15 0
SPEC: 3286.10 3287.90 2.34934e-15 1.16779e-15 0
SPEC: 3287.90 3289.70 1.87900e-15 1.16153e-15 0
SPEC: 3289.60 3291.40 2.33990e-15 1.15529e-15 0
SPEC: 3291.30 3293.10 2.70896e-15 1.14907e-15 0
SPEC: 3293.10 3294.90 2.15702e-15 1.14287e-15 0
SPEC: 3294.80 3296.60 1.48584e-15 1.13668e-15 0
SPEC: 3296.60 3298.40 5.05059e-16 1.13052e-15 0
SPEC: 3298.30 3300.10 1.74271e-15 1.12437e-15 0
SPEC: 3300.10 3301.90 2.82292e-15 1.11825e-15 0
SPEC: 3301.80 3303.60 1.22121e-15 1.11214e-15 0
SPEC: 3303.50 3305.30 1.88647e-15 1.10605e-15 0
SPEC: 3305.30 3307.10 1.96483e-15 1.09998e-15 0
SPEC: 3307.00 3308.80 2.00351e-15 1.09392e-15 0
SPEC: 3308.80 3310.60 2.21467e-15 1.08788e-15 0
SPEC: 3310.50 3312.30 3.06271e-15 1.08185e-15 0
SPEC: 3312.30 3314.10 3.68198e-15 1.07583e-15 0
SPEC: 3314.00 3315.80 2.96437e-15 1.06982e-15 0
SPEC: 3315.70 3317.50 1.97934e-15 1.06382e-15 0
SPEC: 3317.50 3319.30 1.06212e-15 1.05782e-15 0
SPEC: 3319.20 3321.00 2.62370e-15 1.05182e-15 0
SPEC: 3320.90 3322.70 2.39655e-15 1.04583e-15 0
SPEC: 3322.70 3324.50 1.04906e-15 1.03983e-15 0
SPEC: 3324.40 3326.20 2.05470e-15 1.03382e-15 0
SPEC: 3326.20 3328.00 1.90766e-15 1.02781e-15 0
SPEC: 3327.90 3329.70 3.08559e-15 1.02178e-15 0
SPEC: 3329.70 3331.50 3.71526e-15 1.01574e-15 0
SPEC: 3331.40 3333.20 1.98986e-15 1.00968e-15 0
SPEC: 3333.10 3334.90 1.53988e-15 1.00361e-15 0
SPEC: 3334.90 3336.70 1.57824e-15 9.97503e-16 0
SPEC: 3336.60 3338.40 3.23485e-15 9.91373e-16 0
SPEC: 3338.40 3340.20 4.55302e-15 9.85215e-16 0
SPEC: 3340.10 3341.90 4.53217e-15 9.79024e-16 0
SPEC: 3341.90 3343.70 2.69667e-15 9.72798e-16 0
SPEC: 3343.60 3345.40 2.76369e-15 9.66536e-16 0
SPEC: 3345.30 3347.10 3.11874e-15 9.60233e-16 0
SPEC: 3347.10 3348.90 2.47918e-15 9.53889e-16 0
SPEC: 3348.80 3350.60 3.21961e-15 9.47500e-16 0
