SURVEY: DES
SNID: 1306141
IAUC:       NULL                
FILTERS: griz
FAKE:         0
TYPE:         1
MASK_FLUXCOR_SNANA:    3
RA:            54.897774               # deg
DEC:         -28.910761               # deg
MWEBV: 0.012 # MW E(B-V)
MWEBV_ERR:    0.001                    # MW E(B-V)
PIXSIZE:     0.2700                    # arcSec
PEAKMJD:     56975.648
REDSHIFT_HELIO: 0.33290 +- 0.00100
REDSHIFT_CMB: 0.33255 +- 0.00100
VPEC: 34.123
VPEC_ERR: 250.000
  
HOSTGAL_OBJID:        23995
HOSTGAL_PHOTOZ:    0.3482 +-  0.0584   # (HELIO)
HOSTGAL_SPECZ:     0.3329 +- -9.0000   # (HELIO)
HOSTGAL_SNSEP:     1.8400              # arcSec
HOSTGAL_LOGMASS: 9.678 +- 0.075
HOSTGAL_MAG:            22.00    21.26    21.08    20.83    # griz
HOSTGAL_SB_FLUXCAL:      4.93    11.36     9.58    11.88    # griz
  
# Private variables
 
# ====================================== 
# TERSE LIGHT CURVE OUTPUT 
# 
#==============================
NOBS:  65
NVAR:  11
VARLIST: MJD BAND FIELD  FLUXCAL FLUXCALERR  ZPFLUX PSF SKYSIG GAIN PHOTFLAG PHOTPROB 
OBS: 56949.337 DES-g C2 -1.2260 3.3168 30.782 1.770 7.89 3.670 0 0.650
OBS: 56949.339 DES-r C2 2.4340 7.4585 30.774 1.750 12.47 3.660 0 0.420
OBS: 56949.341 DES-i C2 10.640 9.3771 31.026 1.740 19.52 3.880 0 0.330
OBS: 56949.344 DES-z C2 -1.2560 8.9001 30.716 1.500 18.78 3.990 0 0.450
OBS: 56961.357 DES-g C2 37.679 5.7177 30.749 2.640 9.00 3.710 0 0.740
OBS: 56961.359 DES-r C2 58.481 10.089 30.758 2.360 14.14 3.700 0 0.470
OBS: 56961.361 DES-i C2 60.081 13.074 31.014 2.110 26.56 3.900 0 0.420
OBS: 56963.242 DES-g C2 71.244 15.991 30.298 2.460 17.27 3.900 0 0.850
OBS: 56963.244 DES-r C2 111.29 18.243 30.227 2.320 20.56 3.810 0 0.810
OBS: 56963.246 DES-i C2 114.40 23.274 30.511 2.310 30.41 3.960 0 0.640
OBS: 56963.251 DES-z C2 63.909 20.761 30.555 1.930 31.74 3.930 65536 0.540
OBS: 56973.168 DES-g C2 189.84 6.4377 30.767 1.880 12.48 3.820 0 0.780
OBS: 56973.171 DES-r C2 228.68 8.4578 30.755 1.680 14.30 3.710 0 0.440
OBS: 56973.173 DES-i C2 208.81 10.158 31.008 1.590 21.07 3.930 0 0.370
OBS: 56973.176 DES-z C2 167.64 10.269 30.697 1.512 20.15 3.955 0 0.440
OBS: 56980.303 DES-g C2 162.76 4.8393 30.756 1.830 6.94 3.680 0 0.570
OBS: 56980.306 DES-r C2 239.61 8.4710 30.749 1.800 11.19 3.660 0 0.400
OBS: 56980.308 DES-i C2 218.91 10.360 30.997 1.730 20.15 3.920 0 0.350
OBS: 56980.310 DES-z C2 145.11 11.329 30.662 1.730 19.40 3.966 0 0.450
OBS: 56987.303 DES-g C2 104.20 5.9291 30.749 2.490 7.87 3.680 0 0.680
OBS: 56987.308 DES-i C2 184.61 12.335 31.029 2.330 23.59 3.880 0 0.590
OBS: 56987.311 DES-z C2 133.79 14.790 30.708 2.105 24.58 3.915 0 0.520
OBS: 56991.138 DES-g C2 85.447 18.989 30.758 4.540 14.42 3.850 0 0.710
OBS: 56991.140 DES-r C2 177.71 25.790 30.712 4.510 15.18 3.650 0 0.350
OBS: 56991.142 DES-i C2 138.04 32.214 31.084 4.420 24.70 3.850 0 0.280
OBS: 56991.145 DES-z C2 126.77 30.764 30.734 4.228 23.33 3.900 0 0.460
OBS: 56992.123 DES-g C2 76.326 11.691 30.790 2.680 17.85 3.870 0 0.820
OBS: 56992.125 DES-r C2 167.09 13.488 30.794 2.490 17.62 3.710 0 0.460
OBS: 56992.127 DES-i C2 160.07 16.174 31.042 2.380 24.38 3.870 0 0.400
OBS: 56992.129 DES-z C2 108.16 16.498 30.772 2.410 21.68 3.929 0 0.460
OBS: 57001.288 DES-g C2 19.684 25.422 30.753 4.000 25.22 3.890 0 0.800
OBS: 57001.290 DES-r C2 74.446 20.636 30.717 3.590 23.79 3.750 0 0.530
OBS: 57001.292 DES-i C2 103.42 29.072 30.997 3.620 29.18 3.910 0 0.470
OBS: 57001.296 DES-z C2 26.784 34.049 30.628 4.163 23.09 3.913 0 0.470
OBS: 57004.037 DES-g C2 30.807 7.2039 30.313 1.820 10.94 3.820 0 0.760
OBS: 57004.040 DES-r C2 50.500 17.891 29.795 1.950 14.72 3.750 0 0.750
OBS: 57004.042 DES-i C2 117.33 18.682 30.173 1.670 25.29 3.930 0 0.690
OBS: 57004.045 DES-z C2 92.850 17.135 30.071 1.625 23.19 3.973 0 0.740
OBS: 57011.085 DES-g C2 13.165 3.3410 30.801 1.640 7.24 3.620 0 0.660
OBS: 57011.087 DES-r C2 45.541 6.1988 30.784 1.490 10.29 3.630 0 0.350
OBS: 57011.089 DES-i C2 96.256 8.8033 31.021 1.470 20.55 3.960 0 0.400
OBS: 57011.092 DES-z C2 96.227 9.3446 30.718 1.385 21.87 3.950 0 0.490
OBS: 57017.238 DES-g C2 11.850 6.0568 30.743 2.770 7.79 3.710 0 0.530
OBS: 57017.242 DES-i C2 76.727 13.551 30.998 2.080 24.22 3.900 0 0.390
OBS: 57017.245 DES-z C2 83.891 16.044 30.671 2.108 25.36 3.929 0 0.590
OBS: 57025.072 DES-g C2 6.4444 17.162 30.769 2.430 29.25 3.950 0 1.040
OBS: 57025.074 DES-r C2 22.035 15.538 30.759 2.050 27.00 3.730 0 0.640
OBS: 57025.076 DES-i C2 58.038 14.820 31.005 1.900 33.47 3.940 0 0.410
OBS: 57025.080 DES-z C2 61.106 15.744 30.666 1.833 27.33 3.947 0 0.550
OBS: 57032.145 DES-g C2 -0.70000E-01 7.8104 30.722 2.220 16.06 3.880 0 0.760
OBS: 57032.147 DES-r C2 20.781 9.7811 30.751 2.020 16.05 3.700 0 0.450
OBS: 57032.149 DES-i C2 33.281 11.301 30.993 1.810 23.57 3.900 0 0.320
OBS: 57032.152 DES-z C2 23.006 12.373 30.648 1.780 20.93 3.940 0 0.440
OBS: 57039.112 DES-g C2 6.5275 4.1149 30.765 2.200 6.97 3.610 0 0.590
OBS: 57039.115 DES-r C2 19.031 7.9216 30.765 1.990 10.50 3.610 0 0.370
OBS: 57039.117 DES-i C2 29.896 10.088 30.995 1.810 19.69 3.880 0 0.350
OBS: 57039.119 DES-z C2 28.419 13.219 30.684 1.877 21.74 3.915 0 0.480
OBS: 57044.169 DES-g C2 7.4050 5.4436 30.717 2.500 7.82 3.710 0 0.590
OBS: 57044.171 DES-r C2 22.885 8.7158 30.748 2.280 11.48 3.630 0 0.450
OBS: 57044.173 DES-i C2 30.044 11.087 31.002 2.270 20.05 3.900 0 0.500
OBS: 57044.176 DES-z C2 33.528 14.389 30.718 2.140 20.41 3.945 0 0.450
OBS: 57051.144 DES-g C2 0.28600 11.835 30.613 2.070 22.17 3.930 0 0.930
OBS: 57051.147 DES-r C2 17.932 11.827 30.692 1.810 22.33 3.780 0 0.540
OBS: 57051.149 DES-i C2 41.168 12.476 30.943 1.700 32.13 3.940 0 0.470
OBS: 57051.151 DES-z C2 21.474 14.667 30.583 1.639 28.04 3.951 0 0.560
END: 
